GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.N2HS_INP_.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.N2HS_J2A_.bam	X.BAMS.N2HS_J2B_.bam
WBGene00171734	1	1	2	2	2	1	1
WBGene00167749	1	1	2	2	2	1	1
WBGene00167272	1	1	2	2	2	1	1
WBGene00173408	4	1	2	2	2	2	2
WBGene00166031	4	1	2	2	2	2	2
WBGene00170290	4	1	2	2	2	2	2
WBGene00046223	1	1	2	2	2	1	1
WBGene00168072	1	2	2	2	2	1	1
WBGene00167641	1	1	2	2	2	1	1
WBGene00168469	1	1	2	2	2	1	1
WBGene00168138	1	1	2	2	2	1	1
WBGene00049085	1	1	2	2	2	1	2
WBGene00170905	1	1	2	2	2	1	1
WBGene00171043	1	1	2	2	2	1	1
WBGene00047232	1	1	2	2	2	1	1
WBGene00165666	1	1	2	2	5	1	1
WBGene00047334	1	1	2	2	2	1	1
WBGene00166352	1	1	2	2	2	1	1
WBGene00049055	1	1	2	2	2	1	1
WBGene00047768	1	1	2	2	2	1	1
WBGene00169535	1	1	2	2	2	1	1
WBGene00049910	1	1	2	2	2	1	1
WBGene00171216	1	1	2	2	2	1	1
WBGene00169482	1	1	2	2	2	1	1
WBGene00170719	1	1	2	2	2	4	1
WBGene00167458	1	1	2	2	2	4	1
WBGene00169774	1	1	2	2	2	1	1
WBGene00049989	1	1	2	2	2	1	1
WBGene00171569	1	1	2	2	2	1	1
WBGene00171821	1	1	2	2	2	1	1
WBGene00171000	1	1	2	2	2	1	1
WBGene00046266	1	1	2	2	2	1	1
WBGene00172355	1	1	2	2	2	1	1
WBGene00173794	1	1	2	2	2	1	1
WBGene00048225	1	1	2	2	2	1	1
WBGene00046660	1	1	2	2	2	1	1
WBGene00050673	1	1	2	2	2	1	1
WBGene00048686	1	1	2	2	2	1	1
WBGene00168423	1	1	2	2	2	1	1
WBGene00174747	1	1	2	2	2	1	1
WBGene00168170	1	1	2	2	2	1	1
WBGene00047149	1	1	2	2	2	1	1
WBGene00045531	1	1	2	2	2	1	1
WBGene00168526	1	1	2	2	2	1	1
WBGene00165367	1	1	2	2	2	1	1
WBGene00170058	1	1	2	2	2	1	1
WBGene00048200	1	1	2	2	2	1	1
WBGene00173759	1	1	2	2	2	1	1
WBGene00048689	1	1	2	2	2	1	1
WBGene00173187	1	1	2	2	2	1	1
WBGene00169380	1	1	2	2	2	1	1
WBGene00049912	1	1	2	2	2	1	1
WBGene00168511	1	1	2	2	2	1	1
WBGene00170232	1	1	2	2	2	1	1
WBGene00049413	1	1	2	2	2	1	1
WBGene00047473	1	1	2	2	2	1	1
WBGene00171875	3	1	2	2	2	1	1
WBGene00046190	1	1	2	2	2	1	1
WBGene00046988	1	1	2	2	2	1	1
WBGene00045567	1	1	2	2	2	1	1
WBGene00050480	1	1	2	2	2	1	1
WBGene00166999	1	1	2	2	2	1	1
WBGene00166688	1	1	2	2	2	1	1
WBGene00174545	1	1	2	2	2	1	1
WBGene00050018	1	7	2	2	2	1	1
WBGene00167256	1	7	2	2	2	1	1
WBGene00168621	1	7	2	2	2	1	1
WBGene00047160	1	1	2	2	2	1	1
WBGene00165436	3	1	2	2	2	1	1
WBGene00045586	3	1	2	2	2	1	1
WBGene00172301	1	1	2	2	2	1	1
WBGene00046661	1	1	2	2	2	1	1
WBGene00045754	1	1	2	2	2	1	1
WBGene00173359	1	1	2	2	2	1	1
WBGene00167959	1	1	2	2	2	1	1
WBGene00045691	1	1	2	2	2	1	1
WBGene00168017	1	1	2	2	2	1	1
WBGene00048737	1	1	2	2	2	1	1
WBGene00171459	1	1	2	2	2	1	1
WBGene00045879	1	1	2	2	5	4	3
WBGene00172366	1	1	2	2	5	4	3
WBGene00168688	1	1	2	2	2	1	1
WBGene00170866	1	1	2	2	2	1	2
WBGene00047927	1	1	2	2	2	1	1
WBGene00173482	1	3	4	2	2	1	1
WBGene00048057	1	3	4	2	2	1	1
WBGene00050501	1	1	4	2	2	1	1
WBGene00014963	3	4	2	2	2	8	6
WBGene00174755	1	1	2	2	2	1	1
WBGene00046971	1	1	2	4	2	1	1
WBGene00166936	1	1	2	4	2	1	1
WBGene00174926	1	1	2	2	2	1	1
WBGene00048444	1	1	2	2	2	1	1
WBGene00172479	1	1	2	2	2	1	1
WBGene00046931	1	1	2	2	2	1	1
WBGene00166022	1	1	2	2	2	1	1
WBGene00049044	4	1	4	2	2	1	1
WBGene00173539	1	1	2	2	2	1	1
WBGene00171641	1	1	2	2	2	2	2
WBGene00174563	1	1	2	2	2	1	1
WBGene00172656	1	1	2	2	2	1	1
WBGene00172057	1	1	2	2	2	1	1
WBGene00169201	1	1	2	2	2	1	1
WBGene00194931	1	5	2	2	2	5	6
WBGene00047972	1	1	2	2	2	1	1
WBGene00174301	1	1	2	2	2	1	1
WBGene00173858	1	1	2	2	2	1	1
WBGene00174673	1	1	2	2	2	1	1
WBGene00172542	1	1	2	2	2	1	1
WBGene00172487	1	1	2	2	2	1	1
WBGene00174907	1	1	2	2	2	1	1
WBGene00048693	1	1	2	2	2	1	1
WBGene00049604	1	1	2	2	2	1	1
WBGene00046544	1	1	2	2	2	1	1
WBGene00046458	3	1	2	4	2	2	1
WBGene00197386	1	1	2	2	2	1	1
WBGene00014606	3	1	2	4	2	2	2
WBGene00174107	1	1	2	4	2	1	1
WBGene00048355	1	2	2	2	2	1	1
WBGene00045694	1	9	2	8	5	1	2
WBGene00168264	1	1	2	2	2	1	1
WBGene00167264	3	1	2	2	2	1	1
WBGene00166563	1	1	4	2	2	1	1
WBGene00172359	1	1	4	2	2	1	1
WBGene00172039	1	1	2	2	2	1	1
WBGene00046684	1	1	2	2	2	1	2
WBGene00168209	1	1	4	2	2	1	1
WBGene00049679	1	1	2	2	2	1	1
WBGene00169235	1	1	2	2	2	1	1
WBGene00166656	1	1	2	2	2	1	1
WBGene00166237	1	1	6	4	2	1	2
WBGene00047933	1	1	2	2	2	1	1
WBGene00170974	1	1	2	2	2	1	1
WBGene00049445	1	1	2	4	2	1	1
WBGene00166215	1	1	2	2	2	1	1
WBGene00173928	1	1	2	2	2	1	1
WBGene00170678	1	1	2	2	2	1	1
WBGene00045907	1	1	2	2	2	1	1
WBGene00049174	1	2	2	2	2	1	1
WBGene00168897	1	1	8	2	2	1	1
WBGene00048605	1	1	8	2	2	1	1
WBGene00048382	1	1	2	2	2	1	1
WBGene00255583	1	2	2	2	2	1	1
WBGene00045027	5	2	10	10	5	4	3
WBGene00173061	1	1	4	2	2	1	1
WBGene00050368	1	1	2	2	2	1	1
WBGene00167864	1	1	2	2	2	1	1
WBGene00166513	3	1	2	4	2	1	1
WBGene00049366	1	1	2	2	2	1	1
WBGene00167395	1	1	2	2	2	1	1
WBGene00171407	1	1	2	2	2	1	1
WBGene00165989	1	1	2	2	2	1	1
WBGene00168903	1	1	2	2	2	1	1
WBGene00171107	1	1	2	2	2	1	1
WBGene00170952	1	1	2	2	2	1	1
WBGene00049622	1	2	2	2	2	1	1
WBGene00049883	1	2	2	2	2	1	1
WBGene00048958	1	2	2	2	2	1	1
WBGene00173384	1	2	2	4	2	1	1
WBGene00169460	1	1	2	2	5	1	1
WBGene00171785	1	1	2	2	5	1	1
WBGene00173644	1	1	2	2	2	1	1
WBGene00049231	1	1	2	2	2	1	1
WBGene00167788	1	1	2	2	2	1	1
WBGene00048532	3	2	2	2	2	1	1
WBGene00047255	1	1	2	2	2	1	1
WBGene00167882	1	1	2	2	2	1	1
WBGene00172984	1	1	2	2	2	1	1
WBGene00173878	1	1	2	2	2	1	1
WBGene00169928	1	1	2	2	2	1	1
WBGene00167895	1	1	2	2	2	1	1
WBGene00049136	1	1	2	2	2	1	1
WBGene00169998	1	1	2	2	2	1	1
WBGene00172677	1	1	2	2	2	1	1
WBGene00166885	1	1	2	2	5	1	1
WBGene00172498	1	1	2	2	2	1	1
WBGene00166192	1	1	2	2	2	1	1
WBGene00050860	1	1	2	2	2	1	1
WBGene00045843	1	1	2	2	2	1	1
WBGene00168721	1	1	2	2	2	1	1
WBGene00046748	1	1	2	2	2	1	1
WBGene00173545	1	1	2	2	5	1	1
WBGene00165835	1	1	2	2	2	1	1
WBGene00048294	1	1	4	2	2	1	1
WBGene00048628	1	1	4	2	2	1	1
WBGene00173669	3	1	2	2	7	1	1
WBGene00170282	3	1	2	2	7	1	1
WBGene00048559	1	1	2	2	2	1	1
WBGene00046330	1	1	4	4	5	1	1
WBGene00173897	1	1	2	4	7	1	1
WBGene00165753	1	1	2	4	7	1	1
WBGene00050498	1	1	2	2	2	1	1
WBGene00046515	1	1	2	2	2	1	1
WBGene00170503	1	1	2	2	2	1	1
WBGene00172569	1	1	2	2	2	1	1
WBGene00045608	1	1	2	2	2	1	1
WBGene00166437	1	1	2	2	2	1	1
WBGene00172787	1	1	2	2	2	1	1
WBGene00048603	1	2	2	2	2	1	1
WBGene00174639	1	1	2	2	2	1	1
WBGene00173599	3	1	4	2	2	1	1
WBGene00169788	3	1	4	2	2	1	1
WBGene00167053	1	1	2	2	2	1	1
WBGene00170111	1	1	2	2	2	1	1
WBGene00045982	1	1	2	2	2	1	1
WBGene00172543	3	1	2	2	2	2	1
WBGene00048596	1	1	2	2	2	1	1
WBGene00169144	1	1	2	2	2	1	1
WBGene00047688	1	1	2	2	2	2	1
WBGene00046345	1	1	2	2	2	1	1
WBGene00170978	3	1	2	2	2	1	1
WBGene00166449	1	1	2	2	2	1	1
WBGene00165801	1	1	2	2	2	1	1
WBGene00165733	1	1	2	2	2	1	1
WBGene00173440	1	2	2	2	2	1	1
WBGene00171355	1	1	2	2	2	1	1
WBGene00047750	1	1	2	2	2	1	1
WBGene00046854	1	1	2	2	2	2	1
WBGene00047496	1	1	2	2	2	1	1
WBGene00165031	1	99	2	2	2	1	1
WBGene00167108	1	99	2	2	2	1	1
WBGene00167664	1	1	2	2	2	1	1
WBGene00046800	1	1	2	4	2	1	1
WBGene00049261	1	1	2	4	2	1	1
WBGene00170389	1	2	2	2	2	1	1
WBGene00047250	1	1	2	2	2	1	1
WBGene00169293	1	2	2	2	2	1	1
WBGene00171306	1	2	2	2	2	1	1
WBGene00049538	1	1	2	2	2	2	1
WBGene00173147	1	1	2	2	5	1	1
WBGene00047635	1	1	2	2	2	1	1
WBGene00174177	3	1	2	2	2	1	1
WBGene00168185	3	1	2	2	2	1	1
WBGene00013642	29	5	26	19	12	8	7
WBGene00050188	1	2	2	2	2	1	1
WBGene00048604	1	1	2	2	2	1	1
WBGene00046303	3	1	2	2	2	1	1
WBGene00050367	1	1	2	2	2	1	1
WBGene00048799	1	1	2	2	2	1	1
WBGene00046384	1	1	2	2	2	1	1
WBGene00171147	1	1	2	2	2	1	1
WBGene00050659	1	1	2	2	2	1	1
WBGene00166312	1	1	2	2	2	1	1
WBGene00050357	1	1	2	2	2	1	1
WBGene00170526	1	1	2	2	2	1	1
WBGene00166138	1	1	2	2	2	1	1
WBGene00048384	1	1	2	2	2	1	1
WBGene00169090	1	1	2	2	2	1	1
WBGene00173761	1	1	2	2	2	1	1
WBGene00172307	1	1	2	2	2	2	1
WBGene00047562	1	1	2	2	2	2	1
WBGene00048439	1	1	2	2	2	1	1
WBGene00172552	1	1	2	2	2	1	1
WBGene00167165	1	1	2	2	2	1	1
WBGene00050515	1	1	2	2	2	1	1
WBGene00047519	1	1	2	2	2	1	1
WBGene00168018	3	1	2	2	2	1	1
WBGene00166616	1	1	2	2	2	1	1
WBGene00170145	1	1	2	2	2	1	1
WBGene00166129	1	1	2	2	2	1	1
WBGene00047570	1	1	2	2	2	1	1
WBGene00174389	1	1	2	2	2	1	1
WBGene00173296	1	1	2	2	2	1	1
WBGene00168523	1	1	2	2	2	1	1
WBGene00168418	1	1	2	2	2	1	1
WBGene00047565	1	1	2	2	2	1	1
WBGene00170125	1	1	2	2	2	1	1
WBGene00166819	1	1	2	2	2	1	1
WBGene00050475	1	1	2	2	2	1	1
WBGene00166880	1	1	2	2	2	1	1
WBGene00049746	1	1	2	2	2	1	1
WBGene00050010	1	1	2	2	2	1	1
WBGene00173922	1	1	2	2	2	1	1
WBGene00049965	1	1	2	2	2	1	1
WBGene00168617	1	1	2	2	2	1	1
WBGene00171667	1	1	2	2	2	1	1
WBGene00046044	1	1	2	2	2	1	1
WBGene00173206	1	1	2	2	2	2	1
WBGene00168984	1	1	2	2	2	1	1
WBGene00048904	1	1	2	2	2	1	1
WBGene00167548	1	1	2	2	2	1	1
WBGene00166270	1	1	2	2	2	1	1
WBGene00048856	1	1	2	2	2	1	1
WBGene00050589	1	1	2	2	2	1	1
WBGene00168521	1	1	2	2	2	1	1
WBGene00046659	1	1	2	2	2	1	1
WBGene00048074	1	1	2	2	2	1	1
WBGene00174060	1	1	4	2	2	1	1
WBGene00049441	1	1	2	2	2	1	1
WBGene00049161	1	1	2	2	2	1	1
WBGene00169202	1	1	2	2	2	1	1
WBGene00166959	1	1	2	2	2	2	1
WBGene00174822	1	1	2	2	2	1	1
WBGene00171843	1	1	2	2	2	1	1
WBGene00168468	1	1	2	2	2	1	1
WBGene00165019	1	1	2	2	2	1	1
WBGene00174782	1	1	2	2	2	1	1
WBGene00046451	1	1	2	2	2	1	1
WBGene00166864	1	1	2	2	2	1	1
WBGene00167422	1	1	2	2	2	1	1
WBGene00045519	1	1	2	2	2	1	1
WBGene00170961	1	1	2	2	2	1	1
WBGene00167066	1	1	2	2	2	1	1
WBGene00048042	1	1	2	2	2	1	1
WBGene00174330	1	1	2	2	2	1	1
WBGene00165935	1	1	2	2	2	1	1
WBGene00047711	5	1	2	2	2	1	1
WBGene00170583	1	1	2	2	2	2	2
WBGene00048079	1	1	2	2	2	1	1
WBGene00167666	1	1	2	2	2	1	1
WBGene00170124	1	1	2	2	2	2	1
WBGene00171039	1	1	2	2	2	1	1
WBGene00050487	1	1	2	2	2	1	1
WBGene00048593	1	1	2	2	2	1	1
WBGene00173793	1	4	2	2	2	1	1
WBGene00174603	1	6	2	2	2	2	2
WBGene00168480	1	1	2	2	2	1	1
WBGene00172887	1	1	2	2	2	1	1
WBGene00166177	1	1	2	2	2	1	1
WBGene00173900	1	1	2	2	2	1	1
WBGene00168220	1	1	2	2	2	1	1
WBGene00169063	1	1	2	2	2	1	1
WBGene00165434	1	1	2	2	2	1	1
WBGene00049184	1	1	4	2	2	1	1
WBGene00165022	1	1	4	2	2	1	1
WBGene00171913	1	1	2	2	2	1	1
WBGene00166042	1	1	2	2	2	1	1
WBGene00171118	1	1	2	2	2	1	1
WBGene00045613	1	1	2	2	2	1	1
WBGene00050593	1	1	2	2	2	1	1
WBGene00046144	3	2	2	2	2	1	1
WBGene00172247	3	1	2	2	2	1	1
WBGene00050055	3	1	2	2	2	1	1
WBGene00170683	1	1	2	2	2	1	1
WBGene00172209	1	1	2	2	2	1	1
WBGene00169847	1	1	2	2	2	1	1
WBGene00169632	1	1	2	2	2	1	1
WBGene00049993	1	1	2	2	2	1	1
WBGene00169140	1	1	2	2	2	1	1
WBGene00169174	1	1	2	2	2	1	1
WBGene00047628	1	1	2	2	2	1	1
WBGene00170222	1	1	2	2	2	1	1
WBGene00047100	1	1	2	2	2	1	1
WBGene00168073	1	7	2	2	2	1	1
WBGene00168384	1	7	2	2	2	1	1
WBGene00165846	1	6	2	2	2	1	1
WBGene00048418	1	6	2	2	2	1	1
WBGene00168581	1	1	2	2	2	2	1
WBGene00164994	1	1	2	2	2	1	1
WBGene00166045	1	1	2	2	2	1	1
WBGene00167010	1	1	2	2	2	1	1
WBGene00172010	1	1	2	2	2	1	1
WBGene00165389	1	1	2	2	2	1	1
WBGene00048848	1	1	2	2	2	1	1
WBGene00168713	1	2	4	2	2	1	1
WBGene00168069	1	1	2	2	5	1	1
WBGene00046864	1	1	2	2	5	1	1
WBGene00046574	1	1	2	2	5	1	1
WBGene00174714	1	1	2	2	2	1	1
WBGene00194646	1	3	2	2	2	2	1
WBGene00194645	1	2	2	2	2	2	2
WBGene00166870	1	1	2	2	2	1	1
WBGene00172613	1	1	2	2	2	1	1
WBGene00168483	1	1	2	2	2	1	1
WBGene00046991	1	1	2	2	2	1	1
WBGene00165335	1	1	2	2	2	1	1
WBGene00169811	1	1	2	2	2	1	1
WBGene00165630	1	2	2	2	2	1	1
WBGene00170210	1	2	2	2	2	1	1
WBGene00169193	1	2	2	2	2	1	1
WBGene00166860	1	1	2	2	2	1	1
WBGene00170271	1	1	2	2	2	1	1
WBGene00165692	1	1	2	2	2	1	1
WBGene00173722	1	1	2	2	2	1	1
WBGene00013643	236	57	173	147	143	46	52
WBGene00167748	1	1	2	2	2	1	1
WBGene00174864	1	1	2	2	2	1	1
WBGene00169012	1	1	4	2	2	1	1
WBGene00167846	1	1	2	2	2	1	1
WBGene00171837	1	1	2	2	2	1	1
WBGene00170136	1	2	2	4	2	1	1
WBGene00168119	1	1	2	2	2	1	1
WBGene00220223	4	1	6	2	2	3	2
WBGene00173700	1	12	4	2	5	3	2
WBGene00169926	1	1	2	2	2	1	1
WBGene00168461	1	1	2	2	2	1	1
WBGene00172455	1	1	2	2	2	1	1
WBGene00169182	1	1	2	2	2	1	1
WBGene00169865	1	1	2	2	2	1	1
WBGene00166904	1	6	2	2	2	1	1
WBGene00049480	1	1	2	2	2	1	1
WBGene00049634	1	1	2	2	2	1	1
WBGene00165648	1	1	2	2	2	1	1
WBGene00171554	1	2	2	2	2	1	1
WBGene00172337	1	1	2	2	2	1	1
WBGene00168834	1	1	2	2	2	1	1
WBGene00165111	1	2	2	2	2	1	1
WBGene00050660	1	1	2	2	2	1	1
WBGene00047910	1	1	2	2	2	1	1
WBGene00165055	1	1	2	2	2	1	1
WBGene00172971	1	1	2	2	2	1	1
WBGene00168869	1	1	2	2	2	1	1
WBGene00168709	1	1	2	2	2	1	1
WBGene00171257	1	1	2	2	2	1	1
WBGene00049510	1	1	2	2	2	1	1
WBGene00168564	1	1	2	2	2	1	1
WBGene00047488	1	1	2	2	2	1	1
WBGene00047946	1	1	2	2	2	1	1
WBGene00168862	1	2	2	2	2	1	2
WBGene00049443	1	1	2	2	2	1	1
WBGene00013644	20	14	20	27	33	13	14
WBGene00165235	1	1	2	2	2	1	1
WBGene00165850	1	1	2	2	2	1	1
WBGene00173614	1	1	2	2	2	1	1
WBGene00050320	3	1	2	2	2	1	1
WBGene00169710	1	1	2	2	2	1	1
WBGene00170630	1	1	2	2	2	1	1
WBGene00172292	1	1	2	2	2	1	1
WBGene00168878	3	1	2	2	2	2	2
WBGene00170039	3	1	2	2	2	2	2
WBGene00046307	3	1	2	2	2	2	2
WBGene00172762	1	1	2	2	2	2	1
WBGene00045991	1	1	2	2	2	2	1
WBGene00047201	1	1	2	2	2	1	1
WBGene00046479	1	1	2	2	2	1	1
WBGene00168405	1	1	2	2	2	1	1
WBGene00049120	1	1	2	2	2	1	1
WBGene00171256	1	1	2	2	2	1	1
WBGene00173428	1	1	2	2	2	1	1
WBGene00165713	1	1	2	2	2	2	1
WBGene00170515	1	2	2	2	2	1	1
WBGene00050806	1	2	2	2	2	1	1
WBGene00168767	1	2	2	2	2	1	1
WBGene00174425	1	1	2	2	2	1	1
WBGene00172980	1	1	2	2	2	1	1
WBGene00045791	1	1	2	2	2	1	1
WBGene00048398	4	1	2	2	2	1	1
WBGene00046534	1	1	2	2	2	1	1
WBGene00174645	1	1	2	2	2	1	1
WBGene00046504	1	1	2	2	2	1	1
WBGene00170791	1	1	2	2	2	1	1
WBGene00167994	1	1	2	2	2	1	1
WBGene00050248	1	1	2	2	2	1	1
WBGene00046180	1	1	2	2	2	1	1
WBGene00167111	1	1	2	2	2	1	1
WBGene00168951	1	1	2	2	2	1	1
WBGene00173121	1	1	2	2	2	1	1
WBGene00166741	1	1	2	2	2	1	1
WBGene00047291	1	1	2	2	2	1	1
WBGene00050369	1	1	2	2	2	1	1
WBGene00172395	1	1	2	2	2	1	1
WBGene00171075	1	1	2	2	2	1	1
WBGene00171004	1	1	2	2	2	1	1
WBGene00172890	1	1	2	2	2	1	1
WBGene00046173	1	1	2	2	2	1	1
WBGene00171344	1	1	2	2	2	1	1
WBGene00046254	13	1	6	2	2	1	1
WBGene00168986	1	1	2	2	2	1	1
WBGene00049647	1	1	2	2	2	1	1
WBGene00170657	1	1	2	2	2	1	1
WBGene00165170	1	1	2	2	2	1	1
WBGene00013645	9	2	4	10	7	3	1
WBGene00166109	1	1	2	2	2	1	1
WBGene00173422	1	1	2	2	2	1	1
WBGene00166406	1	1	2	2	2	1	1
WBGene00170662	1	1	2	2	2	1	1
WBGene00171516	1	1	2	2	2	1	1
WBGene00049376	1	1	2	2	2	1	1
WBGene00046508	1	1	2	2	2	1	1
WBGene00167404	1	1	2	2	2	1	1
WBGene00173948	1	1	2	2	2	1	1
WBGene00171367	1	1	2	2	2	1	1
WBGene00174918	1	1	2	2	2	1	1
WBGene00165723	1	1	2	2	2	1	1
WBGene00001549	17	17	12	8	12	14	14
WBGene00170444	1	1	2	6	2	1	1
WBGene00171520	1	1	2	2	2	1	1
WBGene00049486	1	1	2	2	2	1	1
WBGene00167491	1	1	2	2	2	1	1
WBGene00173975	1	1	2	2	2	1	1
WBGene00172468	1	1	2	2	2	1	1
WBGene00170740	1	1	2	2	2	1	1
WBGene00172602	1	1	2	2	2	1	1
WBGene00049795	1	1	2	2	2	1	1
WBGene00167721	1	1	2	2	2	1	1
WBGene00046820	1	1	2	2	2	1	1
WBGene00167598	1	2	2	2	2	2	1
WBGene00050039	1	1	2	2	5	1	1
WBGene00168861	1	1	2	2	5	1	1
WBGene00170134	1	1	2	2	2	1	1
WBGene00045663	1	1	2	2	2	2	2
WBGene00166568	1	1	2	2	2	1	1
WBGene00049554	1	1	2	2	2	1	1
WBGene00168274	3	1	2	2	2	1	1
WBGene00050857	3	1	4	2	2	1	1
WBGene00170823	1	1	2	2	2	1	1
WBGene00049230	1	1	2	2	2	1	1
WBGene00174948	1	1	2	2	2	1	1
WBGene00169445	1	1	2	2	2	2	2
WBGene00046001	1	1	2	2	2	1	1
WBGene00049365	1	1	2	2	2	1	1
WBGene00047333	1	1	2	2	2	1	1
WBGene00167563	1	1	2	4	5	1	1
WBGene00047731	1	1	2	4	5	1	1
WBGene00047590	1	1	2	2	2	1	1
WBGene00165307	1	1	2	2	2	1	1
WBGene00047175	1	1	2	2	2	1	1
WBGene00172400	1	1	2	2	2	1	1
WBGene00168393	1	1	2	2	2	1	1
WBGene00170004	1	2	2	2	2	1	1
WBGene00046779	1	1	2	2	2	1	1
WBGene00050042	3	1	2	2	2	1	1
WBGene00166391	1	1	4	2	2	1	1
WBGene00050180	1	1	2	2	2	1	1
WBGene00047778	5	1	2	2	2	1	1
WBGene00169982	1	1	2	2	2	1	1
WBGene00168536	1	1	2	2	2	1	1
WBGene00049843	1	1	2	2	2	1	1
WBGene00170552	1	1	2	2	2	1	1
WBGene00048118	1	1	2	2	2	1	1
WBGene00048027	1	1	2	2	2	1	1
WBGene00049311	1	2	2	2	2	1	1
WBGene00174810	1	2	2	2	5	1	1
WBGene00168764	3	1	2	2	2	1	1
WBGene00165124	1	1	2	2	2	1	1
WBGene00046206	1	1	2	2	2	1	1
WBGene00013646	11	4	6	4	12	5	3
WBGene00173587	1	1	2	2	2	1	1
WBGene00047559	1	1	2	2	2	1	1
WBGene00047112	1	1	2	2	2	1	1
WBGene00047274	1	1	2	2	2	1	1
WBGene00173876	1	1	2	2	2	1	1
WBGene00170329	1	1	2	2	2	1	1
WBGene00047182	1	1	2	2	2	1	1
WBGene00171993	3	1	2	2	2	1	2
WBGene00047760	3	1	2	2	2	1	1
WBGene00172865	1	1	2	2	2	2	1
WBGene00174045	1	1	2	2	2	1	1
WBGene00047584	1	2	2	2	2	1	1
WBGene00165327	1	1	2	2	2	1	1
WBGene00172165	1	1	2	2	2	1	1
WBGene00166821	1	1	2	2	2	1	1
WBGene00050790	1	1	2	2	2	1	1
WBGene00172822	1	1	2	2	2	1	1
WBGene00171351	3	1	2	2	2	1	1
WBGene00047629	1	1	2	2	2	1	1
WBGene00050393	1	1	2	2	2	1	1
WBGene00174495	1	1	2	2	2	1	1
WBGene00047271	1	1	2	2	2	1	1
WBGene00172425	1	1	2	2	2	1	1
WBGene00174024	1	1	2	2	2	1	1
WBGene00170686	1	1	2	2	2	1	1
WBGene00047443	1	1	2	2	2	1	1
WBGene00173873	1	1	2	2	2	1	1
WBGene00045999	1	1	2	2	2	1	1
WBGene00172008	1	2	2	2	2	1	2
WBGene00048272	1	1	2	2	2	1	1
WBGene00050458	1	1	2	2	2	1	1
WBGene00169132	1	3	2	2	2	1	1
WBGene00005725	9	16	4	4	5	19	27
WBGene00047037	1	1	2	2	2	1	1
WBGene00174080	1	1	2	2	2	1	1
WBGene00166704	1	1	2	2	2	1	1
WBGene00048056	1	1	2	2	2	1	4
WBGene00049522	1	1	2	2	2	1	1
WBGene00166521	1	1	2	2	2	1	1
WBGene00174229	1	1	2	2	2	1	1
WBGene00047901	1	4	2	2	2	1	2
WBGene00167896	4	2	2	2	2	5	3
WBGene00048224	1	1	2	2	2	1	1
WBGene00168333	1	1	2	2	2	1	1
WBGene00168301	1	2	2	2	2	3	2
WBGene00168534	1	1	2	2	2	1	1
WBGene00173092	1	1	2	2	2	1	1
WBGene00046015	1	1	2	2	2	4	3
WBGene00174053	1	1	2	2	2	1	1
WBGene00169636	1	1	2	2	2	1	1
WBGene00050690	1	1	2	2	2	1	1
WBGene00174449	1	1	2	2	2	1	1
WBGene00050015	1	1	2	2	2	1	1
WBGene00046043	1	2	2	2	2	1	1
WBGene00174628	1	2	2	2	2	1	1
WBGene00169183	1	1	2	2	2	2	1
WBGene00172508	1	1	2	2	2	1	2
WBGene00050697	1	4	2	2	2	1	1
WBGene00168549	1	1	2	2	2	2	2
WBGene00047381	1	1	2	2	2	2	1
WBGene00168585	1	1	2	2	2	1	1
WBGene00167724	1	1	2	2	2	1	1
WBGene00046573	1	2	2	2	2	1	1
WBGene00170346	1	1	2	2	2	2	2
WBGene00173396	1	1	2	2	2	1	1
WBGene00165405	1	1	2	2	2	1	1
WBGene00165513	1	1	2	2	2	1	1
WBGene00172955	1	1	2	2	2	1	1
WBGene00046872	3	1	2	2	2	1	1
WBGene00013647	1989	3858	280	257	229	731	837
WBGene00048791	8	16	4	2	7	3	3
WBGene00172874	8	16	4	2	7	3	3
WBGene00174999	1	1	2	2	2	1	1
WBGene00170685	1	1	2	2	2	1	1
WBGene00167875	1	1	2	2	2	2	4
WBGene00050309	4	1	2	2	2	1	2
WBGene00166241	1	1	2	2	2	1	2
WBGene00166306	1	1	2	2	2	1	1
WBGene00170784	1	2	2	2	2	1	1
WBGene00047478	1	1	2	2	2	1	1
WBGene00168993	1	1	2	2	2	1	1
WBGene00172045	1	1	2	2	2	1	1
WBGene00165072	1	1	2	2	2	2	3
WBGene00167600	1	1	2	2	2	2	3
WBGene00050529	1	1	2	2	2	2	3
WBGene00167691	1	1	2	2	2	1	1
WBGene00168021	3	1	2	2	2	1	1
WBGene00166879	1	1	2	2	2	1	1
WBGene00172894	1	1	2	2	2	1	1
WBGene00048592	1	1	2	2	2	1	1
WBGene00169957	1	1	2	2	2	1	1
WBGene00045702	1	1	2	2	2	1	1
WBGene00171440	1	1	2	2	2	1	1
WBGene00172219	1	1	2	2	2	1	1
WBGene00046347	1	1	2	2	2	1	1
WBGene00050026	1	1	2	2	2	1	1
WBGene00049521	3	1	2	2	2	1	1
WBGene00174225	1	2	2	2	2	1	1
WBGene00048515	1	2	2	2	2	1	1
WBGene00048100	1	2	2	2	2	1	1
WBGene00166086	1	2	2	2	2	1	1
WBGene00049031	1	1	2	2	2	1	1
