GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.N2HS_INP_.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.N2HS_J2A_.bam	X.BAMS.N2HS_J2B_.bam
WBGene00165389	1	1	2	2	2	1	1
WBGene00048848	1	1	2	2	2	1	1
WBGene00168713	1	1	2	2	5	1	1
WBGene00168069	1	2	4	2	2	1	1
WBGene00046864	1	2	4	2	2	1	1
WBGene00046574	1	2	4	2	2	1	1
WBGene00174714	1	1	2	2	2	1	1
WBGene00194646	1	2	2	2	2	1	1
WBGene00194645	1	6	4	2	5	3	1
WBGene00166870	1	1	2	2	2	1	1
WBGene00172613	1	1	2	2	2	1	1
WBGene00168483	1	1	2	2	2	1	1
WBGene00046991	1	1	2	2	2	1	1
WBGene00165335	1	1	2	2	2	1	1
WBGene00169811	1	1	2	2	2	1	1
WBGene00165630	1	1	2	6	2	1	1
WBGene00170210	1	1	2	6	2	1	1
WBGene00169193	1	1	2	6	2	1	1
WBGene00166860	1	1	2	2	2	1	1
WBGene00170271	1	1	2	2	2	1	1
WBGene00165692	1	1	2	2	2	1	1
WBGene00173722	1	1	2	2	2	1	1
WBGene00013643	17	11	26	21	21	11	5
WBGene00167748	1	1	2	2	2	1	1
WBGene00174864	8	2	4	6	5	1	4
WBGene00169012	1	1	2	2	2	1	1
WBGene00167846	1	1	2	2	2	1	1
WBGene00171837	1	1	2	2	2	1	1
WBGene00170136	27	18	28	21	24	5	7
WBGene00168119	1	1	2	2	5	1	2
WBGene00220223	1	1	2	2	2	1	1
WBGene00173700	1	1	2	2	2	1	1
WBGene00169926	1	1	2	2	2	1	1
WBGene00168461	1	1	2	2	2	1	1
WBGene00172455	1	1	2	4	2	2	1
WBGene00169182	1	1	2	4	2	2	1
WBGene00169865	1	1	2	4	2	2	1
WBGene00166904	1	1	2	2	2	1	1
WBGene00049480	1	1	2	2	2	1	1
WBGene00049634	1	1	2	2	2	1	1
WBGene00165648	1	1	2	2	2	1	1
WBGene00171554	1	1	2	6	2	1	1
WBGene00172337	1	1	2	2	2	1	1
WBGene00168834	1	1	2	2	2	1	1
WBGene00165111	3	1	4	2	5	1	1
WBGene00050660	1	1	2	2	2	1	1
WBGene00047910	1	1	2	2	2	1	1
WBGene00165055	1	1	2	2	2	1	1
WBGene00172971	1	1	2	2	2	1	1
WBGene00168869	1	1	2	2	2	1	1
WBGene00168709	1	1	2	2	2	1	1
WBGene00171257	1	1	2	2	2	1	1
WBGene00049510	1	1	2	2	2	1	1
WBGene00168564	1	1	2	4	2	1	1
WBGene00047488	1	1	2	4	2	1	1
WBGene00047946	1	1	2	2	2	1	1
WBGene00168862	1	1	2	2	2	1	1
WBGene00049443	1	1	2	2	2	1	1
WBGene00013644	3	2	6	2	2	2	3
WBGene00165235	1	1	2	2	2	1	1
WBGene00165850	1	1	2	2	2	1	1
WBGene00173614	1	1	2	2	2	1	1
WBGene00050320	1	1	2	2	2	1	1
WBGene00169710	1	1	2	2	2	1	1
WBGene00170630	1	1	2	2	2	1	1
WBGene00172292	1	1	2	2	2	1	1
WBGene00168878	1	1	2	2	2	1	1
WBGene00170039	1	1	2	2	2	1	1
WBGene00046307	1	1	2	2	2	1	1
WBGene00172762	1	1	2	2	5	1	1
WBGene00045991	1	1	2	2	5	1	1
WBGene00047201	1	1	2	2	2	1	1
WBGene00046479	1	1	2	2	2	1	1
WBGene00168405	1	1	2	2	2	1	1
WBGene00049120	1	1	2	2	2	1	1
WBGene00171256	1	1	2	2	2	1	1
WBGene00173428	1	1	2	2	2	1	1
WBGene00165713	1	1	2	2	2	1	1
WBGene00170515	1	1	2	2	2	1	1
WBGene00050806	1	1	2	2	2	1	1
WBGene00168767	1	1	2	2	2	1	1
WBGene00174425	3	2	2	2	2	1	1
WBGene00172980	1	2	2	2	2	1	1
WBGene00045791	1	2	2	2	2	1	1
WBGene00048398	1	1	2	2	2	1	1
WBGene00046534	4	2	2	2	2	1	1
WBGene00174645	4	2	2	2	2	1	1
WBGene00046504	1	1	2	2	2	1	1
WBGene00170791	1	1	2	2	2	1	1
WBGene00167994	1	1	2	2	2	1	1
WBGene00050248	1	1	2	2	2	1	1
WBGene00046180	1	1	2	2	2	1	1
WBGene00167111	1	1	2	2	2	1	1
WBGene00168951	1	1	2	2	2	1	1
WBGene00173121	1	1	2	2	2	1	1
WBGene00166741	1	1	2	2	2	1	1
WBGene00047291	1	1	2	2	2	1	1
WBGene00050369	1	1	2	2	2	1	1
WBGene00172395	1	1	2	2	2	1	1
WBGene00171075	1	1	2	2	2	1	1
WBGene00171004	1	2	2	2	2	1	1
WBGene00172890	1	1	2	2	2	1	1
WBGene00046173	1	1	2	2	2	1	1
WBGene00171344	1	1	2	2	2	1	1
WBGene00046254	1	1	2	2	2	1	1
WBGene00168986	1	1	2	2	2	1	1
WBGene00049647	1	1	2	2	2	1	1
WBGene00170657	1	1	2	2	2	1	1
WBGene00165170	1	1	2	2	2	1	1
WBGene00013645	163	2	2	2	2	4	5
WBGene00166109	1	1	2	2	2	1	1
WBGene00173422	1	1	2	2	2	1	1
WBGene00166406	1	1	2	2	2	1	1
WBGene00170662	1	1	2	2	2	1	1
WBGene00171516	1	1	2	2	2	1	1
WBGene00049376	1	1	2	2	2	1	1
WBGene00046508	1	1	2	2	2	1	1
WBGene00167404	1	1	2	2	2	1	1
WBGene00173948	1	1	2	2	2	1	1
WBGene00171367	1	1	2	2	2	1	1
WBGene00174918	1	1	2	2	2	1	1
WBGene00165723	1	1	2	2	2	1	1
WBGene00001549	15	49	24	35	14	21	18
WBGene00170444	1	1	2	2	2	1	1
WBGene00171520	1	1	2	2	2	1	1
WBGene00049486	1	1	2	2	2	1	1
WBGene00167491	1	1	2	2	2	1	1
WBGene00173975	1	1	2	2	2	1	1
WBGene00172468	1	1	2	2	2	1	1
WBGene00170740	1	1	2	2	2	1	1
WBGene00172602	1	1	2	2	2	1	1
WBGene00049795	1	1	2	2	2	1	1
WBGene00167721	1	1	2	2	2	1	1
WBGene00046820	1	1	2	2	2	1	1
WBGene00167598	1	1	2	2	2	1	1
WBGene00050039	1	1	2	2	2	1	1
WBGene00168861	1	1	2	2	2	1	1
WBGene00170134	1	1	2	2	2	1	1
WBGene00045663	1	1	2	2	2	1	1
WBGene00166568	1	1	2	2	2	1	1
WBGene00049554	3	1	2	2	2	1	1
WBGene00168274	1	1	2	2	2	1	1
WBGene00050857	1	1	2	2	2	1	1
WBGene00170823	1	1	2	2	2	1	1
WBGene00049230	1	1	2	2	2	1	1
WBGene00174948	1	1	2	2	2	1	1
WBGene00169445	1	1	2	2	2	1	1
WBGene00046001	1	1	2	2	2	1	1
WBGene00049365	1	1	2	2	2	1	1
WBGene00047333	1	1	2	2	2	1	1
WBGene00167563	1	1	2	2	2	1	1
WBGene00047731	1	1	2	2	2	1	1
WBGene00047590	1	1	2	2	2	1	1
WBGene00165307	1	1	2	2	2	1	1
WBGene00047175	1	1	4	2	2	1	1
WBGene00172400	1	1	2	2	2	1	1
WBGene00168393	1	1	2	2	2	1	1
WBGene00170004	1	1	2	2	2	1	1
WBGene00046779	1	1	2	2	2	1	1
WBGene00050042	1	1	2	2	2	1	1
WBGene00166391	1	1	2	2	2	1	2
WBGene00050180	1	1	2	2	2	1	2
WBGene00047778	1	1	2	2	2	1	1
WBGene00169982	5	1	2	2	2	1	1
WBGene00168536	5	1	2	2	2	1	1
WBGene00049843	5	1	2	2	2	1	1
WBGene00170552	1	1	2	2	2	1	1
WBGene00048118	1	1	2	2	2	1	1
WBGene00048027	1	1	2	2	2	1	1
WBGene00049311	1	1	2	2	2	1	1
WBGene00174810	1	2	2	2	2	1	1
WBGene00168764	1	1	2	2	2	1	1
WBGene00165124	1	1	2	2	2	2	2
WBGene00046206	1	1	2	2	2	2	2
WBGene00013646	4	10	2	2	5	11	7
WBGene00173587	1	1	2	2	2	1	1
WBGene00047559	1	1	2	2	2	1	1
WBGene00047112	1	1	2	2	5	1	1
WBGene00047274	1	1	2	2	2	1	1
WBGene00173876	1	1	2	2	2	1	1
WBGene00170329	1	1	2	2	2	1	1
WBGene00047182	1	1	2	2	2	1	1
WBGene00171993	1	1	2	2	2	1	1
WBGene00047760	1	1	2	2	2	1	1
WBGene00172865	1	2	2	2	2	1	1
WBGene00174045	1	2	2	2	2	1	1
WBGene00047584	1	1	2	2	2	1	1
WBGene00165327	1	1	2	2	2	1	1
WBGene00172165	1	1	2	2	2	1	1
WBGene00166821	1	1	2	2	2	1	1
WBGene00050790	1	1	2	2	2	1	1
WBGene00172822	1	1	2	2	2	1	1
WBGene00171351	1	2	2	2	2	1	1
WBGene00047629	1	1	2	2	2	1	1
WBGene00050393	1	1	2	2	2	1	1
WBGene00174495	3	1	2	2	2	1	1
WBGene00047271	1	1	2	2	2	1	1
WBGene00172425	1	1	2	2	2	1	1
WBGene00174024	1	1	2	2	2	1	1
WBGene00170686	1	1	2	2	2	1	1
WBGene00047443	1	1	2	2	2	1	1
WBGene00173873	1	1	2	2	2	1	1
WBGene00045999	1	1	2	2	2	1	1
WBGene00172008	1	1	2	2	2	1	1
WBGene00048272	1	1	2	2	2	1	1
WBGene00050458	1	1	2	2	2	1	1
WBGene00169132	1	1	2	2	2	1	1
WBGene00005725	46	6	4	8	2	4	2
WBGene00047037	4	1	2	2	2	1	1
WBGene00174080	1	1	2	2	2	1	1
WBGene00166704	1	1	2	2	2	1	1
WBGene00048056	1	1	2	2	2	1	1
WBGene00049522	4	1	2	2	2	1	1
WBGene00166521	1	1	2	2	2	1	1
WBGene00174229	1	1	2	2	2	1	2
WBGene00047901	1	1	2	2	2	1	1
WBGene00167896	1	1	2	2	2	1	1
WBGene00048224	1	1	2	2	2	2	2
WBGene00168333	1	1	2	2	2	1	1
WBGene00168301	1	1	2	4	2	1	1
WBGene00168534	1	1	2	2	2	1	1
WBGene00173092	1	15	2	2	2	10	7
WBGene00046015	1	2	2	2	2	3	3
WBGene00174053	1	1	2	2	5	1	2
WBGene00169636	1	1	2	2	5	1	2
WBGene00050690	1	1	2	2	5	2	2
WBGene00174449	1	1	2	2	5	2	2
WBGene00050015	1	1	2	2	2	1	2
WBGene00046043	1	1	2	2	2	1	1
WBGene00174628	1	1	2	2	2	1	1
WBGene00169183	1	1	2	2	2	1	1
WBGene00172508	1	1	2	2	2	2	2
WBGene00050697	1	1	2	2	2	4	2
WBGene00168549	1	1	2	2	2	1	1
WBGene00047381	1	1	2	2	2	1	2
WBGene00168585	1	1	2	2	2	2	1
WBGene00167724	1	1	2	2	2	2	1
WBGene00046573	1	2	2	2	2	1	1
WBGene00170346	1	1	2	2	2	1	2
WBGene00173396	1	1	2	2	2	2	1
WBGene00165405	1	1	2	2	2	2	1
WBGene00165513	5	1	2	2	2	3	1
WBGene00172955	5	1	2	2	2	3	1
WBGene00046872	1	2	2	2	2	2	3
WBGene00013647	4	2	2	2	5	10	9
WBGene00048791	1	1	2	2	2	1	1
WBGene00172874	1	1	2	2	2	1	1
WBGene00174999	1	1	4	8	2	3	2
WBGene00170685	1	1	2	8	2	2	2
WBGene00167875	254	221	70	50	31	48	67
WBGene00050309	1	1	2	2	2	1	1
WBGene00166241	1	1	2	2	2	1	2
WBGene00166306	1	1	2	2	2	1	2
WBGene00170784	1	1	2	2	2	1	1
WBGene00047478	1	1	2	2	2	1	1
WBGene00168993	1	1	2	2	2	1	1
WBGene00172045	1	1	2	2	2	1	1
WBGene00165072	1	1	2	2	2	1	1
WBGene00167600	1	1	2	2	2	1	1
WBGene00050529	1	1	2	2	2	1	1
WBGene00167691	1	1	2	2	2	1	1
WBGene00168021	1	1	2	2	2	1	1
WBGene00166879	3	1	2	2	2	1	1
WBGene00172894	3	1	2	2	2	1	1
WBGene00048592	1	1	2	2	2	1	1
WBGene00169957	1	1	2	2	2	1	1
WBGene00045702	1	1	2	2	2	1	1
WBGene00171440	1	1	2	2	2	1	1
WBGene00172219	1	1	2	2	2	1	1
WBGene00046347	1	2	2	2	2	1	1
WBGene00050026	1	1	2	2	2	1	1
WBGene00049521	1	2	2	2	2	1	1
WBGene00174225	1	1	2	2	2	1	1
WBGene00048515	1	1	2	2	2	1	1
WBGene00048100	1	1	2	2	2	1	1
WBGene00166086	1	1	2	2	2	1	1
WBGene00049031	1	1	2	2	2	1	1
WBGene00173200	1	1	2	2	2	1	1
WBGene00170607	1	1	2	2	2	1	1
WBGene00047851	1	1	2	2	2	1	1
WBGene00050202	1	1	2	2	2	1	1
WBGene00005726	3	7	6	10	12	19	4
WBGene00050548	1	1	2	2	2	1	3
WBGene00167715	1	1	2	2	2	1	1
WBGene00166240	1	1	2	2	2	1	1
WBGene00048011	1	1	2	2	2	1	1
WBGene00045562	1	1	2	2	2	1	1
WBGene00049111	1	1	2	2	2	1	1
WBGene00166425	1	1	2	2	2	1	1
WBGene00170130	4	1	2	2	5	3	1
WBGene00171784	4	1	2	2	5	3	1
WBGene00174306	3	1	2	4	5	1	1
WBGene00167915	1	1	2	2	2	1	1
WBGene00049535	1	1	2	2	2	1	1
WBGene00171074	1	1	2	2	2	1	1
WBGene00171228	1	1	2	2	2	1	1
WBGene00166295	1	1	2	2	2	1	1
WBGene00048173	1	1	2	2	2	1	1
WBGene00170402	1	1	2	2	2	1	1
WBGene00050176	1	1	2	2	2	1	1
WBGene00048810	1	1	2	2	2	1	1
WBGene00046230	1	1	2	2	2	1	1
WBGene00169220	1	1	2	2	2	1	1
WBGene00170388	1	1	2	2	2	1	1
WBGene00169418	1	1	2	2	2	1	1
WBGene00167530	1	1	2	2	2	1	1
WBGene00050695	1	1	2	2	2	1	2
WBGene00049314	1	1	2	4	2	1	1
WBGene00045912	1	1	2	2	2	1	1
WBGene00168051	1	1	2	2	2	1	1
WBGene00047894	1	1	2	2	2	1	1
WBGene00171879	1	1	2	2	2	1	1
WBGene00165785	1	1	2	2	2	1	1
WBGene00171490	1	1	2	2	2	1	1
WBGene00169529	1	1	2	2	2	1	1
WBGene00171851	1	1	2	2	2	1	1
WBGene00172386	1	1	2	2	2	1	1
WBGene00047524	1	1	2	2	2	1	1
WBGene00046397	1	1	2	2	2	1	1
WBGene00013648	4	4	2	4	2	9	7
WBGene00167876	1	1	2	2	2	1	1
WBGene00172815	1	1	2	2	2	1	1
WBGene00165981	1	1	2	2	2	1	1
WBGene00165614	1	1	2	2	2	1	1
WBGene00174598	1	1	2	2	2	1	1
WBGene00169454	1	1	2	2	2	2	1
WBGene00046600	1	1	2	2	2	1	1
WBGene00170312	1	1	2	2	2	1	1
WBGene00049874	1	1	2	2	2	1	1
WBGene00174464	1	1	2	2	2	1	1
WBGene00167248	1	1	2	2	2	1	1
WBGene00166320	1	2	2	2	2	1	1
WBGene00046446	1	1	2	2	2	1	1
WBGene00168427	1	1	2	2	2	1	1
WBGene00170107	1	1	2	2	2	1	1
WBGene00166256	1	1	2	2	2	1	1
WBGene00173441	1	1	2	2	2	1	1
WBGene00045846	1	1	2	2	2	1	1
WBGene00046653	1	1	4	2	2	1	1
WBGene00171513	1	2	2	2	2	1	1
WBGene00174868	1	1	2	2	2	1	1
WBGene00049518	1	1	2	2	2	1	1
WBGene00167371	1	1	2	2	2	1	1
WBGene00174180	1	1	2	2	2	1	1
WBGene00048421	1	1	2	2	2	1	1
WBGene00046022	1	1	2	2	2	1	1
WBGene00173732	1	1	2	2	2	1	1
WBGene00047794	1	1	2	2	2	1	1
WBGene00046279	1	1	2	2	2	1	1
WBGene00046473	1	1	2	2	2	1	1
WBGene00167069	1	1	2	2	2	1	2
WBGene00172197	1	1	4	2	2	1	1
WBGene00048533	1	1	2	2	2	1	1
WBGene00173339	1	1	2	2	2	1	1
WBGene00013649	1	1	2	4	5	5	3
WBGene00048161	1	1	2	2	2	1	1
WBGene00172324	1	1	2	2	2	1	1
WBGene00165527	1	1	2	2	2	1	1
WBGene00046518	1	1	4	2	5	1	1
WBGene00166727	1	1	2	2	2	1	1
WBGene00049840	1	7	2	2	2	1	1
WBGene00167295	1	1	2	2	2	1	1
WBGene00049207	1	1	2	2	2	1	1
WBGene00050505	1	1	2	2	2	1	1
WBGene00165328	1	1	2	2	2	1	1
WBGene00167731	1	1	2	2	2	1	1
WBGene00170827	1	1	2	2	2	1	1
WBGene00168812	1	1	2	2	2	1	1
WBGene00049407	1	1	2	2	2	1	1
WBGene00047051	1	1	2	2	2	1	1
WBGene00167267	1	1	2	2	2	1	1
WBGene00170586	1	1	2	2	2	1	1
WBGene00166147	1	1	2	2	2	1	1
WBGene00048526	1	1	2	2	2	1	1
WBGene00173697	1	1	2	2	2	1	1
WBGene00172015	1	1	2	2	2	1	1
WBGene00168058	1	1	2	2	2	1	1
WBGene00169720	1	2	2	2	2	1	2
WBGene00048276	1	2	2	2	2	1	2
WBGene00166426	1	2	2	2	2	1	2
WBGene00173681	1	1	2	2	2	1	1
WBGene00165545	1	1	2	2	2	1	1
WBGene00171033	1	1	2	2	2	1	1
WBGene00046655	1	1	2	2	2	1	1
WBGene00050331	1	1	2	4	2	1	1
WBGene00174009	1	1	2	4	2	1	1
WBGene00050424	1	1	2	2	2	1	1
WBGene00174319	1	1	2	4	2	1	1
WBGene00013650	3	6	10	4	10	4	5
WBGene00198447	34	1	2	2	5	7	4
WBGene00014611	1	2	2	2	2	1	1
WBGene00005727	5	16	4	4	7	8	7
WBGene00014608	1	1	2	2	2	1	1
WBGene00166004	3	2	2	2	2	1	1
WBGene00014610	1	1	2	2	2	1	1
WBGene00014609	1	1	2	2	2	1	1
WBGene00172265	1	1	2	2	2	1	1
WBGene00172239	1	1	4	2	2	1	1
WBGene00165656	1	1	4	2	2	1	1
WBGene00045640	1	1	2	2	2	1	1
WBGene00166322	1	1	2	2	2	1	1
WBGene00046647	1	1	2	2	2	1	1
WBGene00167378	1	1	2	2	2	1	1
WBGene00167951	3	1	2	2	2	1	1
WBGene00166354	1	1	2	2	2	1	2
WBGene00165806	1	1	2	2	2	1	1
WBGene00049497	1	1	2	2	2	2	2
WBGene00173657	1	1	2	2	2	2	2
WBGene00169661	1	1	2	2	2	1	1
WBGene00165552	1	1	2	2	2	1	1
WBGene00167309	1	1	2	2	2	1	1
WBGene00170709	1	1	2	2	2	1	1
WBGene00167811	1	1	2	2	2	1	1
WBGene00048009	1	1	2	4	2	1	1
WBGene00050011	1	1	2	2	2	1	1
WBGene00048368	1	1	2	2	2	1	1
WBGene00174685	1	1	2	2	2	1	1
WBGene00173105	1	1	2	2	2	1	1
WBGene00013651	8	17	8	10	7	4	5
WBGene00046120	1	1	2	4	7	1	1
WBGene00165962	1	1	2	2	2	1	1
WBGene00050716	1	1	2	2	2	1	1
WBGene00013652	1	2	2	4	5	6	4
WBGene00167147	3	1	4	2	2	1	1
WBGene00172577	1	1	2	2	2	1	1
WBGene00165786	1	1	2	2	2	1	1
WBGene00050438	1	1	6	2	2	1	1
WBGene00165334	1	1	6	2	2	1	1
WBGene00170165	1	1	2	2	2	1	1
WBGene00167746	1	1	2	2	2	1	1
WBGene00168286	1	1	2	2	5	1	1
WBGene00048298	1	1	2	2	5	1	1
WBGene00046263	1	1	2	2	2	1	1
WBGene00174890	1	1	2	2	2	1	1
WBGene00165672	1	1	2	2	2	1	1
WBGene00050626	1	1	2	2	2	1	1
WBGene00049240	3	1	2	2	2	1	1
WBGene00169855	3	1	2	2	2	1	1
WBGene00169837	1	1	2	4	2	1	1
WBGene00047792	1	1	2	4	2	1	1
WBGene00004816	3	5	4	4	2	1	1
WBGene00047539	1	1	2	2	2	1	1
WBGene00046151	1	1	2	2	2	1	1
WBGene00168103	1	1	4	2	2	1	1
WBGene00049636	1	1	2	4	2	1	1
WBGene00050774	1	1	2	2	2	1	1
WBGene00169130	1	1	2	2	2	1	1
WBGene00050433	1	1	2	2	2	1	1
WBGene00174132	1	1	2	2	2	1	1
WBGene00013653	3	1	2	4	2	4	1
WBGene00169191	1	2	2	2	2	1	1
WBGene00170862	1	1	2	2	2	1	1
WBGene00165657	1	1	2	2	2	1	1
WBGene00013654	4	5	2	14	2	9	2
WBGene00050340	1	1	2	2	2	1	1
WBGene00047654	1	1	2	2	2	1	1
WBGene00167160	4	13	2	12	7	7	9
WBGene00050575	1	1	2	2	2	1	1
WBGene00048043	1	1	2	2	2	1	1
WBGene00166392	1	1	2	2	2	1	1
WBGene00172892	1	1	2	2	2	1	1
WBGene00174591	1	1	2	2	2	1	1
WBGene00171301	1	1	2	2	2	1	1
WBGene00172696	1	1	2	2	2	1	1
WBGene00173895	1	1	2	2	2	1	1
WBGene00166683	1	1	2	2	2	1	1
WBGene00045527	1	1	2	2	2	1	1
WBGene00050560	1	1	2	2	2	1	1
WBGene00049421	1	1	2	2	2	1	1
WBGene00046710	1	1	2	2	2	1	1
WBGene00047522	1	1	2	2	2	1	1
WBGene00169698	1	1	2	2	2	1	1
WBGene00047371	1	1	2	2	2	1	1
WBGene00047799	1	1	2	2	2	1	1
WBGene00166533	1	1	2	2	2	1	1
WBGene00013655	3	2	8	12	7	5	3
WBGene00171900	1	1	2	2	2	1	1
WBGene00169996	1	1	2	2	2	1	1
WBGene00046502	1	1	2	2	5	1	1
WBGene00168946	1	1	2	2	2	1	1
WBGene00172605	1	1	2	2	2	1	1
WBGene00169644	1	1	2	2	2	1	1
WBGene00171401	1	1	2	2	2	1	1
WBGene00047875	1	1	2	2	2	1	1
WBGene00165781	1	1	2	2	2	1	1
WBGene00049303	1	1	2	2	2	1	1
WBGene00047900	1	1	2	2	2	1	1
WBGene00046727	1	2	4	2	2	2	1
WBGene00050546	1	2	4	2	2	2	1
WBGene00171493	1	1	2	2	2	1	1
WBGene00167975	1	1	2	2	2	1	1
WBGene00169291	1	2	2	2	2	1	1
WBGene00174100	1	1	2	2	2	1	1
WBGene00168203	1	1	2	2	2	1	1
WBGene00046966	1	1	2	2	2	1	1
WBGene00174141	1	1	2	2	2	1	1
WBGene00046371	1	1	2	2	2	1	1
WBGene00050024	1	1	2	2	2	2	1
WBGene00047828	1	1	2	2	2	1	1
WBGene00049383	1	1	2	2	2	1	1
WBGene00170666	1	2	2	2	2	1	1
WBGene00174199	1	1	2	2	2	1	1
WBGene00050324	1	1	2	2	2	1	1
WBGene00013656	5	2	4	2	2	4	1
WBGene00165621	1	2	2	2	2	1	1
WBGene00050035	1	2	2	2	2	1	1
WBGene00173929	1	1	2	2	2	1	1
WBGene00174950	1	1	2	2	2	1	1
WBGene00172310	1	1	2	2	2	1	1
WBGene00013657	3	1	2	4	2	2	1
WBGene00046492	1	1	2	2	2	1	1
WBGene00173654	1	1	2	2	2	1	1
WBGene00173059	1	1	2	2	2	1	1
WBGene00171832	1	1	2	2	2	1	1
WBGene00174493	1	1	2	2	2	1	1
WBGene00048478	1	1	2	2	2	1	1
WBGene00048202	1	1	2	2	2	1	1
WBGene00049006	1	1	2	2	2	1	1
WBGene00167579	1	1	2	2	2	1	1
WBGene00168044	1	1	2	2	2	1	1
WBGene00046443	1	1	2	2	2	1	1
WBGene00167730	1	1	2	2	2	1	1
WBGene00174791	1	1	2	2	2	1	1
WBGene00170231	1	1	2	2	2	1	1
WBGene00172744	1	1	2	2	2	1	1
WBGene00049642	1	1	2	2	2	1	1
WBGene00048717	1	1	2	2	2	1	1
WBGene00049389	1	1	2	2	2	1	1
WBGene00167011	1	1	2	2	2	1	1
WBGene00048073	1	1	2	2	2	1	1
WBGene00050484	1	1	2	2	2	1	1
WBGene00168731	1	1	2	2	2	1	1
WBGene00169148	1	1	2	2	2	1	1
WBGene00046228	1	1	2	2	2	1	1
WBGene00171902	1	1	2	2	2	1	1
WBGene00167982	1	1	2	2	2	1	1
WBGene00168765	5	1	2	2	2	2	1
WBGene00047282	5	1	2	2	2	2	1
WBGene00168390	5	1	2	2	2	2	1
WBGene00173565	1	2	2	2	2	1	1
WBGene00166848	1	1	2	2	2	1	1
WBGene00049611	1	1	2	2	2	1	1
WBGene00167390	1	1	2	2	2	1	1
WBGene00046752	1	1	2	2	2	1	1
WBGene00047143	1	1	2	2	2	1	1
WBGene00049166	1	2	2	2	2	1	1
WBGene00166622	1	1	2	2	2	1	1
WBGene00049907	1	1	2	2	2	1	1
WBGene00168582	1	1	2	2	2	1	1
WBGene00168584	1	1	2	2	2	1	1
WBGene00045594	1	2	2	2	2	1	2
WBGene00047908	1	1	2	2	2	1	1
WBGene00165860	1	1	2	2	2	1	1
WBGene00171173	1	1	2	2	2	1	1
WBGene00165142	1	1	2	2	2	1	1
WBGene00050092	1	1	2	2	2	1	1
WBGene00172847	1	1	2	2	2	1	1
WBGene00046990	1	1	2	2	2	1	1
WBGene00169970	1	1	2	2	2	1	1
WBGene00172350	1	1	2	2	2	1	1
WBGene00049719	1	1	2	2	2	1	1
WBGene00168425	1	1	2	2	2	1	1
WBGene00048652	1	1	2	2	2	1	1
WBGene00048428	1	1	2	2	2	1	1
WBGene00048124	1	1	2	2	2	1	1
WBGene00167595	1	1	2	2	2	1	1
WBGene00170106	1	1	2	2	2	1	1
WBGene00050185	1	1	2	2	2	1	1
WBGene00171739	1	1	2	2	2	1	1
WBGene00050858	1	1	2	2	2	1	1
WBGene00173932	1	1	2	2	2	1	1
WBGene00046805	1	1	2	2	2	1	1
WBGene00050339	1	1	2	2	2	1	1
WBGene00046063	1	1	2	2	2	1	1
WBGene00165221	1	1	2	2	2	1	1
WBGene00170421	1	1	2	2	2	1	1
WBGene00050733	1	1	2	4	2	4	1
WBGene00170352	1	1	2	2	2	1	1
WBGene00174993	1	1	2	2	2	1	1
WBGene00045840	1	1	2	2	2	1	1
WBGene00168476	1	1	2	2	2	1	1
WBGene00165537	1	1	2	2	2	1	1
WBGene00172783	1	1	2	2	2	1	1
WBGene00050224	1	1	2	2	2	1	1
WBGene00172530	1	1	2	2	2	1	1
WBGene00048656	1	1	2	2	2	1	1
WBGene00168852	1	1	2	2	2	1	1
WBGene00174735	1	1	2	2	2	1	1
WBGene00173573	1	1	2	2	2	1	1
WBGene00046414	1	1	2	2	2	1	1
WBGene00013658	1	4	4	2	5	2	2
WBGene00049494	11	19	14	4	10	7	8
WBGene00170425	1	1	2	2	2	1	1
WBGene00165350	1	1	2	2	2	1	1
WBGene00048554	1	1	2	2	2	1	1
WBGene00050266	1	2	2	2	5	1	1
WBGene00171345	1	1	2	2	5	1	1
WBGene00168435	1	1	2	2	2	1	1
WBGene00046892	1	1	2	2	2	1	1
WBGene00168898	1	1	2	2	2	1	1
WBGene00046059	3	1	2	2	2	1	1
WBGene00170838	1	1	2	2	2	1	1
WBGene00166794	1	1	2	2	2	1	1
WBGene00168361	1	1	2	2	2	1	1
WBGene00173452	1	1	2	4	2	1	1
WBGene00168882	1	1	2	2	2	1	1
WBGene00046725	1	1	2	2	2	1	1
WBGene00169272	1	1	2	2	2	1	1
WBGene00047655	1	1	2	2	2	1	1
WBGene00050233	1	1	2	2	2	1	1
WBGene00048734	1	1	2	2	2	1	1
WBGene00048251	1	2	2	2	2	1	1
WBGene00048247	1	2	2	2	2	1	1
WBGene00049629	1	1	2	2	2	1	1
WBGene00049992	1	1	2	2	2	1	1
WBGene00046057	1	1	2	2	2	1	1
WBGene00166039	1	1	2	2	2	1	1
WBGene00048473	1	1	2	2	2	1	1
WBGene00174775	1	1	2	2	2	1	1
WBGene00170227	1	1	4	2	2	1	1
WBGene00047214	1	1	2	2	2	1	1
WBGene00048050	1	1	2	2	2	1	1
WBGene00169403	1	1	2	2	2	1	1
WBGene00165910	1	1	2	2	2	1	1
WBGene00050431	1	1	2	2	2	1	1
WBGene00048743	1	1	2	2	2	1	1
WBGene00048113	1	1	2	2	2	1	1
WBGene00166493	1	1	2	2	2	1	1
WBGene00047613	1	2	2	2	2	1	1
WBGene00050676	1	2	2	2	2	1	1
