"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WBGene00021407",12.7142857142857,-1.74023555308188,1.43064779586831,1.46752878974657,0.225736000092812,0.519996721525274
"WBGene00021408",11.5714285714286,1.88211230108876,1.64980143760313,1.36875975395456,0.242025089453957,0.536592791501161
"WBGene00001492",58.2857142857143,-0.685126001310805,0.924289347198743,0.546930607212495,0.459574565551223,0.733555172197898
"WBGene00235257",5.28571428571429,-2.27299808440219,2.22719685934432,1.03290967664188,0.309476246748631,NA
"WBGene00235258",1.42857142857143,-0.99998493903093,3.43903225797145,0.0844142768749414,0.77140212053103,NA
"WBGene00235259",15.8571428571429,-2.33014195630078,1.40455692002552,2.71710309017054,0.0992780476974362,0.326549441943581
"WBGene00015246",55,0.519487027503778,1.07512746273124,0.235856902294763,0.627214624295167,0.842141546623659
"WBGene00015247",126.571428571429,1.51340703118997,0.865913904107486,3.05316936552568,0.080579753106644,0.288348817571383
"WBGene00001111",17.8571428571429,-0.573298575201431,1.29221675754265,0.196313742453661,0.657712885590668,0.859874988196864
"WBGene00017928",10.5714285714286,1.11547164875533,1.59972411210879,0.488112931847461,0.484770292014898,0.751689094353391
"WBGene00017929",19.8571428571429,2.02682292999247,1.17407148820229,2.95542183567323,0.0855899684498633,0.298101813190763
"WBGene00000674",36.2857142857143,1.82861804958563,1.08918104945864,2.78722802974518,0.0950184620555698,0.317637598750162
"WBGene00198551",1.42857142857143,-0.99998493903093,3.43903225797145,0.0844142768749414,0.77140212053103,NA
"WBGene00021400",2,0.169927358292975,2.99735301213206,0.00321873618079138,0.954757163783482,NA
"WBGene00019821",18.5714285714286,-0.163500341619155,1.62114652491646,0.010162891314728,0.919700362324706,0.973260085372056
"WBGene00001728",2.14285714285714,-1.99997923373239,2.96474585203005,0.459866606777975,0.497686321265588,NA
"WBGene00019824",5.71428571428571,1.26302400468113,1.94000731765137,0.424895850683527,0.514504164298108,NA
"WBGene00001071",4.28571428571429,-1.99998887715352,2.05690240508934,0.944836354519474,0.331037150896352,NA
"WBGene00020647",8,1.60006150680323,1.6009565730453,1.00109637876738,0.317045361648571,0.620554010696067
"WBGene00005487",2,0.169927358292975,2.99735301213207,0.00321873618079138,0.954757163783482,NA
"WBGene00045177",2.85714285714286,-0.637419686234036,2.80844685603314,0.0510918557074689,0.821174139294621,NA
"WBGene00020648",56.4285714285714,-0.632144145916074,1.1373910759814,0.308339558860972,0.578700890130505,0.812894218297762
"WBGene00019299",10.4285714285714,0.15415651105815,1.38854371977012,0.0123277174041476,0.911592355465887,0.971063196793215
"WBGene00001099",53,-0.737322558731493,0.933270921787449,0.621152106466447,0.430619477993833,0.714193883933606
"WBGene00001735",8.57142857142857,-2.22238577534963,1.60893212955423,1.89831626680742,0.168266903478088,0.440390257978939
"WBGene00017574",5.28571428571429,0.362567126997387,1.82623733322686,0.039419519753352,0.842619857242447,NA
"WBGene00197593",1.42857142857143,-0.99998493903093,3.43903225797145,0.0844142768749414,0.77140212053103,NA
"WBGene00022048",88.5714285714286,0.529440460839083,0.850630284235018,0.387474783949372,0.533629757969278,0.782772233162278
"WBGene00020295",12.4285714285714,3.60601442028176,1.43141117200769,6.28053751963687,0.0122071068767077,0.0826311636587772
"WBGene00165558",3.14285714285714,-3.50246409521244,2.77345425759795,1.64165437361824,0.200098632546367,NA
"WBGene00001332",13.5714285714286,-0.813279017025698,1.40425387058012,0.334021426479048,0.563300666468099,0.804010583487742
"WBGene00000913",62.4285714285714,2.67849838320936,0.945143472923468,7.90367896339816,0.00493343568615659,0.0406136372143194
"WBGene00235263",37.2857142857143,-2.2256570766656,1.14507265526098,3.6882000855581,0.0547987211779742,0.224307108363729
"WBGene00019773",7.28571428571429,-0.0455136287620649,1.63199813248113,0.000777708605198768,0.977751936051825,0.992610647586245
"WBGene00019774",107.142857142857,1.73139911900296,0.803436505375028,4.59043005493753,0.0321509462649856,0.157849525337128
"WBGene00021011",14.7142857142857,1.3167629353633,1.39279206509788,0.908394813408449,0.340540680961366,0.639494596736206
"WBGene00000213",22.2857142857143,-4.80309695947146,1.25238826271054,14.3015947548829,0.000155732887421753,0.00265807904902754
"WBGene00021013",2.57142857142857,-0.567033648127372,2.57746671275116,0.0483019429594158,0.826044809595895,NA
"WBGene00017276",1.42857142857143,-0.99998493903093,3.43903225797145,0.0844142768749414,0.77140212053103,NA
"WBGene00200779",2,-1.73694256478742,3.24189465197772,0.285771485444208,0.592943092366111,NA
"WBGene00195964",2.14285714285714,4.22657191774174e-06,2.96463282748921,-2.03215222427389e-12,1,NA
"WBGene00197598",5.71428571428571,-1.78426092712903,2.15658534712367,0.674181401566628,0.4115975675539,NA
"WBGene00197815",2.14285714285714,-1.415025962896,2.9097783463494,0.238700238610605,0.625146450905053,NA
"WBGene00018925",6.85714285714286,1.9219857768968,1.84105648753863,1.09950725330269,0.294374267031554,0.599487825164209
"WBGene00189987",12.5714285714286,0.212992551483193,1.35787230314577,0.0246169666426752,0.875325275691894,0.957570603609253
"WBGene00015997",2.71428571428571,-0.151999027961615,2.51250177721348,0.00365780257384429,0.951773527588224,NA
"WBGene00015998",2.57142857142857,-0.736955465159475,2.44680376731856,0.0906707835081022,0.763326119114998,NA
"WBGene00015999",2.71428571428571,1.58495399278423,2.7490301914279,0.337758134107052,0.561126136640563,NA
"WBGene00199072",4.28571428571429,2.29544127596689,2.10999498912841,1.20263656080517,0.272795350850902,NA
"WBGene00200850",175.714285714286,4.56764263425913,1.05816698153159,16.6639657615918,4.46205776630791e-05,0.00095198352867564
