GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.OK803.INP__.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.OK803.J2.1_.bam	X.BAMS.OK803.J2.2_.bam	X.BAMS.OK803.J2.3_.bam
WBGene00168912	5	2	1	3	2	3	1	2
WBGene00048223	3	1	1	1	2	1	1	1
WBGene00165344	3	1	1	1	2	1	1	1
WBGene00170178	3	1	1	1	2	1	1	1
WBGene00049553	3	1	1	1	2	1	1	1
WBGene00174830	3	1	1	1	2	1	1	1
WBGene00169438	3	1	1	1	2	1	1	1
WBGene00170235	3	1	1	1	2	1	1	1
WBGene00170540	3	1	1	1	2	1	1	1
WBGene00165883	3	1	1	1	2	1	1	1
WBGene00172550	3	1	1	1	2	1	1	1
WBGene00050486	3	1	1	1	2	1	1	1
WBGene00046771	3	1	1	1	2	1	1	1
WBGene00048077	3	1	1	1	2	1	1	1
WBGene00174792	3	1	1	1	2	1	1	1
WBGene00166194	3	1	1	1	2	1	1	1
WBGene00173311	3	1	1	1	2	1	1	1
WBGene00049286	3	1	1	1	2	1	1	1
WBGene00169508	3	1	1	1	2	1	1	1
WBGene00167187	3	1	1	1	2	1	1	1
WBGene00167658	3	1	1	1	2	1	1	1
WBGene00168131	3	1	1	1	2	1	1	1
WBGene00166301	3	1	1	1	2	1	1	1
WBGene00169794	3	1	1	1	2	1	1	1
WBGene00168572	3	1	1	1	2	1	1	1
WBGene00171915	3	1	1	1	2	1	1	1
WBGene00166757	3	1	1	1	2	1	1	1
WBGene00166498	3	1	1	1	2	1	1	1
WBGene00048344	3	1	1	1	2	1	1	1
WBGene00174169	3	1	1	1	2	1	1	1
WBGene00046717	3	1	1	1	2	1	1	1
WBGene00168938	3	1	1	1	2	1	1	1
WBGene00174187	3	1	1	1	2	1	1	1
WBGene00173199	3	1	1	1	2	1	1	1
WBGene00170410	3	1	1	1	2	1	1	1
WBGene00166143	3	1	1	1	2	1	1	1
WBGene00045763	3	1	1	1	2	1	1	1
WBGene00173799	3	1	1	1	2	1	1	1
WBGene00173625	3	1	1	1	2	1	1	1
WBGene00049082	3	1	1	1	2	1	1	1
WBGene00166166	3	1	1	1	2	1	1	1
WBGene00167942	3	1	1	1	2	1	1	1
WBGene00047424	3	1	1	1	2	1	1	1
WBGene00045520	3	1	1	1	2	1	1	1
WBGene00049631	3	1	1	1	2	1	1	1
WBGene00170194	3	1	1	1	2	1	1	1
WBGene00045867	3	1	1	1	2	1	1	1
WBGene00166238	3	1	1	1	2	1	1	1
WBGene00174530	3	1	1	1	2	1	1	1
WBGene00170895	3	1	1	1	2	1	1	1
WBGene00167865	3	1	1	1	2	1	1	1
WBGene00045680	3	1	1	1	2	1	1	1
WBGene00165980	3	1	1	1	2	1	1	1
WBGene00004158	3	1	1	1	2	1	1	1
WBGene00049233	3	1	1	1	2	1	1	1
WBGene00168280	3	1	1	1	2	1	1	1
WBGene00167099	3	1	1	1	2	1	1	1
WBGene00166943	3	1	1	1	2	1	1	1
WBGene00172844	3	1	1	1	2	1	1	1
WBGene00173908	3	1	1	1	2	1	1	1
WBGene00050583	3	1	1	1	2	1	1	1
WBGene00050464	3	1	1	1	2	1	1	1
WBGene00171385	3	1	1	1	2	1	1	1
WBGene00049399	3	1	1	1	2	1	1	1
WBGene00047450	3	1	1	1	2	1	1	1
WBGene00166429	3	1	3	1	2	1	1	1
WBGene00172705	3	1	3	1	2	1	1	1
WBGene00045551	3	1	1	1	2	1	1	1
WBGene00046616	3	1	1	1	2	1	1	1
WBGene00048495	3	1	1	1	2	1	1	1
WBGene00173872	3	1	1	1	2	1	1	1
WBGene00077752	3	1	1	1	2	1	1	2
WBGene00174328	3	1	1	1	2	1	1	1
WBGene00170899	3	1	1	1	2	1	1	1
WBGene00049805	3	1	1	1	2	1	1	1
WBGene00049453	3	1	1	1	2	1	1	1
WBGene00172717	3	1	1	1	2	1	1	1
WBGene00174188	3	1	1	1	2	1	1	1
WBGene00049014	3	1	1	1	2	1	1	1
WBGene00168822	3	1	1	1	2	1	1	1
WBGene00173288	3	1	1	1	2	1	1	1
WBGene00169429	3	1	1	1	2	1	1	1
WBGene00167258	3	1	1	1	2	1	1	1
WBGene00046646	3	1	1	1	2	1	1	1
WBGene00171282	3	1	1	1	2	1	1	1
WBGene00167249	3	1	1	1	2	1	1	1
WBGene00173286	3	1	1	1	2	1	1	1
WBGene00165807	3	1	1	1	2	1	1	1
WBGene00166982	3	1	1	1	2	1	1	1
WBGene00169785	3	1	1	1	2	1	1	1
WBGene00166139	3	1	1	1	2	1	1	1
WBGene00167670	3	1	1	1	2	1	1	1
WBGene00169599	3	1	1	1	2	1	1	1
WBGene00171864	3	1	1	1	2	1	1	1
WBGene00045880	3	1	1	1	2	1	1	1
WBGene00170960	3	1	1	1	2	1	1	1
WBGene00050831	3	1	1	1	2	1	1	1
WBGene00170605	3	1	1	1	2	1	1	1
WBGene00169711	3	1	1	1	2	1	1	1
WBGene00169896	3	1	1	1	2	1	1	1
WBGene00166507	3	1	1	1	2	1	1	1
WBGene00171164	3	1	1	1	2	1	1	1
WBGene00046493	3	1	1	1	2	1	1	1
WBGene00165159	3	1	1	1	2	1	1	1
WBGene00000028	3	1	1	1	2	1	1	2
WBGene00045016	3	1	1	1	2	1	1	1
WBGene00046455	3	1	1	1	2	1	1	1
WBGene00165230	3	1	1	1	2	1	1	1
WBGene00166769	3	1	1	1	2	1	1	1
WBGene00046643	3	1	1	1	2	1	1	1
WBGene00004159	3	1	1	1	2	1	1	1
WBGene00200445	3	1	1	1	2	1	1	1
WBGene00200457	3	1	1	1	2	1	1	1
WBGene00004160	3	1	1	1	2	1	1	1
WBGene00168372	3	1	1	1	2	1	1	1
WBGene00174580	3	1	1	1	2	1	1	1
WBGene00169504	3	1	1	1	2	1	1	1
WBGene00047456	3	1	1	1	2	1	1	1
WBGene00169411	3	1	1	1	2	1	1	1
WBGene00050648	3	1	1	1	2	1	1	1
WBGene00049635	3	1	1	1	2	1	1	1
WBGene00170621	3	1	1	1	2	1	1	1
WBGene00167916	3	1	1	1	2	1	1	1
WBGene00171357	3	1	1	1	2	1	1	1
WBGene00047481	3	1	1	1	2	1	1	1
WBGene00047062	3	1	1	1	2	1	1	1
WBGene00166942	3	1	1	1	2	1	1	1
WBGene00167107	3	1	1	1	2	1	1	1
WBGene00049555	3	1	1	1	2	1	1	1
WBGene00048702	3	1	1	1	2	1	1	1
WBGene00174717	3	1	1	1	2	1	1	1
WBGene00048162	3	1	1	1	2	1	1	1
WBGene00045770	3	1	1	1	2	1	1	1
WBGene00047300	3	1	1	1	2	1	1	1
WBGene00173947	3	1	1	1	2	1	1	1
WBGene00167118	3	1	1	1	2	1	1	1
WBGene00199452	3	1	1	1	2	1	1	1
WBGene00014607	3	1	1	1	2	1	1	1
WBGene00168920	3	1	1	1	2	1	1	1
WBGene00173446	3	1	1	1	2	1	1	1
WBGene00046948	3	1	1	1	2	1	1	1
WBGene00171199	3	1	1	1	2	1	1	1
WBGene00169873	3	1	1	1	2	1	1	1
WBGene00171592	3	1	1	1	2	1	1	1
WBGene00166700	5	1	1	1	2	1	1	1
WBGene00047263	5	1	1	1	2	1	1	1
WBGene00048636	3	1	1	1	2	1	1	1
WBGene00045554	3	1	1	1	2	1	1	1
WBGene00170636	3	1	1	1	2	1	1	1
WBGene00047043	3	1	1	1	2	1	1	1
WBGene00168685	3	1	1	1	2	1	1	1
WBGene00049455	3	1	1	1	2	1	1	1
WBGene00048389	3	1	1	1	3	1	1	1
WBGene00168681	3	1	1	1	3	1	1	1
WBGene00166118	3	1	1	1	3	1	1	1
WBGene00049467	3	1	1	1	3	1	1	1
WBGene00165352	3	1	1	1	3	1	1	1
WBGene00173350	3	1	1	1	2	1	1	1
WBGene00050703	3	1	1	1	2	1	1	1
WBGene00048594	3	1	1	1	2	1	1	1
WBGene00047356	3	1	1	1	3	1	1	1
WBGene00170556	3	1	1	1	2	1	1	1
WBGene00046442	3	1	1	1	2	1	1	1
WBGene00168698	3	1	1	1	2	1	1	1
WBGene00171800	3	1	1	1	2	1	1	1
WBGene00169414	3	1	1	1	2	1	1	1
WBGene00169287	3	2	1	1	2	1	1	1
WBGene00046641	3	1	1	1	2	1	1	1
WBGene00171859	3	1	1	1	2	1	1	1
WBGene00049396	3	1	1	1	2	1	1	1
WBGene00174048	3	1	1	1	2	1	1	1
WBGene00050322	3	1	1	1	2	1	1	1
WBGene00167976	3	1	1	1	2	1	1	1
WBGene00171735	3	1	1	1	2	1	1	1
WBGene00049077	3	1	1	1	2	1	1	1
WBGene00167740	3	1	1	1	2	1	1	1
WBGene00049347	5	1	1	1	2	1	1	1
WBGene00050364	3	1	1	3	2	1	1	1
WBGene00167061	3	1	1	1	2	1	1	1
WBGene00049388	3	1	1	1	3	1	1	1
WBGene00013633	3	2	1	3	2	1	1	1
WBGene00166236	3	1	1	1	2	1	1	1
WBGene00047050	3	1	1	1	2	1	1	1
WBGene00046973	3	1	1	1	2	1	1	1
WBGene00049477	3	1	1	1	2	1	1	1
WBGene00169325	3	1	1	1	2	1	1	1
WBGene00048695	3	1	1	1	2	1	1	1
WBGene00174171	3	1	1	1	2	1	1	1
WBGene00046882	3	1	1	1	2	1	1	1
WBGene00165283	3	1	1	1	2	1	1	1
WBGene00172580	3	1	1	1	2	1	1	1
WBGene00048510	3	1	1	1	2	1	1	1
WBGene00174247	3	1	1	1	2	1	1	1
WBGene00172859	3	1	1	1	2	1	1	1
WBGene00167590	3	1	1	1	2	1	1	1
WBGene00173002	3	1	1	1	2	1	1	1
WBGene00045825	3	1	1	1	2	1	1	1
WBGene00045965	3	1	1	1	2	1	1	1
WBGene00172804	3	1	1	1	2	1	1	1
WBGene00167675	3	1	1	1	2	1	1	1
WBGene00172153	3	1	1	1	2	1	1	1
WBGene00166762	3	1	1	1	2	1	1	1
WBGene00048630	3	1	1	1	2	1	1	1
WBGene00170639	3	1	1	1	2	1	1	1
WBGene00046845	3	1	1	1	2	1	1	1
WBGene00173097	3	1	1	1	2	1	1	1
WBGene00050251	3	1	1	1	2	1	1	1
WBGene00173322	3	1	1	1	2	1	1	2
WBGene00168048	3	1	1	1	2	1	1	1
WBGene00047632	3	1	1	1	2	1	1	1
WBGene00167054	3	1	1	1	2	1	1	1
WBGene00173254	3	1	1	1	2	1	1	1
WBGene00170172	3	1	1	1	2	1	1	1
WBGene00173184	3	1	1	1	2	1	1	1
WBGene00170160	3	1	1	1	2	1	1	1
WBGene00169756	3	1	1	1	2	1	1	1
WBGene00169908	3	1	1	1	2	1	1	1
WBGene00167135	3	1	1	1	2	1	1	1
WBGene00174876	3	1	1	1	2	1	1	1
WBGene00172693	3	1	1	1	2	1	1	1
WBGene00169381	3	1	1	1	2	1	1	1
WBGene00169264	3	1	1	1	2	1	1	1
WBGene00048675	3	1	1	1	2	1	1	1
WBGene00169603	3	1	1	1	2	1	1	1
WBGene00174282	3	1	1	1	2	1	1	1
WBGene00166398	3	1	1	1	2	1	1	1
WBGene00168014	3	1	1	1	2	1	1	1
WBGene00174264	3	1	1	1	2	1	1	1
WBGene00049481	3	1	1	1	2	1	1	1
WBGene00167407	3	1	1	1	2	1	1	1
WBGene00047741	3	1	1	1	2	1	1	1
WBGene00046420	3	1	1	1	2	1	1	1
WBGene00172899	3	1	1	1	2	1	1	1
WBGene00172034	3	1	1	1	2	1	1	1
WBGene00172356	3	1	1	1	2	1	1	1
WBGene00045722	3	1	1	1	2	1	1	1
WBGene00170490	3	1	1	1	2	1	1	1
WBGene00171277	3	1	1	1	2	1	1	1
WBGene00174683	3	1	1	1	2	1	1	1
WBGene00049205	3	1	1	1	2	1	1	1
WBGene00173236	3	1	1	1	2	1	1	1
WBGene00045582	3	1	1	1	2	1	1	1
WBGene00173600	3	1	1	1	2	1	1	1
WBGene00046755	3	1	1	1	2	1	1	1
WBGene00049660	3	1	1	1	2	1	1	1
WBGene00167663	3	1	1	1	2	1	1	1
WBGene00171955	3	1	1	1	2	1	1	1
WBGene00046056	3	1	1	1	2	1	1	1
WBGene00049264	3	1	1	1	2	1	1	1
WBGene00171460	3	1	1	1	2	1	1	1
WBGene00172110	3	1	1	1	2	1	1	1
WBGene00170877	3	1	1	1	2	1	1	1
WBGene00172825	3	1	1	1	2	1	1	1
WBGene00047582	3	1	1	1	2	1	1	1
WBGene00165941	3	1	1	1	2	1	1	1
WBGene00046964	3	1	1	1	2	1	1	1
WBGene00174235	3	1	1	1	2	1	1	1
WBGene00049234	3	1	1	1	2	1	1	1
WBGene00049792	3	1	1	1	2	1	1	1
WBGene00167974	3	1	1	1	2	1	1	1
WBGene00171021	3	1	1	1	2	1	1	1
WBGene00049708	3	1	1	1	2	1	1	1
WBGene00046234	3	1	1	1	2	1	1	1
WBGene00174679	3	1	1	1	2	1	1	1
WBGene00050749	3	1	1	1	2	1	1	1
WBGene00166094	3	1	1	1	2	1	1	1
WBGene00048252	3	1	1	1	2	1	1	1
WBGene00170604	3	1	1	1	2	1	1	1
WBGene00046301	3	1	1	1	2	1	1	1
WBGene00174039	3	1	1	1	2	1	1	1
WBGene00049834	3	1	1	1	2	1	1	1
WBGene00049204	3	1	1	1	2	1	1	1
WBGene00173561	3	1	1	1	2	1	1	1
WBGene00168889	3	1	1	1	2	1	1	1
WBGene00169161	3	1	1	1	2	1	1	1
WBGene00048862	3	1	1	1	2	1	1	1
WBGene00168240	3	1	1	1	2	1	1	1
WBGene00165460	3	1	1	1	2	1	1	1
WBGene00046130	3	1	1	1	2	1	1	1
WBGene00171660	3	1	1	1	2	1	1	1
WBGene00172958	3	1	1	1	2	1	1	1
WBGene00049722	3	1	1	1	2	1	1	1
WBGene00166971	3	1	1	1	2	1	1	1
WBGene00045556	3	1	1	1	2	1	1	1
WBGene00049118	3	1	1	1	2	1	1	1
WBGene00168728	3	1	1	1	2	1	1	1
WBGene00048994	3	1	1	1	2	1	1	1
WBGene00013634	3	1	1	1	2	1	1	1
WBGene00168917	3	1	1	1	2	1	1	1
WBGene00173457	3	1	1	1	2	1	1	1
WBGene00169783	3	1	1	1	2	1	1	1
WBGene00172841	3	1	1	1	2	1	1	1
WBGene00194951	3	1	1	1	2	1	1	1
WBGene00013635	3	1	1	1	2	1	1	1
WBGene00169310	5	1	1	3	3	1	1	1
WBGene00169665	5	1	1	3	3	1	1	1
WBGene00005176	3	2	1	3	3	1	1	1
WBGene00013637	3	1	1	1	2	1	1	1
WBGene00013636	3	1	1	3	2	1	1	1
WBGene00172457	3	1	1	1	2	1	1	1
WBGene00185102	3	1	1	1	2	1	1	1
WBGene00013638	8	7	3	4	6	1	1	1
WBGene00194913	15	3	4	1	5	3	1	1
WBGene00165373	3	1	1	4	3	1	1	1
WBGene00165054	3	1	1	1	2	1	1	1
WBGene00174900	3	1	1	3	2	1	1	1
WBGene00220222	3	1	1	1	2	1	1	2
WBGene00194667	5	3	3	5	5	1	1	1
WBGene00165172	5	1	1	1	2	1	1	1
WBGene00173176	3	1	1	1	2	1	1	1
WBGene00173058	3	1	1	1	2	1	1	1
WBGene00170542	3	1	1	1	2	1	1	1
WBGene00172253	3	1	1	1	2	1	1	1
WBGene00050181	3	1	1	1	2	1	1	1
WBGene00050246	3	1	1	3	2	1	1	1
WBGene00168919	3	1	1	1	2	1	1	1
WBGene00050350	3	1	1	1	2	1	1	1
WBGene00046260	3	1	1	1	2	1	1	1
WBGene00173852	3	1	3	1	2	1	1	1
WBGene00047285	3	1	1	1	2	1	1	1
WBGene00170916	3	1	1	1	2	1	1	1
WBGene00048303	3	1	1	1	2	1	1	1
WBGene00172855	3	1	1	1	2	1	1	1
WBGene00045557	3	1	1	1	2	1	1	1
WBGene00049395	3	1	1	1	2	1	1	1
WBGene00170727	3	1	1	1	2	1	1	1
WBGene00169469	3	1	1	1	2	1	1	1
WBGene00171983	3	1	1	1	2	1	1	1
WBGene00165433	3	1	1	1	2	1	1	1
WBGene00046290	3	1	1	1	2	1	1	1
WBGene00167999	3	1	1	1	2	1	1	2
WBGene00168806	3	1	1	1	2	1	1	2
WBGene00165058	3	1	1	1	2	1	1	1
WBGene00174198	3	1	1	1	2	1	1	1
WBGene00047925	3	1	1	1	2	1	1	1
WBGene00049621	3	1	1	1	2	1	1	1
WBGene00049048	3	1	1	1	2	1	1	1
WBGene00048416	3	1	1	1	2	1	1	1
WBGene00046486	3	1	1	1	2	1	1	1
WBGene00167041	3	1	1	1	2	1	1	1
WBGene00169939	3	1	1	1	2	1	1	1
WBGene00168679	3	1	1	1	2	1	1	1
WBGene00170712	3	1	1	1	2	1	1	1
WBGene00171428	3	1	1	1	2	1	1	1
WBGene00169099	3	1	1	1	2	1	1	1
WBGene00171960	3	1	1	1	2	1	1	1
WBGene00046317	3	1	1	1	2	1	1	1
WBGene00046137	3	1	1	1	2	1	1	1
WBGene00049581	3	1	1	1	2	1	1	1
WBGene00170518	3	1	1	1	2	1	1	1
WBGene00166124	3	1	1	1	2	1	1	1
WBGene00165943	5	1	1	1	2	1	1	1
WBGene00170979	3	1	1	1	2	1	1	1
WBGene00173397	3	1	1	1	2	1	1	1
WBGene00046767	3	1	1	1	2	1	1	1
WBGene00050374	3	1	1	1	2	1	1	1
WBGene00048312	3	1	1	1	2	1	1	1
WBGene00049736	3	1	1	1	2	1	1	1
WBGene00050007	3	1	1	1	2	1	1	1
WBGene00048766	3	1	1	1	2	1	1	1
WBGene00046344	3	1	1	1	2	1	1	1
WBGene00046788	3	1	1	1	2	1	1	1
WBGene00049271	3	1	1	1	2	1	1	1
WBGene00167466	3	1	1	1	2	1	1	1
WBGene00170182	3	1	1	1	2	1	1	1
WBGene00174254	3	1	1	1	2	1	1	1
WBGene00048325	3	1	1	1	2	1	1	1
WBGene00172286	3	1	1	1	2	1	1	1
WBGene00171373	3	1	1	1	2	1	1	1
WBGene00047158	3	1	1	1	3	1	1	1
WBGene00170088	3	1	1	1	2	1	1	1
WBGene00170752	3	1	1	1	2	1	1	1
WBGene00046735	3	1	1	1	2	1	1	1
WBGene00046464	3	1	1	1	2	1	1	1
WBGene00165217	3	1	1	1	2	1	1	1
WBGene00049738	3	1	1	1	2	1	1	1
WBGene00170873	3	1	1	1	2	1	1	1
WBGene00049802	3	1	1	1	2	1	1	1
WBGene00168793	3	1	1	1	2	1	1	1
WBGene00048268	3	1	1	1	2	1	1	1
WBGene00047823	3	1	1	1	2	1	1	1
WBGene00049109	3	1	1	1	2	1	1	1
WBGene00169186	3	1	1	1	2	1	1	1
WBGene00045929	3	1	1	1	2	1	1	1
WBGene00047615	3	1	1	1	2	1	1	1
WBGene00165355	3	1	1	1	2	1	1	1
WBGene00172944	3	1	1	1	2	1	1	2
WBGene00172808	3	1	1	1	2	1	1	2
WBGene00172264	3	1	1	1	3	1	1	1
WBGene00049013	3	1	1	1	3	1	1	1
WBGene00168100	3	1	1	1	2	1	1	1
WBGene00173431	3	1	1	1	2	1	1	1
WBGene00170541	3	1	1	1	2	1	1	1
WBGene00048446	3	1	1	1	2	1	1	1
WBGene00166496	3	1	1	1	2	1	1	1
WBGene00169902	3	1	1	1	2	1	1	1
WBGene00169456	3	1	1	1	2	1	1	1
WBGene00170066	3	1	1	1	2	1	1	1
WBGene00172343	3	1	1	1	2	1	1	1
WBGene00171870	3	1	1	1	2	1	1	1
WBGene00048988	8	1	1	1	2	1	1	1
WBGene00167894	5	1	1	1	2	1	1	1
WBGene00045614	3	1	1	1	2	1	1	1
WBGene00050865	3	1	1	1	2	1	1	1
WBGene00047914	3	1	1	1	2	1	1	1
WBGene00045580	3	1	1	1	2	1	1	1
WBGene00047884	3	1	1	1	2	1	1	1
WBGene00173403	3	1	1	1	2	1	1	1
WBGene00050295	3	1	1	1	2	1	1	1
WBGene00168936	3	1	1	1	2	1	1	1
WBGene00047712	3	1	1	1	3	1	1	1
WBGene00167384	3	1	1	1	2	1	1	1
WBGene00172070	3	1	1	1	2	1	1	1
WBGene00174204	3	1	1	3	2	1	1	1
WBGene00049287	3	1	1	3	2	1	1	1
WBGene00170236	3	1	1	1	2	1	1	1
WBGene00171252	3	1	1	1	2	1	1	1
WBGene00050194	3	1	1	1	2	1	1	1
WBGene00045874	3	1	1	1	2	1	1	1
WBGene00048086	3	1	1	1	2	1	1	1
WBGene00168916	3	1	1	1	2	1	1	1
WBGene00049677	3	1	1	1	2	1	1	1
WBGene00166604	3	1	1	1	2	1	1	1
WBGene00168431	3	1	1	1	2	1	1	1
WBGene00169204	3	1	1	1	2	1	1	1
WBGene00165739	3	1	1	1	2	1	1	1
WBGene00168084	3	1	1	1	2	1	1	1
WBGene00049524	3	1	1	1	2	1	1	1
WBGene00172745	3	1	1	1	2	1	1	1
WBGene00171134	3	1	3	1	2	1	1	1
WBGene00050257	8	1	3	1	5	1	1	2
WBGene00174097	8	1	3	1	3	1	1	2
WBGene00171770	3	1	1	1	2	1	1	1
WBGene00168756	5	1	3	1	3	1	1	1
WBGene00047749	3	1	1	1	2	1	1	1
WBGene00046407	3	1	1	1	2	1	1	1
WBGene00045970	3	1	1	1	2	1	1	1
WBGene00046110	3	1	1	1	2	1	1	1
WBGene00048869	5	1	3	1	3	1	1	1
WBGene00045822	3	1	1	1	2	1	1	1
WBGene00046918	3	1	1	1	2	1	1	1
WBGene00174278	3	1	1	1	3	1	1	1
WBGene00174210	3	1	1	1	2	1	1	1
WBGene00165635	3	1	1	1	2	1	1	1
WBGene00166009	3	1	1	1	2	1	1	1
WBGene00050581	3	1	1	1	2	1	1	1
WBGene00172283	3	1	1	1	2	1	1	1
WBGene00166626	3	1	1	1	2	1	1	1
WBGene00050828	3	1	1	1	2	1	1	1
WBGene00047279	3	1	1	1	2	1	1	1
WBGene00174354	3	1	1	4	2	1	1	1
WBGene00169112	3	1	1	1	2	1	1	1
WBGene00167908	3	1	1	1	2	1	1	1
WBGene00049243	3	1	1	1	2	1	1	1
WBGene00044263	13	1	3	5	3	1	1	2
WBGene00173987	3	1	1	1	2	1	1	1
WBGene00165603	3	1	1	1	2	1	1	1
WBGene00166281	3	1	1	1	2	1	1	1
WBGene00173968	3	1	1	1	2	1	1	1
WBGene00172492	3	1	1	1	2	1	1	1
WBGene00050064	3	1	1	1	2	1	1	1
WBGene00167470	3	1	1	1	2	1	1	1
WBGene00047676	3	1	1	1	2	1	1	1
WBGene00050497	3	1	1	1	2	1	1	1
WBGene00165494	3	1	1	1	2	1	1	1
WBGene00171888	3	1	1	1	2	1	1	1
WBGene00166641	3	1	1	1	2	1	1	1
WBGene00167455	3	1	1	1	2	1	1	1
WBGene00169523	3	1	1	1	2	1	1	1
WBGene00047029	3	1	10	4	14	2	1	1
WBGene00173073	3	1	10	5	14	2	1	1
WBGene00050661	5	2	4	5	5	1	2	9
WBGene00165449	3	2	7	9	8	2	1	4
WBGene00165919	3	2	8	9	8	2	1	4
WBGene00171551	3	1	1	1	2	1	1	1
WBGene00050077	3	1	1	1	2	1	1	1
WBGene00172028	3	1	3	6	2	1	1	1
WBGene00046396	3	1	1	1	2	1	1	1
WBGene00165659	3	1	1	1	2	1	1	1
WBGene00170207	3	1	1	1	2	1	1	1
WBGene00174983	3	1	1	1	2	1	1	1
WBGene00048029	3	1	1	1	2	1	1	1
WBGene00169315	3	1	1	1	2	1	1	1
WBGene00050178	3	1	1	1	2	1	1	1
WBGene00050217	3	1	1	1	2	1	1	1
WBGene00171006	3	1	1	1	2	1	1	1
WBGene00013639	5	2	1	5	3	1	1	1
WBGene00175018	3	1	1	1	2	1	1	1
WBGene00174151	3	1	1	1	2	1	1	1
WBGene00047273	3	1	1	1	2	1	1	1
WBGene00047389	3	1	1	1	2	1	1	1
WBGene00048701	3	1	1	1	3	1	1	1
WBGene00171607	3	1	1	1	2	1	1	1
WBGene00049027	3	1	1	1	2	1	1	1
WBGene00196520	25	4	7	9	3	3	2	3
WBGene00202073	3	1	1	1	2	1	1	1
WBGene00166014	3	1	1	1	2	1	1	1
WBGene00168594	3	2	1	1	5	1	1	1
WBGene00173462	3	1	1	1	2	1	1	1
WBGene00045759	3	1	1	1	2	1	1	1
WBGene00165994	3	1	1	1	2	1	1	1
WBGene00172634	3	1	1	1	2	1	1	1
WBGene00048454	5	1	1	3	5	1	1	1
WBGene00045652	3	1	1	1	3	1	1	1
WBGene00169833	3	1	1	1	3	1	1	1
WBGene00172274	3	1	1	1	3	1	1	1
WBGene00172458	5	1	1	1	3	1	1	1
WBGene00165032	3	1	4	3	5	1	2	2
WBGene00165454	3	1	1	1	2	1	1	1
WBGene00167336	3	2	1	1	2	1	1	1
WBGene00172296	8	1	5	1	8	1	1	1
WBGene00046299	3	1	1	1	2	1	1	1
WBGene00046088	3	1	1	1	2	1	1	1
WBGene00050256	3	1	1	1	2	1	1	1
WBGene00049691	3	1	1	1	2	1	1	1
WBGene00169899	3	1	1	1	2	1	1	1
WBGene00047449	3	1	1	1	2	1	1	1
WBGene00049469	3	1	1	1	2	1	1	1
WBGene00164997	3	1	1	1	2	1	1	1
WBGene00173925	3	1	1	1	2	1	1	1
WBGene00172357	3	3	4	1	3	1	2	1
WBGene00166481	3	1	3	1	2	1	1	1
WBGene00046105	3	1	3	1	2	1	1	1
WBGene00170064	3	1	1	1	2	1	1	1
WBGene00046162	3	1	1	1	2	1	1	1
WBGene00172615	3	1	1	1	2	1	1	1
WBGene00047889	3	1	1	1	2	1	1	1
WBGene00169433	3	1	1	1	2	1	1	1
WBGene00047934	3	1	1	1	2	1	1	1
WBGene00174640	3	1	1	1	2	1	1	1
WBGene00169890	3	1	1	1	2	1	1	1
WBGene00047670	3	1	1	1	2	1	1	1
WBGene00171081	3	1	1	1	2	1	1	1
WBGene00047674	3	1	1	1	2	1	1	1
WBGene00172749	3	1	1	1	2	1	1	1
WBGene00168871	5	5	1	1	2	1	1	1
WBGene00047070	3	1	1	1	2	1	1	1
WBGene00047500	3	1	1	1	2	1	1	1
WBGene00169143	3	1	1	1	2	1	1	1
WBGene00172245	3	1	1	1	2	1	1	1
WBGene00049735	3	3	3	1	8	1	1	1
WBGene00170525	3	1	3	1	2	1	1	1
WBGene00165698	3	1	3	1	2	1	1	2
WBGene00170221	3	1	3	1	2	1	1	2
WBGene00046885	3	1	1	1	2	1	1	1
WBGene00048260	8	2	5	3	2	2	2	2
WBGene00048553	8	3	8	9	12	4	1	1
WBGene00174163	3	1	1	1	2	1	1	1
WBGene00048779	3	1	1	1	2	1	1	1
WBGene00169780	10	1	1	1	2	1	1	2
WBGene00170174	3	4	1	1	2	1	1	2
WBGene00171510	15	5	3	1	2	1	1	3
WBGene00165795	10	3	1	6	5	4	1	1
WBGene00165492	10	4	1	6	5	4	1	1
WBGene00172585	8	2	4	4	6	1	1	3
WBGene00165451	3	3	1	1	3	1	1	1
WBGene00047258	3	2	1	3	3	1	1	1
WBGene00165135	23	21	8	9	6	4	6	2
WBGene00048576	23	21	8	9	8	4	6	2
WBGene00046415	15	4	3	5	3	1	1	1
WBGene00168373	18	6	5	19	9	4	1	2
WBGene00048114	5	1	3	1	2	1	1	2
WBGene00050502	3	2	3	1	6	1	1	2
WBGene00165997	3	2	3	1	6	1	1	2
WBGene00045716	3	1	1	3	5	1	4	1
WBGene00048350	3	1	1	1	3	1	1	1
WBGene00045634	3	1	1	1	2	1	1	1
WBGene00047089	3	3	3	1	2	1	1	1
WBGene00173050	3	1	1	1	2	1	1	1
WBGene00046844	8	3	3	3	2	1	1	1
WBGene00048979	3	1	1	1	2	1	1	1
WBGene00047600	3	1	1	1	2	1	1	1
WBGene00050607	15	1	3	3	15	1	2	1
WBGene00166069	3	1	1	1	2	1	1	1
WBGene00169858	3	1	1	1	2	1	1	1
WBGene00048731	5	2	5	1	2	1	1	1
