GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.N2HS_INP_.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.N2HS_J2A_.bam	X.BAMS.N2HS_J2B_.bam
WBGene00169019	1	1	2	2	2	1	1
WBGene00172792	3	2	2	2	2	1	3
WBGene00173966	3	2	2	2	2	1	3
WBGene00170453	1	1	2	2	2	1	1
WBGene00170297	1	2	2	2	2	1	1
WBGene00048784	1	1	2	2	2	1	1
WBGene00170281	1	2	2	2	2	1	1
WBGene00170024	1	1	2	2	2	1	1
WBGene00171727	1	1	2	2	2	1	1
WBGene00168013	1	1	4	2	2	1	1
WBGene00170692	1	4	2	2	2	1	1
WBGene00045205	159	30	52	56	62	103	37
WBGene00170007	1	1	2	2	2	1	1
WBGene00196744	1	1	2	2	2	1	1
WBGene00170930	1	1	2	2	2	1	1
WBGene00043066	1	19	4	4	7	5	2
WBGene00171798	1	1	2	2	2	1	1
WBGene00235252	1	1	2	2	2	1	1
WBGene00166219	1	1	2	2	2	1	1
WBGene00050854	3	1	2	2	5	1	1
WBGene00168341	1	1	2	2	2	1	1
WBGene00172772	1	1	2	2	2	1	1
WBGene00174737	1	1	2	2	2	1	1
WBGene00049153	1	1	2	2	2	1	1
WBGene00168123	1	1	2	2	2	1	1
WBGene00022231	36	20	40	33	31	31	17
WBGene00170792	1	2	2	2	2	2	1
WBGene00170023	1	2	2	2	2	2	1
WBGene00022256	4	6	2	2	5	5	1
WBGene00046806	1	1	2	2	2	1	1
WBGene00050557	1	1	2	2	2	1	1
WBGene00050387	1	1	2	2	2	1	1
WBGene00167198	1	2	2	2	2	1	1
WBGene00165364	1	1	2	2	2	1	1
WBGene00044350	10	12	6	10	10	7	5
WBGene00047370	1	1	2	2	2	1	1
WBGene00049577	1	1	2	2	2	1	1
WBGene00046768	1	1	2	2	2	1	1
WBGene00172266	1	1	2	2	2	1	1
WBGene00045820	1	1	2	2	2	1	1
WBGene00169313	1	1	2	2	2	1	1
WBGene00170865	1	1	2	2	2	1	1
WBGene00202385	1	4	2	4	2	1	1
WBGene00166831	1	2	2	2	2	1	1
WBGene00170528	1	1	2	2	2	1	1
WBGene00201266	1	5	2	2	2	2	3
WBGene00173613	1	2	2	2	2	2	1
WBGene00170688	1	1	2	2	2	1	1
WBGene00172912	1	1	2	2	2	1	1
WBGene00047938	1	2	2	2	2	1	2
WBGene00045954	1	1	2	2	2	1	1
WBGene00004169	1	13	4	2	5	10	10
WBGene00169728	1	1	2	2	2	1	1
WBGene00165780	1	1	2	2	2	1	1
WBGene00169729	3	2	2	2	2	1	1
WBGene00168637	1	1	2	2	2	1	1
WBGene00015309	1	2	2	4	2	7	1
WBGene00015311	11	2	6	4	10	5	2
WBGene00015308	10	2	8	8	2	6	6
WBGene00015307	17	5	4	10	5	7	4
WBGene00015306	3	15	6	6	10	16	16
WBGene00015305	3	5	2	2	5	2	2
WBGene00235291	9	23	8	14	10	15	9
WBGene00015310	11	12	10	12	10	11	7
WBGene00022959	3	1	2	6	2	1	1
WBGene00006621	5	7	4	8	2	3	2
WBGene00016613	5	16	2	10	7	5	4
WBGene00168945	3	1	2	4	2	1	1
WBGene00171840	1	1	2	2	2	1	1
WBGene00169745	11	8	28	19	19	21	35
WBGene00169643	3	1	2	2	2	1	1
WBGene00172619	1	1	2	2	2	1	1
WBGene00196800	1	1	2	2	2	1	1
WBGene00195694	1	6	2	2	2	1	1
WBGene00016612	3	2	4	6	5	1	1
WBGene00001029	27	17	22	39	33	14	39
WBGene00018169	1	5	2	2	2	1	2
WBGene00018168	1	2	2	4	2	1	1
WBGene00018167	1	5	4	2	5	1	1
WBGene00172420	1	1	2	2	2	1	1
WBGene00018166	1	4	2	2	2	1	1
WBGene00018165	1	2	4	4	2	2	1
WBGene00018164	3	10	2	2	5	4	3
WBGene00017481	9	7	2	12	10	6	4
WBGene00194839	3	1	2	2	2	2	1
WBGene00166850	3	1	2	4	2	1	1
WBGene00201114	10	3	2	6	7	2	2
WBGene00200962	5	2	2	2	2	4	1
WBGene00015283	11	7	2	6	2	8	8
WBGene00015282	5	10	4	10	10	18	18
WBGene00015281	4	34	2	4	5	2	2
WBGene00015280	6	16	6	14	12	15	9
WBGene00001858	31	12	2	6	5	8	2
WBGene00172592	1	1	2	2	2	1	1
WBGene00172072	1	1	2	2	2	1	1
WBGene00167520	1	1	2	2	2	1	1
WBGene00174223	1	1	2	2	2	1	1
WBGene00169640	1	1	2	2	2	1	1
WBGene00173153	1	1	2	2	2	1	1
WBGene00171657	1	1	2	2	2	1	1
WBGene00171694	1	1	2	2	2	1	1
WBGene00167510	1	1	2	2	2	1	1
WBGene00044294	1	5	2	2	5	2	4
WBGene00171767	3	1	2	2	2	1	1
WBGene00236785	3	1	2	4	2	2	2
WBGene00167250	32	2	36	15	31	14	25
WBGene00196962	1	1	4	2	2	1	1
WBGene00019259	24	21	26	17	19	33	33
WBGene00004954	3	2	24	14	21	17	6
WBGene00172545	1	1	2	2	2	1	1
WBGene00170926	1	1	2	2	2	1	1
WBGene00168815	3	1	2	2	2	1	1
WBGene00015938	23	40	26	23	41	17	15
WBGene00199434	5	1	10	8	10	2	4
WBGene00198713	6	7	4	10	12	3	4
WBGene00197915	1	1	2	2	2	1	1
WBGene00198975	3	1	12	6	12	1	1
WBGene00006917	10	4	16	27	21	15	20
WBGene00219822	3	1	2	2	2	2	1
WBGene00015937	9	16	6	2	2	7	2
WBGene00170715	1	1	2	2	2	1	2
WBGene00167202	1	1	2	2	2	1	1
WBGene00167726	1	1	2	2	2	1	1
WBGene00015936	3	2	2	4	2	2	1
WBGene00236786	1	2	2	4	2	4	1
WBGene00015935	3	6	6	4	5	3	2
WBGene00166811	1	1	2	2	2	1	1
WBGene00171754	1	1	2	2	2	1	1
WBGene00015934	6	7	2	12	2	1	1
WBGene00015933	5	2	6	2	10	5	1
WBGene00023238	4	3	4	6	7	1	2
WBGene00019215	1	2	4	8	5	2	2
WBGene00019214	6	4	6	12	17	3	2
WBGene00019213	28	5	8	10	5	5	2
WBGene00165731	1	1	4	2	2	1	1
WBGene00165521	1	1	4	2	2	1	1
WBGene00174615	1	1	4	2	2	1	1
WBGene00165147	1	1	2	2	2	1	1
WBGene00165649	1	2	2	2	2	1	1
WBGene00202332	1	1	2	2	2	1	1
WBGene00201550	1	2	2	2	2	1	1
WBGene00171031	1	2	2	2	2	1	1
WBGene00166397	1	2	2	2	2	1	1
WBGene00199353	1	1	2	2	2	1	1
WBGene00196138	3	2	2	4	5	2	1
WBGene00202097	1	1	2	2	2	1	1
WBGene00003043	5	7	4	4	12	7	12
WBGene00166361	1	1	2	2	2	1	1
WBGene00168272	1	1	2	2	2	1	1
WBGene00169907	1	1	2	2	2	1	1
WBGene00168577	1	1	2	2	2	1	1
WBGene00168625	1	1	2	2	5	1	1
WBGene00172611	1	2	2	2	2	1	1
WBGene00198076	1	1	2	2	2	1	1
WBGene00168560	1	2	2	2	5	1	1
WBGene00005911	1	7	2	2	2	2	1
WBGene00170078	1	2	2	2	2	1	1
WBGene00005910	4	1	2	2	2	4	1
WBGene00198985	6	1	2	2	5	1	2
WBGene00020685	1	2	2	2	2	1	1
WBGene00020684	8	2	4	2	5	27	15
WBGene00195050	3	1	2	4	2	2	1
WBGene00196846	3	1	2	2	2	1	1
WBGene00020683	14	19	16	6	19	45	53
WBGene00020682	17	16	10	12	21	23	20
WBGene00020681	9	2	2	4	7	2	2
WBGene00020680	4	5	2	2	2	4	2
WBGene00171034	1	1	2	2	2	1	1
WBGene00170267	3	1	2	2	2	1	1
WBGene00167780	1	1	2	2	5	1	1
WBGene00198532	1	1	2	2	2	1	1
WBGene00171978	1	1	2	2	2	1	1
WBGene00173468	3	1	2	2	2	1	1
WBGene00198994	1	1	2	2	2	1	1
WBGene00167269	1	1	2	2	2	1	1
WBGene00002178	3	35	4	4	7	8	2
WBGene00022725	1	2	2	2	2	2	2
WBGene00201726	1	1	2	2	2	1	1
WBGene00170301	1	1	2	2	2	1	1
WBGene00172490	1	1	2	2	2	1	1
WBGene00173034	1	1	2	2	2	1	1
WBGene00236788	1	1	4	4	2	1	2
WBGene00001862	15	2	16	12	21	22	16
WBGene00168294	1	1	2	2	2	1	1
WBGene00195960	1	2	2	2	5	1	1
WBGene00201535	3	12	4	2	12	4	2
WBGene00197626	1	2	4	8	5	2	2
WBGene00196049	5	5	4	8	2	6	4
WBGene00047820	1	1	2	2	2	1	2
WBGene00199539	4	12	4	14	26	2	6
WBGene00202072	1	1	2	4	2	1	2
WBGene00173788	1	2	8	2	5	1	1
WBGene00174938	1	1	2	2	2	1	1
WBGene00167436	1	1	2	2	2	1	1
WBGene00174544	1	1	2	2	5	1	1
WBGene00172162	1	1	2	2	2	1	1
WBGene00199240	1	1	2	2	2	1	1
WBGene00171315	1	1	2	2	2	1	1
WBGene00171489	1	1	2	2	5	1	1
WBGene00195690	3	2	2	4	2	1	1
WBGene00198808	1	2	2	2	2	1	1
WBGene00199792	1	1	2	2	5	1	1
WBGene00016085	9	14	6	2	7	4	2
WBGene00016084	25	7	18	25	26	14	12
WBGene00016083	5	2	4	4	2	2	1
WBGene00016082	3	1	4	2	2	1	1
WBGene00015553	24	4	42	44	33	21	25
WBGene00172417	1	1	2	2	2	1	1
WBGene00015552	9	7	4	2	5	8	4
WBGene00015551	1	6	4	4	14	4	4
WBGene00015550	6	4	2	4	2	4	3
WBGene00015549	5	30	2	10	12	7	5
WBGene00002228	31	11	22	27	26	29	39
WBGene00174884	1	1	2	2	2	2	1
WBGene00003695	8	7	6	6	2	6	4
WBGene00005941	9	5	2	4	2	1	1
WBGene00021542	14	7	10	14	10	7	3
WBGene00005205	1	7	2	4	7	1	2
WBGene00168491	1	1	2	2	2	1	1
WBGene00169990	1	1	2	2	2	1	1
WBGene00021543	5	15	4	4	5	4	5
WBGene00201699	4	1	4	2	2	1	1
WBGene00200651	4	1	4	4	5	1	2
WBGene00197040	1	1	4	4	2	2	2
WBGene00165013	53	62	44	43	55	78	75
WBGene00196867	4	1	2	2	5	1	1
WBGene00022618	9	7	6	6	7	9	4
WBGene00022622	3	2	6	2	12	2	2
WBGene00166888	1	1	2	2	2	1	1
WBGene00022617	1	2	4	4	7	3	2
WBGene00006052	14	2	8	8	5	4	2
WBGene00003527	4	5	8	6	7	4	2
WBGene00006113	11	2	2	4	5	3	2
WBGene00169303	1	1	2	2	2	1	1
WBGene00006114	3	5	2	2	5	3	1
WBGene00006116	6	6	4	4	7	4	2
WBGene00006115	11	11	4	2	2	7	9
WBGene00016400	1	10	2	4	5	3	4
WBGene00016399	1	1	2	4	2	4	1
WBGene00016398	5	2	4	6	7	1	1
WBGene00016397	3	2	6	2	2	5	2
WBGene00206380	5	6	4	2	2	1	2
WBGene00004822	6	35	4	6	2	1	2
WBGene00006069	1	3	2	2	2	1	1
WBGene00235295	3	1	2	2	2	1	1
WBGene00006109	5	2	2	2	2	2	1
WBGene00016596	6	2	2	2	2	2	2
WBGene00016595	3	2	6	8	7	57	4
WBGene00167024	1	1	2	2	2	1	1
WBGene00168507	1	1	2	2	2	1	1
WBGene00016594	15	6	2	2	7	7	17
WBGene00006748	20	67	4	2	2	10	2
WBGene00020042	1	1	2	2	2	1	1
WBGene00006504	36	110	22	31	38	34	20
WBGene00020041	1	1	2	2	2	1	1
WBGene00017052	1	10	2	4	2	6	3
WBGene00198262	1	2	2	4	2	2	2
WBGene00001241	9	18	18	12	24	14	17
WBGene00017051	3	2	6	6	10	2	1
WBGene00199989	10	2	8	4	2	1	1
WBGene00017050	5	3	12	15	26	5	1
WBGene00236806	29	12	30	48	41	18	13
WBGene00015534	4	2	2	2	2	3	1
WBGene00236807	374	59	46	64	38	420	37
WBGene00015533	4	2	6	4	7	1	2
WBGene00015532	3	2	2	4	5	1	1
WBGene00168019	1	1	2	2	2	1	1
WBGene00165596	1	1	2	2	2	1	1
WBGene00171703	1	1	2	2	2	1	1
WBGene00202314	1	1	2	2	2	1	1
WBGene00022912	1	1	2	2	2	1	1
WBGene00198699	1	14	2	2	2	1	1
WBGene00199812	1	2	2	4	2	1	1
WBGene00015531	51	24	12	23	10	6	4
WBGene00015530	1	1	2	2	2	1	1
WBGene00171872	1	1	2	2	2	1	1
WBGene00018344	3	20	2	6	5	14	13
WBGene00200312	1	2	2	6	2	1	2
WBGene00194997	9	1	6	15	10	13	7
WBGene00198341	3	2	2	4	2	1	1
WBGene00201602	4	2	4	2	5	2	4
WBGene00200039	3	20	2	2	2	1	1
WBGene00172212	1	1	2	2	2	1	1
WBGene00165059	1	1	2	2	2	1	1
WBGene00166413	1	1	2	2	2	1	1
WBGene00199298	3	2	2	2	2	1	1
WBGene00198611	1	1	2	2	2	2	1
WBGene00197012	5	2	6	12	5	12	5
WBGene00201091	1	1	2	2	2	1	1
WBGene00173534	1	1	2	2	2	1	1
WBGene00020446	22	4	4	6	10	6	6
WBGene00020445	6	16	6	4	5	8	7
WBGene00020444	9	2	4	12	10	9	5
WBGene00016739	27	135	18	14	21	31	23
WBGene00196629	3	4	2	2	2	1	1
WBGene00200934	3	3	2	4	2	2	1
WBGene00200187	3	6	2	4	2	1	2
WBGene00001187	25	50	24	14	24	18	10
WBGene00015215	3	3	2	2	7	1	1
WBGene00015214	1	5	2	4	2	2	1
WBGene00006814	55	80	30	37	33	61	41
WBGene00195826	3	1	4	6	2	1	1
WBGene00015210	1	1	6	4	2	2	1
WBGene00015211	4	4	6	6	2	5	2
WBGene00198668	3	2	2	2	2	1	1
WBGene00199083	1	2	4	2	2	1	1
WBGene00017416	1	5	2	4	2	4	2
WBGene00018902	8	18	8	8	12	10	6
WBGene00018901	13	1	8	17	12	12	12
WBGene00018900	25	68	26	41	48	109	107
WBGene00001936	8	17	24	8	14	85	80
WBGene00018899	9	3	2	2	2	4	1
WBGene00006967	4	1	8	4	7	12	4
WBGene00001624	20	14	14	6	12	18	11
WBGene00019899	9	2	8	6	2	11	11
WBGene00019898	1	2	6	12	2	3	5
WBGene00043466	1	1	2	2	5	1	1
WBGene00167331	1	1	2	2	2	1	1
WBGene00174221	1	1	2	2	2	1	1
WBGene00202375	3	2	8	6	2	8	1
WBGene00019896	3	3	2	6	5	2	1
WBGene00018636	65	16	54	39	60	47	35
WBGene00018635	20	8	6	8	24	20	19
WBGene00017995	3	5	10	14	14	4	2
WBGene00017991	17	9	36	17	31	11	4
WBGene00044947	15	2	16	23	14	15	6
WBGene00017990	146	336	115	102	98	117	134
WBGene00017989	8	8	16	8	14	9	9
WBGene00018468	183	116	137	101	110	116	62
WBGene00173508	1	1	2	2	2	1	2
WBGene00004046	22	2	6	12	10	14	15
WBGene00000190	1	1	2	2	2	2	1
WBGene00196166	3	2	2	2	5	1	1
WBGene00173591	1	1	2	2	2	1	1
WBGene00197987	1	1	2	2	2	1	1
WBGene00018473	217	182	240	124	212	143	143
WBGene00200031	1	2	2	4	2	1	1
WBGene00015619	8	16	6	12	2	10	4
WBGene00200235	1	1	2	2	2	1	1
WBGene00002173	50	471	91	116	131	39	22
WBGene00195932	1	1	2	2	2	1	1
WBGene00023487	3	4	2	12	7	4	3
WBGene00003607	8	12	6	6	12	11	8
WBGene00198504	1	1	2	2	2	1	1
WBGene00016845	14	7	6	6	10	5	8
WBGene00016844	4	2	4	2	5	5	8
WBGene00016843	6	40	6	12	2	4	1
WBGene00170141	1	1	2	2	2	1	1
WBGene00000551	15	3	2	2	2	3	1
WBGene00016842	8	11	4	15	5	7	3
WBGene00196576	1	34	6	2	2	5	7
WBGene00000603	4	16	8	10	12	11	4
WBGene00170454	1	1	2	2	2	5	5
WBGene00173810	1	1	2	2	2	5	5
WBGene00198161	1	1	2	2	2	4	2
WBGene00016699	18	3	22	21	21	6	5
WBGene00016698	4	6	8	14	5	5	1
WBGene00077726	1	2	2	2	2	1	1
WBGene00016374	9	5	6	8	2	8	10
WBGene00016373	5	2	8	10	10	7	7
WBGene00002221	29	2	22	25	10	5	10
WBGene00016371	6	1	2	4	2	2	2
WBGene00016370	3	1	2	4	7	2	1
WBGene00004363	11	2	6	12	12	4	3
WBGene00165519	1	1	2	2	2	1	1
WBGene00015508	6	4	6	14	12	5	2
WBGene00197057	3	10	2	2	2	3	3
WBGene00003311	1	5	2	4	2	3	3
WBGene00200630	10	9	4	2	2	11	6
WBGene00015507	9	40	8	12	14	8	6
WBGene00001453	5	7	16	43	24	34	9
WBGene00020289	5	6	4	2	5	2	1
WBGene00020288	1	4	2	2	2	1	3
WBGene00016957	104	403	54	54	43	73	81
WBGene00016792	4	8	8	14	10	15	16
WBGene00003827	24	27	30	19	31	47	61
WBGene00016791	1	2	10	10	5	4	5
WBGene00219436	79	13	153	97	198	97	92
WBGene00016790	6	3	6	4	7	9	7
WBGene00201576	1	1	2	2	2	1	1
WBGene00001535	6	9	6	12	2	5	3
WBGene00000242	4	7	4	6	5	2	1
WBGene00249815	3	2	4	2	7	1	1
WBGene00017642	19	12	16	21	24	23	20
WBGene00017641	43	21	18	35	29	54	31
WBGene00019020	9	7	10	6	2	2	2
WBGene00019019	14	19	10	12	14	5	3
WBGene00003879	5	3	2	8	2	7	1
WBGene00006761	8	7	10	6	5	8	3
WBGene00000183	14	6	10	8	17	15	21
WBGene00169592	3	1	2	2	2	1	1
WBGene00000689	6	10	10	8	5	4	3
WBGene00200027	3	2	2	2	7	2	2
WBGene00197427	1	2	2	2	5	1	1
WBGene00201984	9	2	6	4	2	2	2
WBGene00200948	1	2	10	8	7	4	3
WBGene00016130	32	30	32	17	24	17	16
WBGene00016129	5	2	4	2	5	3	5
WBGene00016128	27	21	6	19	7	12	22
WBGene00196689	11	5	10	10	17	4	5
WBGene00173831	1	1	2	2	2	2	1
WBGene00170582	1	1	2	2	2	1	1
WBGene00016126	4	4	2	6	5	1	1
WBGene00169162	1	1	2	2	2	1	1
WBGene00197695	1	4	2	4	5	1	1
WBGene00200716	1	2	2	2	2	1	2
WBGene00200461	1	1	2	2	2	1	1
WBGene00004732	103	141	109	83	138	106	91
WBGene00021537	3	9	2	4	2	3	3
WBGene00021540	3	5	6	6	2	2	2
WBGene00021536	5	19	16	6	10	11	12
WBGene00018360	4	6	10	10	7	2	2
WBGene00018359	10	11	4	15	2	7	3
WBGene00249816	4	2	2	2	5	2	1
WBGene00018358	14	12	123	95	124	20	19
WBGene00249817	5	4	2	2	5	2	1
WBGene00018357	5	4	2	6	7	5	3
WBGene00195935	1	3	2	2	5	1	1
WBGene00018356	5	5	6	10	7	9	4
WBGene00004057	10	15	6	10	5	7	5
WBGene00004056	4	14	10	6	7	4	3
WBGene00004055	9	14	4	6	10	7	4
WBGene00015048	5	1	4	2	2	3	4
WBGene00015047	18	5	24	8	12	7	2
WBGene00235296	3	1	2	4	2	1	1
WBGene00198764	3	6	2	2	2	1	1
WBGene00171405	1	1	2	2	2	1	1
WBGene00003961	56	168	32	54	64	35	27
WBGene00199304	5	1	4	6	7	2	2
WBGene00201991	15	12	10	8	2	3	5
WBGene00006620	74	8	32	23	29	8	8
WBGene00020373	11	2	4	6	10	1	1
WBGene00020374	3	4	8	4	5	2	3
WBGene00219729	131	115	238	197	272	166	231
WBGene00020372	37	2	50	37	69	2	2
WBGene00023083	9	1	8	8	7	12	6
WBGene00173833	1	1	2	2	2	1	1
WBGene00006930	1354	450	2892	2400	3974	2207	3727
WBGene00019506	6	1	4	4	5	2	2
WBGene00200169	1	1	4	2	2	1	1
WBGene00000923	4	7	2	6	5	10	13
WBGene00019504	11	8	8	8	5	14	14
WBGene00019503	17	392	14	41	10	26	6
WBGene00018072	5	6	4	2	2	9	6
WBGene00018071	5	1	2	2	5	4	4
WBGene00018070	1	5	6	2	2	2	2
WBGene00006914	6	16	10	6	14	13	11
WBGene00023027	10	2	8	19	24	20	17
WBGene00195863	60	12	83	75	74	75	55
WBGene00198820	4	2	2	2	2	1	1
WBGene00018069	1	4	4	2	2	1	3
WBGene00018068	3	2	4	2	2	4	3
WBGene00001904	127	12	735	505	752	103	37
WBGene00003099	1	5	2	4	5	2	1
WBGene00001906	6	2	14	8	14	17	12
WBGene00001908	8	2	6	8	14	15	11
WBGene00017544	1	6	2	2	5	1	1
WBGene00017543	3	3	2	4	2	2	2
WBGene00017542	8	2	2	2	2	5	2
WBGene00194833	5	2	8	10	7	2	1
WBGene00017541	1	2	2	6	2	2	2
WBGene00195009	3	1	4	2	2	1	1
WBGene00249825	1	16	2	4	2	1	1
WBGene00017540	1	2	2	2	2	1	1
WBGene00017539	1	2	2	2	2	1	1
WBGene00000690	5	2	28	43	24	4	1
WBGene00005019	9	7	12	10	14	15	15
WBGene00017079	14	20	8	8	21	8	15
WBGene00017071	27	27	28	37	43	36	31
WBGene00017070	14	14	8	4	7	7	6
WBGene00017069	3	4	2	8	2	4	2
WBGene00019789	14	1	10	10	7	17	2
WBGene00019788	3	3	10	4	10	4	4
WBGene00023488	13	2	4	4	7	2	1
WBGene00020825	9	26	14	12	14	8	5
WBGene00020824	17	17	16	10	17	21	16
WBGene00020138	3	2	4	2	5	1	2
WBGene00219723	23	5	70	79	93	11	6
WBGene00006374	14	2	8	12	5	7	2
WBGene00016181	4	2	4	8	2	4	2
WBGene00004995	11	15	18	17	19	7	4
WBGene00004993	13	14	20	15	21	8	7
WBGene00016180	5	2	2	2	2	3	1
WBGene00016179	2949	76	151	201	110	25	3
WBGene00005670	4	6	14	29	14	4	1
WBGene00016178	8	2	24	17	26	16	13
WBGene00016177	4	1	4	4	12	1	2
WBGene00003224	25	10	8	19	12	18	16
WBGene00044001	3	29	6	12	5	5	5
WBGene00001051	4	15	2	6	5	12	16
WBGene00167394	1	1	2	2	2	1	1
WBGene00002043	4	26	8	8	7	11	7
WBGene00022004	4	6	8	8	5	7	1
WBGene00022006	8	1	2	4	7	2	1
WBGene00022005	4	2	2	8	2	2	4
WBGene00022010	23	62	34	39	36	25	16
WBGene00044511	1	1	4	2	2	1	1
WBGene00077437	9	2	2	2	7	5	2
WBGene00235290	1	2	2	2	2	1	1
WBGene00249826	9	4	4	8	5	4	2
WBGene00199207	1	1	2	2	2	1	1
WBGene00018335	6	21	6	4	2	5	3
WBGene00018334	9	6	6	4	2	4	1
WBGene00018333	3	1	2	2	2	1	1
WBGene00018332	3	2	6	6	2	1	1
WBGene00003034	29	16	14	21	21	27	16
WBGene00195046	1	2	2	2	2	2	1
WBGene00006483	56	88	28	48	53	34	23
WBGene00016767	3	2	4	2	5	2	2
WBGene00016766	5	4	14	10	12	2	1
WBGene00235271	9	2	8	12	7	1	2
WBGene00016765	4	6	2	6	5	3	1
WBGene00017235	1	2	2	6	2	2	1
WBGene00000397	10	17	10	6	7	14	5
WBGene00255375	4	2	2	10	2	1	1
WBGene00000994	10	4	8	4	12	7	5
WBGene00019230	44	4	6	4	5	2	2
WBGene00019229	5	51	2	4	2	2	3
WBGene00019228	1	2	4	2	5	2	1
WBGene00009014	4	7	2	2	5	2	1
WBGene00009006	8	6	6	2	5	20	15
WBGene00009007	11	13	6	8	7	21	26
WBGene00009008	27	7	18	12	24	12	7
WBGene00009009	18	2	24	17	14	4	2
WBGene00004051	8	17	28	8	38	16	13
WBGene00008969	4	12	4	6	5	4	4
WBGene00168821	18	44	18	6	21	4	5
WBGene00012118	37	11	68	135	88	26	9
WBGene00045183	1	5	4	2	2	3	1
WBGene00012119	1	1	2	2	2	1	1
WBGene00012120	4	7	4	4	2	5	6
WBGene00000594	25	7	14	8	17	8	3
WBGene00012121	135	36	129	118	153	59	45
WBGene00011706	4	1	4	4	5	3	2
WBGene00000692	4	4	2	4	7	4	2
WBGene00044914	1	2	26	25	19	1	1
WBGene00001132	47	26	20	35	24	36	20
WBGene00045323	1	1	2	2	2	1	1
WBGene00006409	4	2	4	2	5	4	2
WBGene00007497	4	2	4	2	2	3	3
WBGene00007495	3	3	2	2	2	6	5
WBGene00003864	9	36	6	8	7	34	31
WBGene00005007	9	14	18	17	10	33	43
WBGene00007760	4	46	8	10	5	11	15
WBGene00007761	27	20	46	46	45	30	39
WBGene00007762	11	2	8	6	2	5	10
WBGene00007764	10	49	16	10	12	66	67
WBGene00008362	38	13	24	33	29	30	33
WBGene00255595	17	2	2	2	5	3	1
WBGene00008364	9	8	4	12	5	8	3
WBGene00008365	13	12	26	46	21	4	3
WBGene00199951	1	2	2	2	2	1	1
WBGene00008366	112	45	224	190	332	76	60
WBGene00008272	3	4	2	2	2	1	2
WBGene00008271	3	7	6	2	5	3	3
WBGene00008274	36554	23414	23247	21697	21584	14636	14305
WBGene00008275	5	9	6	8	2	4	5
WBGene00000266	5	7	2	4	12	2	2
WBGene00166539	1	1	2	2	2	1	1
WBGene00008277	538	59	437	377	492	99	20
WBGene00195381	1	1	2	2	2	1	1
WBGene00198200	3	1	4	2	2	1	2
WBGene00197857	1	1	2	2	2	1	1
WBGene00169614	1	1	2	2	2	1	1
WBGene00044241	8	2	2	4	2	4	1
WBGene00008280	17	2	6	15	14	3	1
WBGene00008282	9	16	8	14	14	7	7
WBGene00219626	6	14	22	25	43	23	10
WBGene00003610	9	6	4	2	10	2	4
WBGene00013880	14	2	6	10	10	21	11
WBGene00173607	1	2	2	2	2	1	1
WBGene00006663	13	14	16	14	17	22	9
WBGene00013882	17	11	8	6	5	12	4
WBGene00219793	3	1	2	2	2	1	1
WBGene00007221	8	38	4	2	2	4	5
WBGene00007222	1	6	8	6	7	4	7
WBGene00001413	9	25	10	12	12	14	9
WBGene00000120	1	1	2	4	2	1	2
WBGene00174014	1	1	2	2	2	1	1
WBGene00199478	1	6	2	2	2	1	3
WBGene00006438	38	49	117	205	136	60	21
WBGene00050275	1	1	2	2	2	1	1
WBGene00172594	1	2	2	2	5	1	1
WBGene00170828	1	1	2	2	2	1	1
WBGene00173704	1	1	2	2	2	1	1
WBGene00165937	1	1	2	2	2	1	1
WBGene00172179	1	1	2	4	5	5	4
WBGene00166781	1	1	2	2	2	1	1
WBGene00004843	1	2	2	2	2	1	1
WBGene00167260	1	1	2	4	2	1	1
WBGene00001444	5	5	8	6	7	4	4
WBGene00000121	10	4	4	8	12	16	29
WBGene00043283	4	1	2	2	2	1	1
WBGene00009075	3	3	2	2	7	1	2
WBGene00009076	5	1	2	2	2	1	1
WBGene00235302	1	1	2	2	2	1	1
WBGene00007411	5	3	6	10	7	2	1
WBGene00008112	4	19	6	8	5	10	8
WBGene00045078	5	2	4	8	2	5	3
WBGene00202273	1	3	2	6	5	4	4
WBGene00006941	56	30	79	101	81	64	72
WBGene00008114	8	4	4	6	2	1	1
WBGene00008110	51	36	12	10	12	25	9
WBGene00008111	5	3	6	10	2	5	1
WBGene00012428	14	14	26	14	24	12	12
WBGene00014863	13	13	8	6	2	3	3
WBGene00012431	3	5	2	2	5	2	3
WBGene00012432	5	3	10	10	2	7	1
WBGene00012436	9	7	10	10	10	22	28
WBGene00168817	1	1	2	2	2	1	1
WBGene00045309	1	1	4	4	2	1	1
WBGene00012437	8	12	16	21	17	8	3
WBGene00009873	4	2	4	6	7	1	1
WBGene00009875	4	4	6	14	2	3	1
WBGene00004463	6	85	4	8	10	25	28
WBGene00009880	9	6	2	6	7	10	15
WBGene00009882	4	15	4	8	14	3	8
WBGene00009884	6	14	4	8	10	2	4
WBGene00011855	1	2	4	2	2	1	1
WBGene00014523	6	4	4	2	2	14	6
WBGene00011858	6	5	4	4	2	7	9
WBGene00196524	5	1	4	2	5	1	1
WBGene00195550	3	1	4	6	2	1	2
WBGene00007506	5	4	4	6	7	1	2
WBGene00007507	4	2	8	6	5	2	2
WBGene00007508	3	2	6	2	2	2	2
WBGene00007509	4	5	4	2	2	2	1
WBGene00171141	1	1	2	2	2	1	1
WBGene00007511	1	2	2	2	2	1	1
