"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WBGene00021407",12.7142857142857,-1.74023562640447,1.420436350801,1.48894968044097,0.222379494375505,NA
"WBGene00021408",11.5714285714286,1.88211237594175,1.64344809210491,1.38053168494108,0.240010602819935,NA
"WBGene00021409",24.7142857142857,-4.14293474357781,1.70670738538333,5.8725591645257,0.0153786796311734,0.110828774349121
"WBGene00001492",58.2857142857143,-0.685126083272718,0.870892933289605,0.616188321791569,0.432467266287557,0.676468529424377
"WBGene00235257",5.28571428571429,-2.27299777133385,2.24578604104587,1.01580162558966,0.313516949572695,NA
"WBGene00235258",1.42857142857143,-0.99998429164984,3.51100718618359,0.0809703956501338,0.775986642750141,NA
"WBGene00235259",15.8571428571429,-2.33014210563273,1.38847846325776,2.78105027269581,0.0953855986291423,0.302087584802524
"WBGene00015246",55,0.519487129574944,1.03163428512006,0.256610040342011,0.612458726778589,0.80094817976131
"WBGene00015247",126.571428571429,1.51340731741332,0.80591308734332,3.53326304170598,0.0601493038015366,0.231296562400332
"WBGene00001111",17.8571428571429,-0.573298614218933,1.26886852746648,0.203620536950289,0.651814188307491,0.824001769718721
"WBGene00017928",10.5714285714286,1.11547167699097,1.59562129614908,0.490657393490487,0.483634202757721,NA
"WBGene00017929",19.8571428571429,2.02682312814337,1.14803486006934,3.09314064556002,0.0786229236093339,0.270510571708124
"WBGene00000674",36.2857142857143,1.82861830996119,1.04611882834175,3.0232045170675,0.0820811276553535,0.278250437213791
"WBGene00198551",1.42857142857143,-0.99998429164984,3.51100718618359,0.0809703956501338,0.775986642750141,NA
"WBGene00021400",2,0.16992744599122,3.05617965612131,0.00309573441217026,0.955629136723275,NA
"WBGene00019821",18.5714285714286,-0.163500300017904,1.59887836828282,0.010447838141225,0.918586286182749,0.96804126164587
"WBGene00019822",7.57142857142857,-0.941104645731082,1.66452301905362,0.31950250573361,0.571906774254871,NA
"WBGene00019823",13.7142857142857,-0.189972260268051,1.36260941512735,0.0194216986033169,0.889164292915833,NA
"WBGene00001728",2.14285714285714,-1.99997843094156,3.02038606950159,0.442279193955965,0.506024432010814,NA
"WBGene00019824",5.71428571428571,1.26302379682686,1.95832380140836,0.416917347387248,0.518479249608271,NA
"WBGene00019825",3.85714285714286,0.263030809827314,2.29732502276469,0.0131324926911169,0.908764487552244,NA
"WBGene00001071",4.28571428571429,-1.99998852032556,2.08787975799039,0.915936927229026,0.338544068919396,NA
"WBGene00020647",8,1.60006144860518,1.60667547498449,0.993873580487353,0.318797476936425,NA
"WBGene00003932",8.71428571428571,-0.282144651984493,1.64298292125579,0.0295022051891891,0.863624594054918,NA
"WBGene00005487",2,0.16992744599122,3.05617965612132,0.00309573441217026,0.955629136723275,NA
"WBGene00045177",2.85714285714286,-0.637419377897401,2.85064675834206,0.0496083053269132,0.823746258477203,NA
"WBGene00020648",56.4285714285714,-0.632144010876345,1.08878667593015,0.336646578419852,0.561771305824519,0.76662150658688
"WBGene00019298",22.7142857142857,-2.52479741072861,1.15168655016184,4.74583389965367,0.0293693161418202,0.161330396731441
"WBGene00019299",10.4285714285714,0.154156517439151,1.38446760691916,0.0124003882409767,0.911333232769654,NA
"WBGene00001099",53,-0.737322675358398,0.881207053161057,0.696911938820598,0.40382327705786,0.648940584000819
"WBGene00001735",8.57142857142857,-2.22238574710884,1.61223607083801,1.89021213000994,0.169177997439953,NA
"WBGene00000675",43.2857142857143,2.49642055043536,0.989573250376713,6.44650872403203,0.0111170591434177,0.0966451502611157
"WBGene00017574",5.28571428571429,0.362567053706555,1.84907820828308,0.0384523243847852,0.844537655018498,NA
"WBGene00197593",1.42857142857143,-0.99998429164984,3.51100718618359,0.0809703956501338,0.775986642750141,NA
"WBGene00022048",88.5714285714286,0.529440635257075,0.791259371665744,0.447822158764609,0.503370994912018,0.726213789140781
"WBGene00004981",10.7142857142857,-2.72537098271634,1.45049009454855,3.52728431567365,0.0603665867442929,NA
"WBGene00020295",12.4285714285714,3.60601455558144,1.42125819305407,6.37742965067548,0.0115580700537597,NA
"WBGene00045249",2.28571428571429,-1.5849486945371,2.96228461724241,0.288691353106014,0.591060364886934,NA
"WBGene00002187",27,1.03895942087716,1.2424973949318,0.714933006356212,0.397811021451752,0.642646303319117
"WBGene00165558",3.14285714285714,-3.50246312799791,2.80978662927623,1.59488425932497,0.206629695101771,NA
"WBGene00001332",13.5714285714286,-0.813279031090686,1.39191840341782,0.339971617021185,0.559845605567166,NA
"WBGene00022047",6.42857142857143,-1.31549405353456,1.78079565350427,0.544062959140078,0.460753764947837,NA
"WBGene00002041",102,-2.62694309113569,0.797176436410006,10.549300430851,0.00116232071367779,0.0233541791079366
"WBGene00235263",37.2857142857143,-2.22565728224422,1.10811101478902,3.93474758123307,0.0472982382466412,0.20167341106559
"WBGene00019773",7.28571428571429,-0.0455136164135444,1.64152259754089,0.000768709206731444,0.97788100122333,NA
"WBGene00019774",107.142857142857,1.73139945408462,0.740296533340582,5.41131925080873,0.0200065907587785,0.130095505876121
"WBGene00021011",14.7142857142857,1.31676299858736,1.37854463283593,0.927972884958933,0.335390224208446,0.588558226786021
"WBGene00021012",265.571428571429,0.421176361257389,0.685864715988107,0.377248249778503,0.539079618148268,0.749572667947684
"WBGene00000213",22.2857142857143,-4.80309744634723,1.22509327280075,15.0479897336645,0.000104811830436585,0.00321211205600604
"WBGene00021013",2.57142857142857,-0.567033377421382,2.62832927862856,0.0464491893417147,0.829361343847038,NA
