GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.OK803.INP__.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.OK803.J2.1_.bam	X.BAMS.OK803.J2.2_.bam	X.BAMS.OK803.J2.3_.bam
WBGene00166459	3	1	1	1	2	1	1	1
WBGene00167315	3	1	1	1	2	1	1	1
WBGene00173762	3	1	1	1	2	1	1	1
WBGene00169288	3	1	1	1	2	1	1	1
WBGene00165583	3	1	1	1	2	1	1	1
WBGene00047753	3	1	1	1	2	1	1	1
WBGene00166283	3	1	1	1	2	1	1	1
WBGene00166318	3	1	1	1	2	1	1	1
WBGene00167706	3	1	1	1	2	1	1	1
WBGene00049056	3	1	1	1	2	1	1	1
WBGene00169770	3	1	1	1	2	1	1	1
WBGene00050569	3	1	1	1	2	1	1	1
WBGene00047406	3	1	1	1	2	1	1	1
WBGene00168496	3	1	1	1	2	1	1	1
WBGene00165119	3	1	1	1	2	1	1	1
WBGene00050123	3	1	1	1	2	1	1	1
WBGene00046723	3	1	1	1	2	1	1	1
WBGene00166958	5	1	1	1	2	1	1	1
WBGene00170597	5	1	1	1	2	1	1	1
WBGene00166755	3	1	1	1	2	1	1	1
WBGene00169753	3	1	1	1	2	1	1	1
WBGene00170681	3	1	1	1	2	1	1	1
WBGene00171170	3	1	1	1	2	1	1	1
WBGene00168389	5	1	1	1	2	1	1	1
WBGene00174243	5	1	1	1	2	1	1	1
WBGene00170328	5	1	1	1	2	1	1	1
WBGene00166328	3	1	1	1	2	1	1	1
WBGene00047362	3	1	1	1	2	1	1	1
WBGene00172149	3	1	1	1	2	1	1	1
WBGene00172236	3	1	1	1	2	1	1	1
WBGene00168002	3	1	1	1	2	1	1	1
WBGene00165986	3	1	1	1	2	1	1	1
WBGene00046470	3	1	1	1	2	1	1	1
WBGene00168953	3	1	1	1	2	1	1	1
WBGene00173289	3	1	1	1	2	1	1	1
WBGene00168578	3	1	1	1	2	1	1	1
WBGene00045666	3	1	1	1	2	1	1	1
WBGene00045618	3	1	1	1	2	1	1	1
WBGene00167524	3	1	1	1	2	1	1	1
WBGene00170815	3	1	1	1	2	1	1	1
WBGene00167514	3	1	1	1	2	1	1	1
WBGene00046253	3	1	1	1	2	1	1	1
WBGene00045832	3	1	1	1	2	1	1	1
WBGene00048709	3	1	1	1	2	1	1	1
WBGene00010950	13	1	4	1	3	1	1	1
WBGene00046780	3	1	1	1	2	1	1	1
WBGene00010951	10	2	1	3	2	1	1	1
WBGene00048938	3	1	1	1	2	1	1	1
WBGene00047939	3	1	1	1	2	1	1	1
WBGene00255545	3	1	1	1	2	1	1	1
WBGene00048166	3	1	1	1	2	1	1	1
WBGene00170441	3	1	1	1	2	1	1	1
WBGene00046332	3	1	1	1	2	1	1	1
WBGene00171319	3	1	1	1	2	1	1	1
WBGene00010952	15	2	1	9	3	1	1	1
WBGene00169423	3	1	1	1	2	1	1	1
WBGene00049328	3	1	1	1	2	1	1	1
WBGene00166590	3	1	1	1	2	1	1	1
WBGene00255546	5	1	1	4	3	1	1	1
WBGene00010954	8	1	1	3	2	1	1	2
WBGene00173387	3	1	1	3	2	1	1	1
WBGene00050743	3	1	1	1	2	1	1	1
WBGene00010955	10	1	1	1	2	1	1	1
WBGene00174331	30	9	4	1	2	2	1	1
WBGene00046908	3	1	1	1	2	1	1	1
WBGene00165417	3	1	1	1	2	1	1	1
WBGene00047984	3	1	1	1	2	1	1	1
WBGene00049030	3	1	1	1	2	1	1	1
WBGene00047058	3	1	1	1	2	1	1	1
WBGene00172896	3	1	1	1	2	1	1	1
WBGene00169947	3	1	1	1	2	1	1	1
WBGene00172906	3	1	1	1	2	1	1	1
WBGene00050587	3	1	1	1	2	1	1	1
WBGene00172581	3	1	1	1	2	1	1	1
WBGene00165898	3	1	1	1	2	1	1	1
WBGene00173342	3	1	1	1	2	1	1	1
WBGene00174730	3	1	1	1	2	1	1	1
WBGene00165471	3	1	1	1	2	1	1	2
WBGene00048662	5	1	1	1	2	1	1	1
WBGene00047516	3	1	1	1	2	1	1	1
WBGene00049000	3	1	1	1	2	1	1	1
WBGene00046500	3	1	1	1	2	1	1	1
WBGene00050668	3	1	1	1	2	1	1	1
WBGene00172685	3	1	1	1	2	1	1	1
WBGene00049573	3	1	1	1	2	1	1	1
WBGene00167838	3	1	1	1	2	1	1	1
WBGene00045815	3	1	1	1	2	1	1	1
WBGene00170558	3	1	1	1	2	1	1	1
WBGene00173563	3	1	1	1	2	1	1	1
WBGene00169911	3	1	1	1	2	1	1	1
WBGene00172668	3	1	1	1	2	1	1	1
WBGene00050330	3	1	1	1	2	1	1	1
WBGene00045878	3	1	1	1	2	1	1	1
WBGene00174704	3	1	1	1	2	1	1	1
WBGene00168005	3	1	1	1	2	1	1	1
WBGene00045721	3	1	1	1	2	1	1	1
WBGene00174779	3	1	1	1	2	1	1	1
WBGene00172547	3	1	1	1	2	1	1	1
WBGene00172226	3	1	1	1	2	1	1	1
WBGene00049831	3	1	1	1	2	1	1	1
WBGene00012742	5	1	1	1	3	1	1	1
WBGene00047022	3	1	1	1	2	1	1	1
WBGene00046792	3	1	1	1	2	1	1	1
WBGene00046348	3	1	1	1	2	1	1	1
WBGene00046229	3	1	1	1	2	1	1	1
WBGene00047913	3	1	1	1	2	1	1	1
WBGene00048728	3	1	1	1	2	1	1	1
WBGene00048840	3	2	1	1	2	1	1	1
WBGene00050785	3	2	1	1	2	1	1	1
WBGene00049663	3	1	1	1	2	1	1	1
WBGene00047714	3	1	1	1	2	1	1	1
WBGene00050352	3	1	1	1	2	1	1	1
WBGene00049122	3	1	1	1	2	1	1	1
WBGene00046302	3	1	1	1	2	1	1	1
WBGene00169435	3	1	1	1	2	1	1	1
WBGene00003306	3	1	1	1	3	1	1	1
WBGene00045671	3	1	1	1	2	1	1	1
WBGene00173180	3	1	1	1	2	1	1	1
WBGene00046693	3	1	1	1	2	1	1	1
WBGene00172108	3	1	1	1	2	1	1	1
WBGene00048811	3	1	1	1	2	1	1	1
WBGene00048017	3	1	1	1	2	1	1	1
WBGene00166949	3	1	1	1	2	1	1	1
WBGene00165006	3	1	1	1	2	1	1	1
WBGene00046271	3	1	1	1	2	1	1	1
WBGene00048733	3	1	1	1	2	1	1	1
WBGene00174578	3	1	1	1	2	1	1	1
WBGene00170332	3	1	1	1	2	1	1	1
WBGene00045629	3	1	1	1	2	1	1	1
WBGene00165020	3	1	1	1	2	1	1	1
WBGene00048411	3	1	1	1	2	1	1	1
WBGene00050755	3	1	1	1	2	1	1	1
WBGene00174623	3	1	1	1	2	1	1	1
WBGene00046790	3	1	1	1	2	1	1	1
WBGene00172183	3	1	1	1	2	1	1	1
WBGene00165362	3	1	1	1	2	1	1	1
WBGene00047197	3	1	1	1	2	1	1	1
WBGene00169758	3	1	1	1	2	1	1	1
WBGene00173321	3	1	1	1	2	1	1	1
WBGene00045802	3	1	1	1	2	1	1	1
WBGene00165761	3	1	1	1	2	1	1	1
WBGene00045834	3	1	1	1	2	1	1	1
WBGene00165266	3	1	1	1	2	1	1	1
WBGene00047765	5	1	1	1	2	1	1	1
WBGene00172475	8	1	1	1	2	1	1	1
WBGene00005101	311	2	3	4	2	1	1	1
WBGene00014570	5	1	1	1	3	1	1	1
WBGene00202309	7329	7	147	143	287	1	1	1
WBGene00220149	5	1	1	1	2	1	1	1
WBGene00169256	3	1	1	1	2	1	1	1
WBGene00172003	3	1	1	1	2	1	1	1
WBGene00168080	5	1	1	1	2	1	1	1
WBGene00170168	5	1	1	1	2	1	1	1
WBGene00167540	5	1	1	1	2	1	1	1
WBGene00047785	5	1	1	1	2	1	1	1
WBGene00170822	3	1	1	1	2	1	1	1
WBGene00173543	3	1	1	1	2	1	1	1
WBGene00049862	3	1	1	1	2	1	1	1
WBGene00012745	3	1	5	3	2	1	2	1
WBGene00172317	3	1	1	1	2	1	1	1
WBGene00167026	3	1	1	1	2	1	1	1
WBGene00167350	3	1	1	1	2	1	1	1
WBGene00077755	3	1	3	1	2	1	1	1
WBGene00168514	3	1	1	1	2	1	1	1
WBGene00166803	3	1	1	1	2	1	1	1
WBGene00173767	3	1	1	1	2	1	1	1
WBGene00174110	3	1	1	1	2	1	1	1
WBGene00168641	3	1	1	1	2	1	1	1
WBGene00046122	3	1	1	1	2	1	1	1
WBGene00012746	10	1	4	1	2	1	1	1
WBGene00046007	3	1	1	1	2	1	1	1
WBGene00049381	3	1	1	1	5	1	1	1
WBGene00047929	3	1	1	1	2	1	1	1
WBGene00050536	3	1	1	1	2	1	1	1
WBGene00171890	3	1	1	1	2	1	1	1
WBGene00048590	3	1	1	1	2	1	1	1
WBGene00049761	8	1	1	1	2	1	1	1
WBGene00173912	8	1	1	1	2	1	1	1
WBGene00168364	13	1	3	1	2	1	1	1
WBGene00167884	13	1	3	1	2	1	1	1
WBGene00048127	13	1	3	1	2	1	1	1
WBGene00169450	5	1	5	1	3	1	1	1
WBGene00047272	5	2	4	3	2	1	1	1
WBGene00047167	3	2	3	1	2	1	1	1
WBGene00172934	3	2	3	3	2	1	1	1
WBGene00049844	71	36	17	13	22	7	7	8
WBGene00168999	8	2	3	3	2	1	1	1
WBGene00170305	10	5	7	9	5	1	1	1
WBGene00048721	25	3	7	5	6	1	2	2
WBGene00168544	3	1	1	1	2	1	1	1
WBGene00045925	3	1	1	1	2	1	1	1
WBGene00048536	3	1	1	1	2	1	1	1
WBGene00170522	3	1	1	1	2	1	1	1
WBGene00165820	3	1	1	1	2	1	1	1
WBGene00047758	3	1	1	1	2	1	1	1
WBGene00047985	3	1	1	1	2	1	1	1
WBGene00047517	3	1	1	1	2	1	1	1
WBGene00171938	3	1	1	1	2	1	1	1
WBGene00048093	3	1	1	1	2	1	1	1
WBGene00048433	3	1	1	1	2	1	1	1
WBGene00170894	3	1	1	1	2	1	1	1
WBGene00170786	3	1	1	1	2	1	1	1
WBGene00170783	3	1	1	1	2	1	1	1
WBGene00049002	3	1	1	1	2	1	1	1
WBGene00171788	3	1	1	1	2	1	1	1
WBGene00050422	3	1	1	1	2	1	1	1
WBGene00165822	3	1	1	1	2	1	1	1
WBGene00049605	3	1	1	1	2	1	1	1
WBGene00050592	3	1	1	1	2	1	1	1
WBGene00046413	3	1	1	1	2	1	1	1
WBGene00045609	3	1	3	1	3	1	1	1
WBGene00050236	3	1	1	1	2	1	1	1
WBGene00049173	3	1	1	1	2	1	1	1
WBGene00168443	8	1	1	1	2	1	1	1
WBGene00045816	8	1	1	1	2	1	1	1
WBGene00165369	8	1	1	1	2	1	1	1
WBGene00220205	3	1	1	1	2	1	1	1
WBGene00202013	5	1	3	1	2	1	1	1
WBGene00014602	3	1	3	1	3	1	1	1
WBGene00013517	10	1	7	6	3	1	1	2
WBGene00171761	3	1	1	1	2	1	1	1
WBGene00168967	3	1	1	1	2	1	1	1
WBGene00047844	3	1	1	1	2	1	1	1
WBGene00045660	3	1	1	1	2	1	1	1
WBGene00049702	3	1	1	1	2	1	1	1
WBGene00048300	3	1	1	1	2	1	1	1
WBGene00044259	3	1	1	1	2	1	1	1
WBGene00174098	3	1	1	1	2	1	1	1
WBGene00172820	3	1	1	1	2	1	1	1
WBGene00046090	3	1	1	1	2	1	1	1
WBGene00170179	3	1	1	1	2	1	1	1
WBGene00050784	3	1	1	3	2	1	1	1
WBGene00049951	3	1	1	1	2	1	1	1
WBGene00050471	3	1	1	1	2	1	1	1
WBGene00168348	3	1	1	1	2	1	1	1
WBGene00171496	3	1	1	1	2	1	1	1
WBGene00170287	3	1	1	1	2	1	1	1
WBGene00049558	3	1	1	1	2	1	1	1
WBGene00171651	3	1	1	1	2	1	1	1
WBGene00169893	3	1	1	1	2	1	1	1
WBGene00049054	3	1	1	1	2	1	1	1
WBGene00045650	3	1	1	1	2	1	1	1
WBGene00045630	3	1	1	1	2	1	1	1
WBGene00049976	5	1	1	1	2	1	1	1
WBGene00047721	3	1	1	1	2	1	1	1
WBGene00171757	3	1	1	1	2	1	1	1
WBGene00172305	3	1	1	1	2	1	1	1
WBGene00049215	3	1	1	1	2	1	1	1
WBGene00048479	3	1	1	1	2	1	1	1
WBGene00168649	3	1	1	1	2	1	1	1
WBGene00166522	3	1	1	1	2	1	1	1
WBGene00046091	3	1	1	1	2	1	1	1
WBGene00171502	3	1	1	1	2	1	1	1
WBGene00170313	3	1	1	1	2	1	1	1
WBGene00049182	3	1	1	1	2	1	1	1
WBGene00169642	3	1	1	1	2	1	1	1
WBGene00014948	10	1	1	4	8	1	1	1
WBGene00167643	3	1	1	1	2	1	1	1
WBGene00048671	3	1	1	1	2	1	1	1
WBGene00046238	3	1	1	1	2	1	1	1
WBGene00170299	3	1	1	1	2	1	1	1
WBGene00170963	3	1	1	1	2	1	1	1
WBGene00166512	3	1	1	1	2	1	1	1
WBGene00167944	3	1	1	1	2	1	1	1
WBGene00172501	3	1	1	1	2	1	1	1
WBGene00168028	3	1	1	1	2	1	1	1
WBGene00013518	334	2	72	116	65	1	2	1
WBGene00172249	3	1	1	1	2	1	1	1
WBGene00050205	3	1	1	1	2	1	1	1
WBGene00165595	3	1	1	1	2	1	1	1
WBGene00174518	3	1	1	1	2	1	1	1
WBGene00049349	3	1	1	3	2	1	1	1
WBGene00171008	8	1	1	3	3	1	1	2
WBGene00046747	8	1	1	3	3	1	1	2
WBGene00166580	8	1	1	3	3	1	1	2
WBGene00168225	162	57	31	21	14	15	12	13
WBGene00165643	3	1	1	3	2	1	1	1
WBGene00165668	3	1	1	3	2	1	1	1
WBGene00046433	13	1	3	4	2	1	1	1
WBGene00046372	3	4	5	1	2	1	1	1
WBGene00171027	3	2	1	3	3	1	1	3
WBGene00048866	10	2	1	3	3	1	1	1
WBGene00174570	5	1	1	1	3	1	1	2
WBGene00173198	3	2	1	1	3	1	1	1
WBGene00048157	5	2	1	1	2	1	1	2
WBGene00167321	13	3	1	1	2	1	1	1
WBGene00046163	18	1	1	1	3	1	1	2
WBGene00173742	18	1	1	1	3	1	1	2
WBGene00165793	18	1	1	1	3	1	1	2
WBGene00168152	3	1	1	1	2	1	1	1
WBGene00050496	3	1	1	1	2	1	1	1
WBGene00172502	3	1	1	1	2	1	1	1
WBGene00169030	3	1	1	1	2	1	1	1
WBGene00046819	3	1	1	1	2	1	1	1
WBGene00046916	3	1	1	1	2	1	1	1
WBGene00048769	3	1	1	1	2	1	1	1
WBGene00170599	3	1	3	1	2	1	1	1
WBGene00173116	3	1	1	1	2	1	1	1
WBGene00048290	3	1	1	1	2	1	1	1
WBGene00172595	3	1	1	1	2	1	1	1
WBGene00050062	3	1	1	1	2	1	1	1
WBGene00046523	3	1	1	1	2	1	1	1
WBGene00047230	3	1	1	1	2	1	1	1
WBGene00047744	3	1	1	1	2	1	1	1
WBGene00050200	3	1	1	1	2	1	1	1
WBGene00174420	3	1	1	1	2	1	1	1
WBGene00048997	3	1	1	1	2	1	1	1
WBGene00169393	3	1	1	1	2	1	1	1
WBGene00048412	3	1	1	1	2	1	1	1
WBGene00173703	3	1	1	1	2	1	1	1
WBGene00048138	3	1	1	1	2	1	1	1
WBGene00046711	3	1	1	1	2	1	1	1
WBGene00006079	13	1	4	1	2	1	1	1
WBGene00006330	3	1	1	1	2	1	1	1
WBGene00197197	5	1	1	1	5	1	1	1
WBGene00198797	15	1	1	3	2	1	1	1
WBGene00047328	3	1	1	1	2	1	1	1
WBGene00173879	3	1	1	1	2	1	1	1
WBGene00049312	3	1	1	1	2	1	1	1
WBGene00048939	3	1	1	1	2	1	1	1
WBGene00004171	13	14	3	3	5	1	1	1
WBGene00170738	3	1	1	1	2	1	1	1
WBGene00050616	3	1	1	1	2	1	1	1
WBGene00173921	3	1	1	1	2	1	1	1
WBGene00013519	25	1	9	13	2	1	1	1
WBGene00173351	3	1	1	1	2	1	1	1
WBGene00166867	3	1	1	1	2	1	1	1
WBGene00046638	3	1	1	1	2	1	1	1
WBGene00171715	3	1	1	1	2	1	1	1
WBGene00171110	3	1	1	1	2	1	1	1
WBGene00050229	3	1	1	1	2	1	1	1
WBGene00048466	8	1	3	1	2	1	1	1
WBGene00166537	8	1	3	1	2	1	1	1
WBGene00050122	3	1	1	1	2	1	1	1
WBGene00050126	3	1	1	1	2	1	1	1
WBGene00173693	3	1	1	1	2	1	1	1
WBGene00172852	3	1	1	1	2	1	1	1
WBGene00169731	3	1	1	1	2	1	1	1
WBGene00045545	3	1	1	1	2	1	1	1
WBGene00173883	3	1	1	1	2	1	1	1
WBGene00173316	3	1	1	1	2	1	1	1
WBGene00048819	3	1	1	1	2	1	1	1
WBGene00171878	3	1	1	1	2	1	1	1
WBGene00171989	3	1	1	1	2	1	1	1
WBGene00167928	3	1	1	1	2	1	1	1
WBGene00167684	3	1	1	1	2	1	1	1
WBGene00169834	3	1	1	1	2	1	1	1
WBGene00173892	3	1	1	1	2	1	1	1
WBGene00168027	3	1	1	1	2	1	1	1
WBGene00168629	3	1	1	1	2	1	1	1
WBGene00165128	3	1	1	1	2	1	1	1
WBGene00050107	3	1	3	1	2	1	1	1
WBGene00165629	3	1	1	1	2	1	1	1
WBGene00173100	3	1	1	1	2	1	1	1
WBGene00166245	3	1	1	1	2	1	1	1
WBGene00049262	3	1	1	1	2	1	1	1
WBGene00047931	3	1	1	1	2	1	1	1
WBGene00050146	3	1	1	1	2	1	1	1
WBGene00048409	3	1	1	1	2	1	1	1
WBGene00168462	3	1	1	1	2	1	1	1
WBGene00013520	43	10	5	6	9	1	3	4
WBGene00050090	3	1	1	1	2	1	1	1
WBGene00046569	3	1	1	1	2	1	1	1
WBGene00168298	3	1	1	1	2	1	1	1
WBGene00170508	3	1	1	1	2	1	1	1
WBGene00047679	3	1	1	1	2	1	1	1
WBGene00046169	3	1	1	1	2	1	1	1
WBGene00201363	190	2	1	3	3	1	1	1
WBGene00013522	5	1	3	3	2	1	1	1
WBGene00047137	3	1	1	1	2	1	1	1
WBGene00046606	3	1	1	1	2	1	1	1
WBGene00047718	3	1	1	1	2	1	1	1
WBGene00045677	3	1	1	1	2	1	1	1
WBGene00046465	3	1	1	1	2	1	1	1
WBGene00168586	3	1	1	1	2	1	1	1
WBGene00173595	3	1	1	1	2	1	1	1
WBGene00171956	3	1	1	1	5	1	1	1
WBGene00165104	3	1	1	1	2	1	1	1
WBGene00050327	3	1	1	1	2	1	1	1
WBGene00171090	3	1	1	1	2	1	1	1
WBGene00170440	3	1	1	1	2	1	1	1
WBGene00050258	3	1	1	1	2	1	1	1
WBGene00165884	3	1	1	1	2	1	1	1
WBGene00047822	3	1	1	1	2	1	1	1
WBGene00172260	3	1	1	1	2	1	1	1
WBGene00049157	3	1	1	1	2	1	1	1
WBGene00168134	3	1	1	1	2	1	1	1
WBGene00173157	3	1	1	1	2	1	1	1
WBGene00165101	3	1	1	1	2	1	1	1
WBGene00173696	3	1	1	1	2	1	1	1
WBGene00196400	185	3	1	4	3	1	1	1
WBGene00173010	3	1	1	1	3	1	1	1
WBGene00166722	3	1	1	1	3	1	1	1
WBGene00166212	3	1	1	1	2	1	1	1
WBGene00047215	3	1	1	1	2	1	1	1
WBGene00174670	3	1	1	1	2	1	1	1
WBGene00013524	3	1	1	3	2	1	1	1
WBGene00166178	3	1	1	1	2	1	1	1
WBGene00174543	3	1	1	1	2	1	1	1
WBGene00049462	3	1	1	1	2	1	1	1
WBGene00171076	3	1	1	1	2	1	1	1
WBGene00006558	3	1	3	3	3	1	1	1
WBGene00170416	3	1	1	3	5	1	1	1
WBGene00048736	3	1	1	1	2	1	1	1
WBGene00050474	3	1	1	1	2	1	1	1
WBGene00168118	3	1	1	1	2	1	1	1
WBGene00166706	3	1	1	1	2	1	1	1
WBGene00046179	3	1	1	1	2	1	1	1
WBGene00170718	3	1	1	1	2	1	1	1
WBGene00050351	3	1	1	1	2	1	1	1
WBGene00169020	3	1	1	1	3	1	1	1
WBGene00172037	3	1	1	1	2	1	1	1
WBGene00171434	3	1	1	1	2	1	1	1
WBGene00171972	3	1	1	1	2	1	1	1
WBGene00048665	3	1	1	1	2	1	1	1
WBGene00171794	3	1	1	1	2	1	1	1
WBGene00174411	3	1	1	1	2	1	1	1
WBGene00013525	18	1	18	18	15	1	1	1
WBGene00045636	3	1	3	1	2	1	1	1
WBGene00170682	3	1	1	1	2	1	1	1
WBGene00046592	3	1	1	1	2	1	1	1
WBGene00172880	3	1	1	1	2	1	1	1
WBGene00168446	3	1	1	1	2	1	1	1
WBGene00174444	3	1	1	1	2	1	1	1
WBGene00165106	3	1	1	1	2	1	1	1
WBGene00046689	3	1	1	1	2	1	1	1
WBGene00174511	3	1	1	1	2	1	1	1
WBGene00046438	3	1	1	1	2	1	1	1
WBGene00047498	3	1	1	1	2	1	1	1
WBGene00170766	3	1	1	1	2	1	1	1
WBGene00171323	3	1	1	1	2	1	1	1
WBGene00171283	3	1	1	1	2	1	1	1
WBGene00047763	3	1	1	1	2	1	1	1
WBGene00049079	3	1	1	1	2	1	1	1
WBGene00172383	3	1	1	1	2	1	1	1
WBGene00046594	3	1	1	1	2	1	1	1
WBGene00170309	3	1	1	1	2	1	1	1
WBGene00170948	3	1	1	1	2	1	1	1
WBGene00173989	3	1	1	1	2	1	1	1
WBGene00171589	3	1	1	1	2	1	1	1
WBGene00172031	3	1	1	1	2	1	1	1
WBGene00168254	3	1	1	1	2	1	1	1
WBGene00172407	3	1	1	1	2	1	1	1
WBGene00174631	3	1	1	1	2	1	1	1
WBGene00169357	3	1	1	1	2	1	1	1
WBGene00047803	3	1	1	1	2	1	1	1
WBGene00167989	3	1	1	1	2	1	1	1
WBGene00174875	3	1	1	1	2	1	1	1
WBGene00046839	3	1	1	1	2	1	1	1
WBGene00171838	3	1	1	1	2	1	1	1
WBGene00050756	3	1	1	1	2	1	1	1
WBGene00171279	3	1	1	1	2	1	1	1
WBGene00046703	3	1	1	1	2	1	1	1
WBGene00169525	3	1	1	1	2	1	1	1
WBGene00172670	3	1	1	1	2	1	1	1
WBGene00048338	3	1	1	1	2	1	1	1
WBGene00165452	3	1	1	1	2	1	1	1
WBGene00050068	3	1	1	1	2	1	1	1
WBGene00174937	3	1	1	1	2	1	1	1
WBGene00171587	3	1	1	1	2	1	1	1
WBGene00171094	3	1	1	1	2	1	1	1
WBGene00049094	3	1	1	1	2	1	1	1
WBGene00172950	3	1	1	1	2	1	1	1
WBGene00049167	3	1	1	1	2	1	1	1
WBGene00167072	3	1	1	1	2	1	1	1
WBGene00173651	3	1	1	1	2	1	1	1
WBGene00046235	3	1	1	1	2	1	1	1
WBGene00046552	3	1	1	1	2	1	1	1
WBGene00174499	3	1	1	1	2	1	1	1
WBGene00045643	3	1	1	1	2	1	1	1
WBGene00169983	3	1	1	1	2	1	1	1
WBGene00006441	30	1	5	5	5	1	1	1
WBGene00172959	3	1	1	1	2	1	1	1
WBGene00050758	3	1	1	1	2	1	1	1
WBGene00165495	3	1	1	1	2	1	1	1
WBGene00048935	3	1	1	1	2	1	1	1
WBGene00048785	3	1	1	1	2	1	1	1
WBGene00167464	3	1	1	1	2	1	1	1
WBGene00174244	3	1	1	1	2	1	1	1
WBGene00045749	3	1	1	1	2	1	1	1
WBGene00170394	3	1	1	1	2	1	1	1
WBGene00049485	3	1	1	1	2	1	1	1
WBGene00166674	3	1	1	1	2	1	1	1
WBGene00049087	3	1	1	1	2	1	1	1
WBGene00173036	3	1	1	1	2	1	1	1
WBGene00165156	3	1	1	1	2	1	1	1
WBGene00165790	3	1	1	1	2	1	1	1
WBGene00013526	8	1	1	3	3	1	1	1
WBGene00050861	3	1	1	1	2	1	1	1
WBGene00169663	3	1	1	1	2	1	1	1
WBGene00170757	3	1	1	1	2	1	1	1
WBGene00166650	3	1	1	1	2	1	1	1
WBGene00167093	3	1	1	1	2	1	1	1
WBGene00048614	3	1	1	1	2	1	1	1
WBGene00049434	3	1	1	1	2	1	1	1
WBGene00049557	3	1	1	1	2	1	1	1
WBGene00166264	3	1	1	1	2	1	1	1
WBGene00046218	3	1	1	1	2	1	1	1
WBGene00174474	3	1	1	1	2	1	1	1
WBGene00165810	3	1	1	1	2	1	1	1
WBGene00049796	3	1	1	1	2	1	1	1
WBGene00167546	3	1	1	1	2	1	1	1
WBGene00171503	3	1	1	1	2	1	1	1
WBGene00174481	3	1	1	1	2	1	1	1
WBGene00049298	3	1	1	1	2	1	1	1
WBGene00045981	3	1	1	1	2	1	1	1
WBGene00169044	3	1	1	1	2	1	1	1
WBGene00046389	3	1	1	1	2	1	1	1
WBGene00166435	3	1	1	1	2	1	1	1
WBGene00048396	3	1	1	1	2	1	1	1
WBGene00165473	3	1	1	1	2	1	1	1
WBGene00049361	3	1	1	1	2	1	1	1
WBGene00047551	3	1	1	1	2	1	1	1
WBGene00048305	3	1	1	1	2	1	1	1
WBGene00171100	3	1	1	1	2	1	1	1
WBGene00173719	3	1	1	1	2	1	1	1
WBGene00050689	3	1	1	1	2	1	1	1
WBGene00171863	3	1	1	1	2	1	1	1
WBGene00050604	3	1	1	1	2	1	1	1
WBGene00049966	3	1	1	1	2	1	1	1
WBGene00049479	3	1	1	1	2	1	1	1
WBGene00168137	3	1	1	1	2	1	1	1
WBGene00171156	3	1	1	1	2	1	1	1
WBGene00172421	3	1	1	1	2	1	1	2
WBGene00171768	3	1	1	1	2	1	1	1
WBGene00170732	3	1	1	1	2	1	1	1
WBGene00049057	3	1	1	1	2	1	1	1
WBGene00169360	3	1	1	1	3	1	1	1
WBGene00046863	3	1	1	1	2	1	1	1
WBGene00048406	3	1	1	1	2	1	1	1
WBGene00045539	3	1	1	1	2	1	1	1
WBGene00172943	3	1	1	1	2	1	1	1
WBGene00046970	3	1	1	1	2	1	1	1
WBGene00172195	3	1	1	1	2	1	1	1
WBGene00047606	3	1	1	1	2	1	1	1
WBGene00166362	3	1	1	1	2	1	1	1
WBGene00050680	3	1	1	1	2	1	1	1
WBGene00173012	3	1	1	1	2	1	1	1
WBGene00047800	3	1	1	1	2	1	1	1
WBGene00195607	5	2	1	1	2	1	1	1
WBGene00046351	3	1	1	1	2	1	1	1
WBGene00050356	3	1	1	1	2	1	1	1
WBGene00049798	3	1	1	1	2	1	1	1
WBGene00003604	30	1	3	8	12	1	1	1
WBGene00172690	3	1	1	1	2	1	1	1
WBGene00172333	3	1	1	1	2	1	1	1
WBGene00174469	3	1	1	1	2	1	1	1
WBGene00046540	3	1	1	1	2	1	1	1
WBGene00167162	3	1	1	1	2	1	1	1
WBGene00169820	3	1	1	1	2	1	1	1
WBGene00050603	3	1	1	1	2	1	1	1
WBGene00173526	3	1	1	1	2	1	1	1
WBGene00165815	3	1	1	1	2	1	1	1
WBGene00050728	3	1	1	1	2	1	1	1
WBGene00047506	3	1	1	1	2	1	1	1
WBGene00166326	3	1	1	1	2	1	1	1
WBGene00169154	3	1	1	1	2	1	1	1
WBGene00165195	3	1	1	1	2	1	1	1
WBGene00173158	3	1	1	1	2	1	1	1
WBGene00171635	3	1	1	1	2	1	1	1
WBGene00167752	3	1	1	1	2	1	1	1
WBGene00170042	3	1	1	1	2	1	1	1
WBGene00175000	3	1	1	1	2	1	1	1
WBGene00050342	3	1	1	1	2	1	1	1
WBGene00046023	3	1	1	1	2	1	1	1
WBGene00046394	3	1	1	1	2	1	1	1
WBGene00046363	3	1	1	1	2	1	1	1
WBGene00046976	3	1	1	1	2	1	1	1
WBGene00045571	3	1	1	1	2	1	1	1
WBGene00046809	3	1	1	1	2	1	1	1
WBGene00170785	3	1	1	1	2	1	1	1
WBGene00174932	3	1	1	1	2	1	1	1
WBGene00169388	3	1	1	1	2	1	1	1
WBGene00047049	3	1	1	1	2	1	1	1
WBGene00050644	5	1	1	1	2	1	1	1
WBGene00049175	5	1	1	1	2	1	1	1
