GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.OK803.INP__.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.OK803.J2.1_.bam	X.BAMS.OK803.J2.2_.bam	X.BAMS.OK803.J2.3_.bam
WBGene00021513	40	18	5	4	6	2	3	1
WBGene00021522	1181	358	416	307	396	147	117	109
WBGene00003297	5	1	5	4	8	1	1	1
WBGene00220154	13	2	12	6	15	5	3	6
WBGene00004497	3410	735	360	303	325	147	104	148
WBGene00021512	2467	558	549	452	431	216	143	184
WBGene00220155	5	4	3	1	2	1	1	1
WBGene00021511	15	4	4	3	5	1	1	1
WBGene00021524	18	3	5	8	8	1	2	1
WBGene00200640	3	1	1	1	2	1	1	1
WBGene00197111	3	1	1	1	2	1	1	1
WBGene00044618	20	7	4	3	3	4	1	2
WBGene00019538	15	6	4	4	5	1	2	2
WBGene00003947	2313	501	483	418	544	197	161	179
WBGene00019537	4993	1211	652	686	677	297	225	263
WBGene00019536	25	11	9	4	6	1	7	3
WBGene00019540	35855	2347	22757	21029	23385	5116	3251	3932
WBGene00044293	5	1	3	1	2	1	1	2
WBGene00195004	8	1	7	1	3	1	1	3
WBGene00021507	3109	894	940	859	867	340	257	318
WBGene00021508	619	226	128	103	127	77	50	46
WBGene00021506	2806	861	878	670	777	285	215	236
WBGene00021509	96	40	60	53	45	16	5	12
WBGene00021505	169	42	46	41	56	15	13	13
WBGene00000682	51	2	17	15	17	1	1	1
WBGene00021504	20	1	1	3	3	1	1	1
WBGene00021510	260	73	87	94	88	32	21	25
WBGene00198094	15	2	4	6	8	1	1	1
WBGene00021410	159	57	46	44	65	23	13	16
WBGene00004913	38	9	22	15	6	1	3	3
WBGene00000683	288	36	34	30	37	11	8	10
WBGene00195012	3	1	1	1	2	1	1	1
WBGene00000553	154	46	50	35	43	17	14	15
WBGene00019462	114	48	37	28	43	17	13	12
WBGene00197160	5	1	4	3	5	1	1	1
WBGene00198204	3	1	1	1	2	1	1	1
WBGene00001173	11204	3100	2915	2417	2810	1127	752	916
WBGene00201394	5	4	1	4	2	1	1	1
WBGene00001186	1105	275	361	273	346	154	79	105
WBGene00198086	10	1	1	1	2	1	1	1
WBGene00195510	5	1	1	3	2	1	1	1
WBGene00196527	3	2	1	1	2	1	1	1
WBGene00001253	142	47	48	31	42	18	17	13
WBGene00018681	3486	1154	1034	882	1153	462	317	357
WBGene00018680	225	105	34	33	48	28	17	21
WBGene00018679	1547	372	271	252	198	100	66	65
WBGene00138717	811	201	127	111	125	60	33	44
WBGene00018678	1036	217	177	175	221	86	50	64
WBGene00006738	263	182	38	15	25	30	7	13
WBGene00021655	913	278	269	227	301	128	80	91
WBGene00044466	129	39	16	11	19	12	3	4
WBGene00022298	91	7	20	16	14	7	2	3
WBGene00022297	647	233	91	76	97	51	44	29
WBGene00022302	101	27	3	10	8	4	3	6
WBGene00022300	2745	815	672	614	646	303	190	199
WBGene00220211	420	165	68	85	91	43	23	22
WBGene00022296	6055	1830	1720	1322	1559	572	412	466
WBGene00022301	4017	1129	1282	1125	1274	436	275	338
WBGene00022303	25	2	3	4	2	1	1	1
WBGene00022295	20	9	3	5	5	1	1	3
WBGene00201141	3	1	1	1	3	1	1	1
WBGene00044467	81	21	29	24	19	14	7	10
WBGene00019874	8	1	3	3	2	1	1	1
WBGene00019873	53	16	23	31	49	9	4	8
WBGene00255572	8	1	5	5	5	1	1	2
WBGene00202224	3	1	1	1	2	1	1	1
WBGene00019875	2862	578	536	537	525	194	123	160
WBGene00044649	30	3	3	5	2	1	2	1
WBGene00023241	96	44	370	297	487	78	90	119
WBGene00023240	5	1	5	3	3	1	1	1
WBGene00023242	3	1	4	4	6	1	1	3
WBGene00022940	3	1	1	1	2	1	1	1
WBGene00219423	38	10	8	5	19	2	3	2
WBGene00000487	20	2	3	5	8	1	2	3
WBGene00016027	245	100	56	36	57	16	15	22
WBGene00016025	5	2	1	3	2	1	1	1
WBGene00200043	3	1	1	1	2	1	1	1
WBGene00016024	63	11	7	8	11	4	3	4
WBGene00001729	18	2	3	3	6	2	1	2
WBGene00199050	3	1	1	1	2	1	1	1
WBGene00016023	38	14	9	11	8	3	3	2
WBGene00077523	15	2	4	1	3	1	1	1
WBGene00016918	1155	385	158	129	179	85	70	78
WBGene00235274	15	4	1	4	11	1	3	1
WBGene00016920	73	10	3	5	8	3	1	7
WBGene00001557	28	5	10	9	9	1	1	4
WBGene00219665	5	1	1	1	3	1	1	1
WBGene00016919	63	19	22	25	28	8	5	4
WBGene00195956	3	1	1	1	2	1	1	1
WBGene00201637	3	1	3	1	2	1	1	1
WBGene00016917	8	1	4	3	2	1	1	1
WBGene00198825	3	1	1	1	2	1	1	1
WBGene00202203	3	1	3	1	2	1	1	1
WBGene00201391	3	1	1	1	2	1	1	1
WBGene00022134	6381	1615	1911	1627	1756	673	446	536
WBGene00220196	3	3	9	4	5	3	2	2
WBGene00044650	1605	588	627	486	586	271	204	259
WBGene00235277	5	7	4	4	5	1	1	1
WBGene00020208	3567	1078	1752	1425	1745	591	403	431
WBGene00202285	3	1	1	1	2	1	1	1
WBGene00019785	703	45	59	46	60	14	12	10
WBGene00019784	5	2	3	1	2	1	1	1
WBGene00019783	233	35	61	43	70	8	10	4
WBGene00019786	688	283	190	138	193	68	40	46
WBGene00201529	3	2	1	1	2	1	1	1
WBGene00196218	3	1	1	3	2	1	1	1
WBGene00195460	5	2	13	9	12	5	4	2
WBGene00198288	3	1	1	1	3	1	1	1
WBGene00200246	8	4	13	3	14	1	7	1
WBGene00199490	3	1	1	1	2	1	1	1
WBGene00202308	3	1	3	1	3	1	2	1
WBGene00200102	5	4	8	19	9	5	2	1
WBGene00019787	1158	443	278	248	272	128	82	102
