GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.N2HS_INP_.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.N2HS_J2A_.bam	X.BAMS.N2HS_J2B_.bam
WBGene00050574	1	1	2	2	2	1	1
WBGene00169421	1	1	2	2	2	1	1
WBGene00172194	1	1	2	2	2	1	1
WBGene00045854	1	1	2	2	2	1	1
WBGene00171655	1	2	2	2	2	2	1
WBGene00049930	1	1	2	2	2	1	1
WBGene00047773	1	1	2	2	2	1	1
WBGene00046046	1	1	2	2	2	1	1
WBGene00166020	1	1	2	2	2	1	1
WBGene00046386	1	1	2	2	2	1	1
WBGene00050448	1	1	2	2	2	1	1
WBGene00047183	1	1	2	2	2	1	1
WBGene00048152	1	2	2	2	2	1	1
WBGene00198181	1	1	2	2	2	1	1
WBGene00170857	1	1	2	2	2	1	1
WBGene00048134	1	1	2	2	2	1	1
WBGene00166046	1	1	2	2	2	1	1
WBGene00166600	1	1	2	2	2	1	1
WBGene00046449	1	1	2	2	2	1	1
WBGene00168948	1	1	2	2	2	1	1
WBGene00171614	1	1	2	2	2	1	1
WBGene00168251	1	1	2	2	2	1	1
WBGene00046631	1	1	2	2	2	1	1
WBGene00169927	1	1	2	2	2	1	1
WBGene00046718	1	1	2	2	2	1	1
WBGene00168403	1	1	2	2	2	1	1
WBGene00166358	1	1	2	2	2	1	1
WBGene00049579	1	1	2	2	2	1	1
WBGene00167584	1	1	2	2	2	1	1
WBGene00165130	1	1	2	2	2	1	1
WBGene00166257	1	1	2	2	2	1	1
WBGene00050786	1	1	2	2	2	1	1
WBGene00166655	1	1	2	2	2	1	1
WBGene00046861	1	1	2	2	2	1	1
WBGene00047815	1	1	2	2	2	1	1
WBGene00173795	1	1	2	2	2	1	1
WBGene00170016	1	1	2	2	2	1	1
WBGene00050731	1	1	2	2	2	1	1
WBGene00170001	1	1	2	2	2	1	1
WBGene00169480	1	1	2	2	2	1	1
WBGene00169938	1	1	2	2	2	1	1
WBGene00050738	1	1	2	2	2	1	1
WBGene00165271	1	1	2	2	2	1	2
WBGene00174911	1	1	2	2	2	1	2
WBGene00166492	1	1	2	2	2	1	2
WBGene00165963	1	1	2	2	2	1	1
WBGene00048004	1	1	2	2	2	1	1
WBGene00170140	1	1	2	2	2	1	1
WBGene00174831	3	1	2	2	2	2	1
WBGene00048857	3	1	2	2	2	2	1
WBGene00170325	1	1	2	2	2	1	1
WBGene00173098	1	1	2	2	2	1	1
WBGene00047532	1	1	2	2	2	2	1
WBGene00172272	1	1	2	2	2	2	1
WBGene00172540	1	1	2	2	2	1	1
WBGene00170868	1	1	2	2	2	1	1
WBGene00048888	1	1	2	2	2	1	1
WBGene00165269	1	1	2	2	2	1	1
WBGene00174361	1	1	2	2	2	1	1
WBGene00172940	1	1	2	2	2	1	1
WBGene00168687	1	1	2	2	2	1	1
WBGene00049221	1	1	2	2	2	1	1
WBGene00174034	1	1	2	2	2	1	1
WBGene00172521	1	1	2	2	2	1	1
WBGene00171437	1	1	2	2	2	1	1
WBGene00048969	1	1	2	2	2	1	1
WBGene00174729	1	1	2	2	2	1	1
WBGene00165171	1	1	2	2	2	1	1
WBGene00170129	1	1	2	2	2	1	1
WBGene00170113	1	14	2	2	2	4	4
WBGene00045865	1	2	2	2	2	1	1
WBGene00165073	1	2	2	2	2	1	1
WBGene00046203	1	1	2	2	2	1	1
WBGene00048699	3	3	4	2	2	1	1
WBGene00047605	1	1	2	2	2	1	1
WBGene00174127	1	1	2	2	2	1	2
WBGene00170733	1	1	2	2	2	1	2
WBGene00172675	1	1	2	2	2	2	1
WBGene00169213	1	1	2	2	2	1	1
WBGene00046340	1	1	2	2	2	1	1
WBGene00047877	1	1	2	2	2	1	1
WBGene00048587	1	2	2	2	2	1	2
WBGene00172776	1	2	2	2	2	1	2
WBGene00169771	1	2	2	2	2	1	2
WBGene00174914	1	2	2	2	2	1	2
WBGene00049599	1	1	2	2	2	1	1
WBGene00165354	1	1	2	2	2	1	1
WBGene00169544	1	1	2	2	2	1	1
WBGene00171026	1	1	2	2	2	1	1
WBGene00174652	1	1	2	2	2	1	1
WBGene00173194	1	1	2	2	2	1	1
WBGene00171855	1	1	2	2	2	1	1
WBGene00013534	19	4	14	15	14	6	7
WBGene00050441	1	1	2	2	2	1	1
WBGene00167893	1	1	2	2	2	1	2
WBGene00167175	1	1	2	2	2	1	2
WBGene00173117	1	1	2	2	2	1	2
WBGene00172082	1	1	2	2	2	1	2
WBGene00165265	1	1	2	2	2	1	1
WBGene00167796	1	1	2	2	2	1	1
WBGene00173866	1	1	2	2	2	1	1
WBGene00049124	1	1	2	2	2	1	1
WBGene00165152	1	1	2	4	2	1	1
WBGene00167062	1	1	2	4	2	1	1
WBGene00047088	1	1	2	2	2	1	1
WBGene00048424	1	1	2	2	2	1	1
WBGene00049682	1	1	2	2	2	1	1
WBGene00050067	1	1	2	2	2	1	1
WBGene00172977	1	1	2	2	2	1	1
WBGene00169371	1	1	2	2	2	1	1
WBGene00165204	1	1	2	2	2	1	1
WBGene00167570	1	1	2	2	2	1	1
WBGene00166829	1	1	2	2	2	1	1
WBGene00167081	1	1	2	2	2	1	1
WBGene00168383	1	1	2	2	2	1	1
WBGene00174439	1	1	2	2	2	1	1
WBGene00166621	1	1	2	2	2	1	1
WBGene00172746	1	1	2	2	2	1	1
WBGene00049720	1	1	2	2	2	1	1
WBGene00050037	1	1	2	2	2	1	1
WBGene00174096	1	1	2	2	2	1	1
WBGene00048158	1	1	2	2	2	1	1
WBGene00197824	4	1	2	2	2	1	1
WBGene00169453	1	1	2	2	2	1	1
WBGene00050798	1	1	2	2	2	1	1
WBGene00172835	1	1	2	2	2	1	1
WBGene00173480	1	1	4	2	2	1	1
WBGene00170845	1	1	2	2	2	1	1
WBGene00165946	1	1	2	2	2	1	1
WBGene00174267	1	1	2	2	2	1	1
WBGene00171538	1	1	2	2	2	1	1
WBGene00173842	1	1	2	2	2	1	1
WBGene00170505	1	1	2	2	2	1	1
WBGene00169786	1	1	2	2	2	1	1
WBGene00013535	11	2	2	4	7	7	5
WBGene00013536	32	5	26	37	31	18	21
WBGene00013537	13	2	4	8	10	2	2
WBGene00044632	14	4	16	14	10	8	9
WBGene00219627	1	1	2	6	5	5	3
WBGene00013538	2150	2136	1370	1102	1253	2270	2341
WBGene00206491	50	122	46	58	38	42	75
WBGene00165027	1	1	2	2	2	1	1
WBGene00174873	1	1	2	2	2	1	1
WBGene00170756	1	1	2	2	2	1	1
WBGene00171188	1	1	2	2	2	1	1
WBGene00166399	1	1	2	2	2	1	2
WBGene00173828	1	1	2	2	2	1	1
WBGene00171674	1	2	2	2	2	1	1
WBGene00172023	1	1	2	2	2	1	1
WBGene00166929	1	1	2	2	2	1	1
WBGene00168779	1	1	2	2	2	1	1
WBGene00046452	1	1	2	2	2	1	1
WBGene00172983	1	1	2	2	2	1	1
WBGene00047665	1	1	2	2	2	1	1
WBGene00013539	29	12	32	29	36	12	10
WBGene00167791	1	1	2	2	2	1	1
WBGene00049999	1	1	2	2	2	1	1
WBGene00174091	1	1	2	2	2	1	1
WBGene00049970	1	1	2	2	2	1	1
WBGene00171038	1	1	2	2	2	1	1
WBGene00166728	1	1	2	2	5	1	1
WBGene00173103	1	1	2	2	5	1	1
WBGene00050782	1	1	2	2	2	1	1
WBGene00167868	1	1	2	2	2	1	1
WBGene00050089	1	1	2	2	2	1	1
WBGene00046597	1	1	2	2	2	1	2
WBGene00169106	1	1	2	2	2	1	1
WBGene00046830	1	1	2	2	2	1	1
WBGene00046940	1	1	2	2	2	1	1
WBGene00166822	4	1	6	2	7	1	1
WBGene00046588	1	1	2	2	2	1	1
WBGene00049760	1	1	2	2	2	1	1
WBGene00047525	1	1	2	2	2	1	1
WBGene00167144	1	1	2	2	2	1	1
WBGene00172299	1	1	2	2	2	1	1
WBGene00173519	1	1	2	2	2	1	1
WBGene00048787	1	1	2	2	2	1	1
WBGene00049384	1	1	2	2	2	1	1
WBGene00050087	1	1	2	2	2	1	1
WBGene00174491	1	1	2	2	2	1	1
WBGene00167140	1	1	2	2	2	1	1
WBGene00173705	1	1	2	2	2	1	1
WBGene00045782	1	2	2	2	2	1	1
WBGene00172177	1	2	2	2	2	1	1
WBGene00172238	1	1	2	2	2	1	1
WBGene00166113	1	1	2	2	2	1	2
WBGene00046986	1	1	2	2	2	1	1
WBGene00167880	1	1	2	2	2	1	1
WBGene00172323	1	1	2	2	2	1	1
WBGene00170864	1	1	2	2	2	1	1
WBGene00048255	1	1	2	2	2	2	1
WBGene00169776	1	1	2	2	2	1	1
WBGene00045706	1	1	2	2	2	1	1
WBGene00169586	1	1	2	2	2	1	1
WBGene00048085	1	1	2	2	2	1	1
WBGene00046765	1	1	2	2	2	1	1
WBGene00046814	1	1	2	2	2	1	1
WBGene00172679	1	1	2	2	2	1	1
WBGene00049941	1	1	2	2	2	1	1
WBGene00170759	1	1	2	2	2	1	1
WBGene00168194	1	1	2	2	2	1	1
WBGene00045720	1	1	2	2	2	1	1
WBGene00050103	1	1	2	2	2	1	1
WBGene00047594	1	1	2	2	2	1	1
WBGene00174964	1	1	2	2	2	1	1
WBGene00167268	1	1	2	2	2	1	1
WBGene00048854	1	1	2	2	2	1	1
WBGene00047293	1	1	2	2	2	1	1
WBGene00050556	1	1	2	2	2	1	1
WBGene00046256	1	1	2	2	2	1	1
WBGene00048506	1	1	2	2	2	1	1
WBGene00169337	1	1	2	2	2	1	1
WBGene00048293	1	1	2	2	2	3	4
WBGene00050780	1	1	2	2	2	3	4
WBGene00166043	1	1	2	2	2	1	1
WBGene00167623	1	1	2	2	2	1	1
WBGene00174209	1	1	2	2	2	1	1
WBGene00172437	1	1	2	2	2	1	1
WBGene00045883	1	1	2	2	2	1	2
WBGene00050149	1	1	2	2	2	1	1
WBGene00165232	1	1	2	2	2	1	1
WBGene00165689	1	1	2	2	2	1	1
WBGene00167836	1	1	2	2	2	1	1
WBGene00167911	1	1	2	2	2	1	1
WBGene00049098	1	1	2	2	2	1	1
WBGene00047673	1	2	2	2	2	1	1
WBGene00046115	1	1	2	2	2	1	1
WBGene00171642	1	1	2	2	2	1	1
WBGene00167544	4	1	2	2	2	1	1
WBGene00168933	1	1	2	2	2	1	1
WBGene00049956	3	1	2	2	2	1	1
WBGene00172079	1	1	2	2	2	1	1
WBGene00047893	1	1	2	2	2	1	1
WBGene00171292	1	1	2	2	2	1	1
WBGene00046672	3	1	2	2	2	1	2
WBGene00050767	1	1	2	2	2	1	1
WBGene00049367	1	1	2	2	2	1	1
WBGene00045696	1	1	2	2	2	1	1
WBGene00174855	1	1	2	2	2	1	1
WBGene00045969	1	1	2	2	2	1	1
WBGene00049498	1	1	2	2	2	1	1
WBGene00173007	1	1	2	2	5	1	1
WBGene00172300	1	1	2	2	5	1	1
WBGene00048363	3	1	2	4	2	1	1
WBGene00170103	6	7	8	2	5	1	2
WBGene00049876	8	7	10	2	5	2	4
WBGene00013632	407	694	542	485	420	348	406
WBGene00166550	27	39	16	19	21	13	21
WBGene00169437	1	1	2	2	2	1	1
WBGene00048782	1	1	2	2	2	1	1
WBGene00168518	1	1	2	2	2	1	1
WBGene00168136	1	1	2	2	2	1	1
WBGene00167287	1	1	2	2	2	1	1
WBGene00168647	1	3	4	8	2	1	1
WBGene00169249	3	1	2	4	5	1	1
WBGene00047537	1	1	2	2	5	1	1
WBGene00046401	3	1	2	2	2	1	1
WBGene00014958	4	1	8	4	2	1	1
WBGene00171873	1	1	2	2	2	1	1
WBGene00173902	1	1	2	2	2	1	1
WBGene00170450	1	1	2	4	2	1	1
WBGene00170216	1	1	2	2	2	1	1
WBGene00049659	3	1	4	4	10	1	1
WBGene00172740	3	1	4	4	10	1	1
WBGene00172281	3	1	4	4	10	1	1
WBGene00171716	3	1	4	4	10	1	1
WBGene00173315	1	1	2	2	2	1	1
WBGene00046836	3	1	4	4	2	1	1
WBGene00046020	1	1	2	2	2	1	1
WBGene00169047	1	1	2	2	2	1	1
WBGene00169960	1	1	4	2	7	1	1
WBGene00170366	1	1	2	2	2	1	1
WBGene00172466	3	1	2	2	2	1	1
WBGene00169903	3	1	4	2	5	2	1
WBGene00168489	1	1	2	2	2	1	1
WBGene00048215	3	1	6	4	2	2	1
WBGene00174086	1	1	2	2	2	1	1
WBGene00167078	1	1	2	2	2	1	1
WBGene00171742	1	1	2	2	2	1	1
WBGene00168455	1	1	10	4	5	1	2
WBGene00171947	1	1	10	4	5	1	2
WBGene00048441	6	1	4	6	5	1	1
WBGene00168066	1	1	2	4	2	1	1
WBGene00046623	1	1	4	2	2	1	1
WBGene00174905	1	1	4	2	2	1	1
WBGene00168050	1	1	4	2	2	1	1
WBGene00172117	3	2	4	2	2	1	1
WBGene00168184	3	2	4	2	2	1	1
WBGene00174902	1	1	6	2	2	1	1
WBGene00170788	1	1	4	2	2	1	1
WBGene00048825	1	1	2	2	2	1	1
WBGene00169466	3	1	4	2	2	1	1
WBGene00172030	1	1	2	2	2	1	1
WBGene00047341	1	1	2	2	2	1	1
WBGene00047234	1	1	2	2	5	1	1
WBGene00174395	3	1	2	2	2	1	1
WBGene00172988	3	1	2	2	2	1	1
WBGene00172495	3	1	2	2	2	1	1
WBGene00167948	3	1	2	2	2	1	1
WBGene00048735	1	1	2	2	2	1	1
WBGene00220221	1	1	2	2	5	1	1
WBGene00048568	1	1	2	2	2	1	1
WBGene00173991	1	1	2	2	2	1	1
WBGene00046624	1	1	4	6	2	1	1
WBGene00048367	1	1	2	2	2	1	1
WBGene00168846	1	1	2	2	2	1	1
WBGene00045686	1	1	2	2	2	1	1
WBGene00165215	1	1	2	2	2	1	1
WBGene00167861	1	1	2	2	2	1	1
WBGene00168782	1	1	2	2	2	1	1
WBGene00169444	1	1	2	2	2	1	1
WBGene00046899	1	1	2	2	2	1	1
WBGene00174248	1	1	2	2	2	1	2
WBGene00173314	1	1	2	2	2	1	2
WBGene00165880	1	1	2	2	2	1	1
WBGene00170946	4	1	2	2	2	1	1
WBGene00046754	4	1	2	2	2	1	1
WBGene00171476	4	1	2	2	2	1	1
WBGene00167700	1	1	2	2	2	1	1
WBGene00171693	1	1	2	2	2	1	1
WBGene00045870	1	1	2	2	5	1	1
WBGene00047411	3	1	2	2	2	1	1
WBGene00047447	3	1	4	2	2	1	1
WBGene00168912	1	1	2	2	2	1	1
WBGene00048223	1	1	2	2	2	1	1
WBGene00165344	3	1	2	2	5	1	1
WBGene00170178	3	1	2	2	5	1	1
WBGene00049553	3	1	2	2	5	2	1
WBGene00174830	3	1	2	2	5	2	1
WBGene00169438	1	1	2	2	5	1	1
WBGene00170235	1	1	2	2	2	1	1
WBGene00170540	1	1	2	2	2	1	1
WBGene00165883	1	1	2	2	2	1	1
WBGene00172550	1	1	2	2	2	1	1
WBGene00050486	1	1	2	2	2	1	1
WBGene00046771	1	1	2	2	2	1	1
WBGene00048077	1	1	2	2	2	1	1
WBGene00174792	1	1	2	2	2	1	1
WBGene00166194	1	1	2	2	2	1	1
WBGene00173311	1	1	2	2	2	1	1
WBGene00049286	9	1	4	4	2	2	1
WBGene00169508	9	1	4	4	2	2	1
WBGene00167187	1	1	2	2	2	1	1
WBGene00167658	1	1	2	2	2	1	1
WBGene00168131	1	1	2	2	2	1	1
WBGene00166301	1	1	2	2	2	1	1
WBGene00169794	1	1	2	2	2	1	1
WBGene00168572	1	1	2	2	2	1	1
WBGene00171915	1	1	2	2	2	1	1
WBGene00166757	1	1	2	2	2	1	2
WBGene00166498	1	1	2	2	2	1	2
WBGene00048344	1	1	2	2	2	1	1
WBGene00174169	1	1	2	2	2	1	1
WBGene00046717	1	3	2	2	2	1	1
WBGene00168938	1	1	2	2	2	1	2
WBGene00174187	1	1	2	2	2	1	2
WBGene00173199	1	1	2	2	2	1	1
WBGene00170410	1	1	2	2	2	1	1
WBGene00166143	1	1	2	2	2	1	1
WBGene00045763	1	1	2	2	2	2	1
WBGene00173799	1	1	2	2	2	2	1
WBGene00173625	1	1	2	2	2	1	1
WBGene00049082	1	1	2	2	2	1	1
WBGene00166166	1	1	2	2	2	1	1
WBGene00167942	1	1	2	2	2	1	1
WBGene00047424	1	1	2	2	2	1	1
WBGene00045520	1	1	2	2	2	1	1
WBGene00049631	1	1	2	2	2	1	1
WBGene00170194	1	1	2	2	2	1	1
WBGene00045867	1	1	2	2	2	1	1
WBGene00166238	1	1	2	2	2	1	1
WBGene00174530	1	1	2	2	2	1	1
WBGene00170895	1	1	2	2	2	1	1
WBGene00167865	1	1	2	2	2	1	1
WBGene00045680	1	1	2	2	2	1	1
WBGene00165980	1	1	2	2	2	1	1
WBGene00004158	1	1	2	2	2	1	1
WBGene00049233	1	1	2	2	2	2	1
WBGene00168280	1	1	2	2	2	2	1
WBGene00167099	1	1	2	2	2	1	1
WBGene00166943	1	1	2	2	2	1	1
WBGene00172844	1	1	2	2	2	1	1
WBGene00173908	1	1	2	2	2	1	1
WBGene00050583	1	1	2	2	2	1	1
WBGene00050464	1	1	2	2	2	1	1
WBGene00171385	1	1	2	2	2	1	1
WBGene00049399	1	1	2	2	2	1	1
WBGene00047450	1	1	2	2	2	1	1
WBGene00166429	1	1	2	2	2	1	1
WBGene00172705	1	1	2	2	2	1	1
WBGene00045551	1	1	2	2	2	1	1
WBGene00046616	1	1	2	2	2	1	1
WBGene00048495	1	1	2	2	2	1	1
WBGene00173872	1	1	2	2	2	1	1
WBGene00077752	5	1	2	2	2	4	5
WBGene00174328	1	1	2	2	2	1	1
WBGene00170899	1	1	2	2	5	1	2
WBGene00049805	1	1	2	2	5	1	2
WBGene00049453	1	1	2	2	2	1	1
WBGene00172717	1	1	2	2	2	1	1
WBGene00174188	1	1	2	2	2	1	1
WBGene00049014	1	1	2	2	2	1	1
WBGene00168822	1	1	2	2	2	1	1
WBGene00173288	1	1	2	2	2	1	1
WBGene00169429	1	1	2	2	2	1	1
WBGene00167258	1	3	2	2	2	1	1
WBGene00046646	1	1	2	2	2	1	1
WBGene00171282	1	1	2	2	2	1	1
WBGene00167249	1	1	2	2	2	1	1
WBGene00173286	1	1	2	2	2	1	1
WBGene00165807	1	1	2	2	2	1	1
WBGene00166982	1	1	2	2	2	1	1
WBGene00169785	1	1	2	2	2	1	1
WBGene00166139	1	1	2	2	2	1	1
WBGene00167670	1	1	2	2	2	1	1
WBGene00169599	1	1	2	2	2	1	1
WBGene00171864	1	1	2	2	2	1	1
WBGene00045880	1	1	2	2	2	1	1
WBGene00170960	1	1	2	2	2	1	1
WBGene00050831	1	1	2	2	2	1	1
WBGene00170605	1	1	2	2	2	1	1
WBGene00169711	1	1	2	2	2	1	1
WBGene00169896	1	1	2	2	2	1	1
WBGene00166507	1	1	2	2	2	1	1
WBGene00171164	1	1	2	2	2	1	1
WBGene00046493	1	1	2	2	2	1	1
WBGene00165159	1	1	2	2	2	1	1
WBGene00000028	1	1	2	2	2	1	1
WBGene00045016	1	1	2	2	2	2	2
WBGene00046455	1	1	2	2	2	1	1
WBGene00165230	1	1	2	2	2	1	1
WBGene00166769	1	1	2	2	2	1	1
WBGene00046643	1	1	2	2	2	1	1
WBGene00004159	1	1	2	2	5	1	1
WBGene00200445	1	1	2	2	2	1	1
WBGene00200457	1	1	2	2	2	1	1
WBGene00004160	1	1	2	2	2	1	1
WBGene00168372	1	1	2	2	2	1	1
WBGene00174580	1	1	2	2	2	1	1
WBGene00169504	1	1	2	2	2	1	1
WBGene00047456	1	1	2	2	2	1	1
WBGene00169411	1	1	2	2	2	1	1
WBGene00050648	1	1	2	2	2	1	1
WBGene00049635	1	1	2	2	2	1	1
WBGene00170621	1	1	2	2	2	1	1
WBGene00167916	1	1	2	2	2	2	1
WBGene00171357	1	1	2	2	2	2	1
WBGene00047481	1	1	2	2	2	2	1
WBGene00047062	1	1	2	2	2	1	1
WBGene00166942	1	1	2	2	2	1	1
WBGene00167107	1	1	2	2	2	2	3
WBGene00049555	1	1	2	2	2	2	3
WBGene00048702	1	1	2	2	2	1	1
WBGene00174717	1	1	2	2	2	1	1
WBGene00048162	1	1	2	2	2	1	1
WBGene00045770	1	1	2	2	2	1	1
WBGene00047300	1	1	2	2	2	1	1
WBGene00173947	1	1	2	2	2	1	1
WBGene00167118	1	1	2	2	2	1	1
WBGene00199452	1	1	2	2	2	1	1
WBGene00014607	1	1	2	2	2	1	1
WBGene00168920	1	1	2	2	2	1	1
WBGene00173446	1	1	2	2	2	1	1
WBGene00046948	1	1	2	2	2	1	1
WBGene00171199	1	1	2	2	2	1	1
WBGene00169873	1	1	2	2	2	1	1
WBGene00171592	1	1	2	2	2	1	1
WBGene00166700	1	1	2	2	2	1	1
WBGene00047263	1	1	2	2	2	1	1
WBGene00048636	1	1	2	2	2	1	1
WBGene00045554	1	1	2	2	2	1	1
WBGene00170636	1	1	2	2	2	1	1
WBGene00047043	1	1	2	2	2	1	1
WBGene00168685	1	1	2	2	2	2	1
WBGene00049455	1	1	2	2	2	2	1
WBGene00048389	3	1	2	2	2	2	1
WBGene00168681	3	1	2	2	2	2	1
WBGene00166118	1	1	2	2	2	1	1
WBGene00049467	1	1	2	2	2	1	1
WBGene00165352	1	1	2	2	2	1	1
WBGene00173350	1	1	2	2	2	2	1
WBGene00050703	1	1	2	2	2	2	2
WBGene00048594	1	1	2	2	2	1	1
WBGene00047356	1	1	2	2	2	1	1
WBGene00170556	1	1	2	2	2	1	1
WBGene00046442	1	1	2	2	2	1	1
WBGene00168698	1	1	2	2	2	1	1
WBGene00171800	1	1	2	2	2	1	1
WBGene00169414	1	1	2	2	2	1	1
WBGene00169287	1	1	2	2	2	1	1
WBGene00046641	1	1	2	2	2	1	1
WBGene00171859	1	1	2	2	2	1	1
WBGene00049396	1	1	2	2	2	1	1
WBGene00174048	1	1	2	2	2	1	1
WBGene00050322	1	1	2	2	2	1	1
WBGene00167976	1	1	2	2	2	1	1
WBGene00171735	4	1	8	2	2	1	1
WBGene00049077	3	1	8	2	2	1	1
WBGene00167740	3	1	8	2	2	1	1
WBGene00049347	1	1	2	2	2	1	1
WBGene00050364	1	1	2	2	2	1	1
WBGene00167061	1	1	2	2	2	1	1
WBGene00049388	1	1	2	2	2	1	1
WBGene00013633	366	201	89	114	129	158	156
WBGene00166236	1	1	2	2	2	1	1
WBGene00047050	1	1	2	2	2	1	1
WBGene00046973	1	1	2	2	2	1	1
WBGene00049477	1	1	2	2	2	2	2
WBGene00169325	1	1	2	2	2	2	2
WBGene00048695	1	1	2	4	2	1	3
WBGene00174171	1	1	2	4	2	1	3
WBGene00046882	1	1	2	4	2	1	3
WBGene00165283	1	1	2	2	2	1	1
WBGene00172580	1	1	2	2	2	1	1
WBGene00048510	1	1	2	2	2	1	1
WBGene00174247	4	1	2	2	2	1	1
WBGene00172859	1	1	2	2	2	1	1
WBGene00167590	1	1	2	2	2	1	1
WBGene00173002	28	12	8	8	14	11	11
WBGene00045825	1	1	2	2	2	1	1
WBGene00045965	1	1	2	2	2	1	1
WBGene00172804	1	1	2	2	2	1	1
WBGene00167675	1	1	2	2	2	1	1
WBGene00172153	3	1	2	2	2	1	1
WBGene00166762	3	1	2	2	2	1	1
WBGene00048630	3	1	2	2	2	1	1
WBGene00170639	3	1	2	2	2	1	1
WBGene00046845	1	1	2	2	2	1	1
WBGene00173097	1	1	2	2	2	1	1
WBGene00050251	3	1	2	2	2	1	1
WBGene00173322	1	1	2	2	2	1	1
WBGene00168048	1	1	2	2	2	1	1
WBGene00047632	1	1	2	2	2	1	1
WBGene00167054	1	1	2	2	2	1	1
WBGene00173254	1	1	2	2	2	1	1
WBGene00170172	1	1	2	2	2	1	1
WBGene00173184	1	1	2	2	2	1	1
WBGene00170160	1	1	2	2	2	1	1
WBGene00169756	1	1	2	2	2	1	1
WBGene00169908	1	1	2	2	2	1	1
WBGene00167135	1	1	2	2	2	1	1
WBGene00174876	1	1	2	2	2	1	1
WBGene00172693	1	1	2	2	2	1	1
WBGene00169381	1	1	2	2	2	1	1
WBGene00169264	1	1	2	2	2	1	1
WBGene00048675	1	1	2	2	2	1	1
WBGene00169603	1	1	2	2	2	1	1
WBGene00174282	1	1	2	2	2	1	1
WBGene00166398	1	1	2	2	2	1	1
WBGene00168014	1	1	2	2	2	1	1
WBGene00174264	1	1	2	2	2	1	1
WBGene00049481	1	1	2	2	2	1	1
WBGene00167407	1	1	2	2	2	1	1
WBGene00047741	1	1	2	2	2	1	1
WBGene00046420	1	1	2	2	2	1	1
WBGene00172899	1	1	2	2	2	1	1
WBGene00172034	1	1	2	2	2	1	1
WBGene00172356	1	1	2	2	2	1	1
WBGene00045722	1	1	2	2	2	1	1
WBGene00170490	1	1	2	2	2	1	1
WBGene00171277	1	1	2	2	2	1	1
WBGene00174683	1	1	2	2	2	1	1
WBGene00049205	1	1	2	2	2	1	1
WBGene00173236	1	1	2	2	2	1	1
WBGene00045582	1	1	2	2	2	1	1
WBGene00173600	1	1	2	2	2	1	1
WBGene00046755	1	1	2	2	2	1	1
WBGene00049660	1	1	2	2	2	1	1
WBGene00167663	1	1	2	2	2	1	1
WBGene00171955	1	1	2	2	2	1	1
WBGene00046056	1	1	2	2	2	1	1
WBGene00049264	1	1	2	2	2	1	1
WBGene00171460	1	1	2	2	2	1	1
WBGene00172110	1	1	2	2	2	1	1
WBGene00170877	1	1	2	2	2	1	1
WBGene00172825	1	1	2	2	2	1	1
WBGene00047582	1	1	2	2	2	1	1
WBGene00165941	1	1	2	2	2	1	1
WBGene00046964	1	1	2	2	2	1	1
WBGene00174235	1	1	2	2	2	1	1
WBGene00049234	1	1	2	2	2	1	1
WBGene00049792	1	1	2	2	2	1	1
WBGene00167974	1	1	2	2	2	1	1
WBGene00171021	1	1	2	2	2	1	1
WBGene00049708	1	1	2	2	2	1	1
WBGene00046234	1	1	2	2	2	1	1
WBGene00174679	1	1	2	2	2	1	1
WBGene00050749	1	1	2	2	2	1	1
WBGene00166094	1	1	2	2	2	1	1
WBGene00048252	1	1	2	2	2	1	1
WBGene00170604	1	1	2	2	2	1	1
WBGene00046301	1	1	2	2	2	1	1
WBGene00174039	1	1	2	2	2	1	1
WBGene00049834	1	1	2	2	2	1	1
WBGene00049204	1	1	2	2	2	1	1
WBGene00173561	1	1	2	2	2	1	1
WBGene00168889	1	1	2	2	2	1	1
WBGene00169161	1	1	2	2	2	1	1
WBGene00048862	1	1	2	2	2	1	1
WBGene00168240	1	1	2	2	2	1	1
WBGene00165460	1	1	2	2	2	1	1
WBGene00046130	1	1	2	2	2	1	1
WBGene00171660	1	1	2	2	2	1	1
WBGene00172958	1	1	2	2	2	1	1
WBGene00049722	1	1	2	2	2	1	1
WBGene00166971	1	1	2	2	2	1	1
WBGene00045556	1	1	2	2	2	1	1
WBGene00049118	1	1	2	2	2	1	1
WBGene00168728	1	1	2	2	2	1	1
WBGene00048994	1	1	2	2	2	2	1
WBGene00013634	5	1	8	6	5	1	1
WBGene00168917	1	1	2	2	2	1	1
WBGene00173457	1	1	2	2	2	1	1
WBGene00169783	1	2	2	2	2	1	1
WBGene00172841	1	2	4	2	2	1	1
WBGene00194951	1	1	2	2	2	1	1
WBGene00013635	5	1	2	4	5	1	1
WBGene00169310	1	1	2	2	2	1	1
WBGene00169665	1	1	2	2	2	1	1
WBGene00005176	3	1	2	2	5	1	3
WBGene00013637	4	14	4	10	5	7	3
WBGene00013636	1	1	2	2	2	1	1
WBGene00172457	1	1	2	2	2	1	1
WBGene00185102	5	8	14	14	7	8	10
WBGene00013638	132	89	133	87	122	59	69
WBGene00194913	3	1	2	2	2	1	2
WBGene00165373	1	1	2	2	2	1	1
WBGene00165054	1	1	2	2	2	1	1
WBGene00174900	1	1	2	2	2	1	1
