GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.N2HS_INP_.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.N2HS_J2A_.bam	X.BAMS.N2HS_J2B_.bam
WBGene00049162	1	1	2	2	2	1	1
WBGene00046668	1	1	2	2	2	1	1
WBGene00049618	1	1	2	2	2	1	1
WBGene00166016	1	1	4	2	2	1	1
WBGene00167339	1	1	4	2	2	1	1
WBGene00173389	1	6	2	2	5	2	4
WBGene00046563	1	1	2	2	2	1	1
WBGene00172389	1	2	2	2	2	1	1
WBGene00049651	1	2	2	2	2	1	1
WBGene00167853	1	1	2	2	2	1	1
WBGene00008122	1	1	2	2	2	1	1
WBGene00047997	1	1	2	2	2	1	1
WBGene00165141	1	1	2	2	2	1	1
WBGene00046726	1	1	2	2	2	1	1
WBGene00170547	1	2	2	2	2	1	2
WBGene00047304	1	1	2	2	2	1	1
WBGene00048458	1	1	2	2	2	1	1
WBGene00168619	1	1	2	2	2	1	1
WBGene00045701	1	1	2	2	2	1	1
WBGene00166705	1	1	2	2	2	1	1
WBGene00172823	1	1	2	2	2	1	1
WBGene00171594	1	1	2	2	2	1	1
WBGene00046073	1	1	2	2	2	1	1
WBGene00169606	1	1	2	2	2	1	1
WBGene00172242	1	1	2	2	2	1	1
WBGene00048003	1	1	2	2	2	1	1
WBGene00171861	1	1	2	2	2	1	1
WBGene00173211	1	1	2	2	2	2	1
WBGene00174989	1	1	2	2	2	2	1
WBGene00172930	1	1	2	2	2	1	1
WBGene00046961	1	1	2	2	2	1	1
WBGene00049998	1	1	2	2	2	1	1
WBGene00165212	1	2	2	2	2	1	1
WBGene00169419	1	2	2	2	2	1	1
WBGene00050655	1	2	2	2	2	1	1
WBGene00172480	1	1	2	2	2	1	1
WBGene00166892	1	1	2	2	2	1	1
WBGene00046048	1	1	2	2	2	1	1
WBGene00049672	1	1	2	2	2	1	1
WBGene00050720	1	1	2	2	2	1	1
WBGene00171713	1	1	2	2	2	1	1
WBGene00168350	1	1	2	2	2	1	1
WBGene00171387	1	1	2	2	2	1	1
WBGene00172967	1	1	2	2	2	1	1
WBGene00173675	1	1	2	2	2	1	1
WBGene00165386	3	1	2	2	2	1	1
WBGene00173090	1	1	2	2	2	1	1
WBGene00046729	1	1	2	2	2	2	2
WBGene00049812	1	1	2	2	2	1	1
WBGene00046196	1	1	2	2	2	1	1
WBGene00046051	1	1	2	2	2	1	1
WBGene00047108	1	1	2	2	2	1	1
WBGene00045558	1	2	2	2	2	1	1
WBGene00048499	1	2	2	2	2	1	1
WBGene00008123	5	2	2	4	2	2	4
WBGene00046395	1	1	4	2	2	1	1
WBGene00048320	1	1	4	2	2	1	1
WBGene00050421	1	1	2	2	2	1	1
WBGene00170989	1	1	2	2	2	1	1
WBGene00168566	1	1	2	2	2	1	1
WBGene00049043	1	1	2	2	2	1	1
WBGene00174320	1	1	2	2	2	1	1
WBGene00048643	1	1	2	2	2	1	1
WBGene00047548	1	1	2	2	2	1	1
WBGene00169260	1	1	2	2	2	1	1
WBGene00165651	1	1	2	2	2	1	1
WBGene00170933	1	1	2	2	2	1	1
WBGene00167126	1	2	2	2	2	1	1
WBGene00173352	1	1	2	2	2	1	1
WBGene00169772	1	1	2	2	2	1	1
WBGene00047284	1	1	2	2	2	1	1
WBGene00045917	1	1	2	2	2	1	1
WBGene00050372	1	1	2	2	5	1	1
WBGene00049972	1	1	2	2	2	1	1
WBGene00165254	1	1	4	2	2	1	1
WBGene00050183	1	1	2	2	2	1	1
WBGene00048616	1	1	2	2	2	1	1
WBGene00046187	1	1	2	2	2	1	1
WBGene00172817	1	1	2	2	2	1	1
WBGene00167139	1	1	2	2	2	1	1
WBGene00168590	1	1	2	2	2	1	1
WBGene00173078	1	1	2	2	2	1	1
WBGene00047000	1	1	2	2	2	1	1
WBGene00166168	1	1	2	2	2	1	1
WBGene00047340	1	1	2	2	2	1	1
WBGene00167804	1	1	2	2	2	1	1
WBGene00049403	1	1	2	2	2	1	1
WBGene00045837	1	2	2	2	2	1	1
WBGene00166104	1	2	2	2	2	1	1
WBGene00048231	1	1	2	2	2	1	1
WBGene00008124	1	2	2	2	2	1	2
WBGene00168141	1	1	2	2	2	1	1
WBGene00045287	1	2	2	2	2	1	1
WBGene00165784	1	1	2	2	2	1	1
WBGene00047797	1	1	2	2	2	1	1
WBGene00014703	4	1	2	2	5	1	2
WBGene00008125	1	1	2	2	2	1	1
WBGene00045577	1	1	2	2	2	1	1
WBGene00174766	1	1	2	2	2	1	1
WBGene00165958	1	1	2	2	2	1	1
WBGene00050144	1	1	2	2	2	1	1
WBGene00050234	1	1	2	2	2	1	1
WBGene00172620	1	1	2	2	2	1	1
WBGene00165207	1	1	2	2	2	2	2
WBGene00048245	1	1	2	2	2	2	2
WBGene00165183	1	1	2	2	2	1	1
WBGene00165990	1	1	2	2	2	1	1
WBGene00174385	1	1	2	2	2	1	1
WBGene00172609	1	1	2	2	2	1	1
WBGene00167106	1	1	2	2	2	1	1
WBGene00047110	1	1	2	2	2	1	1
WBGene00048823	1	1	2	2	2	1	1
WBGene00170238	1	1	2	2	2	1	1
WBGene00047547	1	1	2	2	2	1	1
WBGene00012891	5	18	2	2	5	8	11
WBGene00171741	1	1	2	2	2	1	1
WBGene00171025	1	1	2	2	2	1	1
WBGene00047466	1	1	2	2	2	1	1
WBGene00050346	1	1	2	2	2	1	1
WBGene00173064	1	1	2	2	2	1	1
WBGene00171458	1	1	2	2	2	1	1
WBGene00045911	1	1	2	2	2	1	1
WBGene00045946	1	1	2	2	2	1	1
WBGene00047847	1	1	2	2	2	1	1
WBGene00167829	1	1	2	2	2	1	1
WBGene00169082	1	1	2	2	2	1	1
WBGene00166970	1	1	2	2	2	1	1
WBGene00167229	1	2	2	2	2	1	1
WBGene00171954	1	1	2	2	2	1	1
WBGene00173919	4	1	2	2	2	1	1
WBGene00166884	4	1	2	2	2	1	1
WBGene00046291	1	1	2	2	2	1	1
WBGene00172805	1	1	2	2	2	1	1
WBGene00166482	1	1	2	2	2	1	1
WBGene00166809	1	1	2	2	2	1	1
WBGene00050517	1	1	2	2	2	1	1
WBGene00174174	1	1	2	2	2	1	1
WBGene00173275	1	1	2	2	2	1	1
WBGene00165678	1	1	2	2	2	1	1
WBGene00173917	3	1	2	2	2	1	1
WBGene00174085	1	1	2	2	2	1	1
WBGene00049232	1	1	2	2	2	1	1
WBGene00048574	1	1	2	2	2	1	1
WBGene00165823	1	1	2	2	2	1	1
WBGene00173144	1	1	6	2	2	1	1
WBGene00166964	1	1	2	2	2	1	1
WBGene00048213	1	1	2	2	2	1	1
WBGene00049416	1	1	2	6	2	3	1
WBGene00168174	1	1	2	2	2	2	1
WBGene00170632	1	1	2	2	2	1	1
WBGene00165858	1	1	2	2	2	1	1
WBGene00169203	1	1	2	2	2	1	1
WBGene00046941	1	1	2	2	2	1	1
WBGene00048781	1	1	2	2	2	1	1
WBGene00048860	1	1	2	2	2	1	1
WBGene00050845	1	1	2	2	2	1	1
WBGene00165765	1	1	2	2	2	1	1
WBGene00045698	1	1	2	2	2	1	1
WBGene00172582	1	1	2	2	2	1	1
WBGene00172059	1	3	2	2	2	2	1
WBGene00046570	1	1	2	4	2	1	1
WBGene00171673	1	1	2	2	2	1	1
WBGene00170793	1	1	2	2	2	1	1
WBGene00174159	1	1	2	2	2	2	1
WBGene00050750	1	1	2	2	2	1	1
WBGene00170944	1	1	2	2	2	1	1
WBGene00045897	1	1	2	2	2	1	1
WBGene00050142	1	1	2	2	2	1	1
WBGene00048667	1	1	2	2	2	1	1
WBGene00165372	1	1	2	2	2	1	1
WBGene00170780	1	1	2	2	2	1	1
WBGene00173320	1	1	2	2	2	1	1
WBGene00169165	1	1	2	2	2	1	1
WBGene00050454	1	1	2	2	2	1	1
WBGene00046070	1	2	2	2	2	1	1
WBGene00049116	1	2	2	2	2	1	1
WBGene00048102	1	1	2	2	2	1	1
WBGene00047216	1	1	2	2	2	2	1
WBGene00165588	1	1	2	2	2	1	1
WBGene00169813	1	1	2	2	2	1	1
WBGene00046398	1	1	2	2	2	1	1
WBGene00167497	1	1	2	2	5	1	1
WBGene00172248	1	1	2	2	5	1	1
WBGene00174981	1	1	2	2	2	1	1
WBGene00047139	1	1	2	2	2	1	1
WBGene00166633	1	1	2	2	2	1	1
WBGene00049940	1	1	2	2	2	1	1
WBGene00050401	1	1	4	2	2	1	1
WBGene00169812	1	1	4	2	2	1	1
WBGene00046099	1	1	2	2	2	1	1
WBGene00172392	1	1	2	2	2	1	1
WBGene00168633	1	1	2	2	2	1	1
WBGene00048084	1	1	2	2	2	1	2
WBGene00172995	1	1	2	2	2	1	2
WBGene00169080	3	1	2	2	2	1	1
WBGene00169743	1	1	2	2	2	1	1
WBGene00169844	1	1	2	2	2	1	1
WBGene00047879	1	1	2	2	2	1	1
WBGene00166922	1	1	2	2	2	1	1
WBGene00169094	1	1	2	2	2	1	1
WBGene00049955	1	1	2	2	2	1	1
WBGene00165184	1	1	2	2	2	1	1
WBGene00165683	1	1	2	2	2	1	1
WBGene00172463	1	1	2	2	2	1	1
WBGene00173898	1	1	2	2	2	1	1
WBGene00174483	1	1	2	2	2	1	1
WBGene00174099	1	1	2	2	2	1	1
WBGene00173324	1	1	2	2	2	1	1
WBGene00169327	1	1	2	2	2	1	1
WBGene00048641	1	1	2	2	2	1	1
WBGene00170096	1	1	2	2	2	1	1
WBGene00173240	1	1	2	2	2	1	1
WBGene00012883	4	2	2	2	2	1	2
WBGene00174104	1	1	2	2	2	1	1
WBGene00044257	4	1	4	2	5	6	7
WBGene00004430	46	8	62	46	79	139	197
WBGene00001635	9	4	16	6	5	9	12
WBGene00012890	6	3	8	6	5	10	19
WBGene00012885	4	7	4	2	2	3	10
WBGene00012889	1	7	2	2	2	6	6
WBGene00012888	6	5	6	6	10	12	21
WBGene00012887	11	1	8	6	12	14	11
WBGene00012886	4	1	2	2	2	2	2
WBGene00169712	1	1	2	2	2	1	1
WBGene00169055	4	1	4	6	7	20	1
WBGene00048078	1	1	2	2	2	1	1
WBGene00172976	1	1	2	2	2	1	1
WBGene00165064	1	1	2	4	2	1	1
WBGene00169370	1	1	2	2	2	1	1
WBGene00174339	1	1	2	2	2	1	1
WBGene00048796	1	1	2	2	2	1	1
WBGene00170285	1	4	2	2	2	1	1
WBGene00045936	1	2	2	2	2	1	1
WBGene00173469	1	1	2	2	2	1	1
WBGene00048317	1	1	2	2	2	2	3
WBGene00049892	1	1	2	2	2	2	3
WBGene00174051	1	1	2	2	2	1	1
WBGene00045635	1	2	2	2	2	1	1
WBGene00047817	1	2	2	2	2	1	2
WBGene00166815	1	2	2	2	2	1	2
WBGene00166342	1	1	2	2	2	1	1
WBGene00171326	1	1	2	2	2	1	1
WBGene00168705	1	1	2	2	2	1	1
WBGene00169933	1	1	2	2	2	1	1
WBGene00172836	1	1	2	2	2	1	1
WBGene00170431	1	1	2	2	2	1	1
WBGene00045740	1	1	2	2	2	1	1
WBGene00012892	1	30	2	2	2	4	4
WBGene00169995	1	1	2	2	2	1	1
WBGene00169314	1	1	2	2	2	1	1
WBGene00048184	1	1	2	2	2	1	1
WBGene00167753	1	1	2	2	2	1	1
WBGene00050066	1	1	2	2	2	1	1
WBGene00167383	1	1	2	2	2	1	1
WBGene00050321	1	2	2	2	2	1	2
WBGene00168128	1	1	2	2	2	1	1
WBGene00171645	1	1	2	2	2	1	1
WBGene00046466	1	2	2	2	2	2	2
WBGene00167851	1	1	2	2	2	1	2
WBGene00173943	4	1	2	2	2	1	1
WBGene00172180	1	1	2	2	2	1	1
WBGene00171463	1	1	2	2	2	1	1
WBGene00045809	1	2	2	2	2	1	1
WBGene00047546	1	1	2	2	2	1	1
WBGene00165766	1	1	2	2	2	1	1
WBGene00050617	1	1	2	2	2	1	1
WBGene00169539	1	1	2	2	2	1	1
WBGene00047168	1	1	2	2	2	1	1
WBGene00049506	1	1	2	2	2	1	1
WBGene00170728	1	1	2	2	2	1	1
WBGene00170675	1	1	2	2	2	1	1
WBGene00047151	1	1	2	2	2	1	1
WBGene00167360	1	1	2	2	5	1	1
WBGene00050326	1	1	2	2	5	1	1
WBGene00173731	1	1	2	2	5	1	1
WBGene00174028	1	1	2	2	2	1	1
WBGene00165788	1	1	2	2	2	1	1
WBGene00049004	1	1	2	2	2	1	1
WBGene00174762	1	1	2	2	2	1	1
WBGene00165116	1	1	2	2	2	1	1
WBGene00173593	1	1	2	2	2	1	1
WBGene00166234	1	1	2	2	2	1	1
WBGene00050739	1	1	2	2	2	1	1
WBGene00165248	3	5	4	2	2	2	1
WBGene00169676	1	1	2	2	2	1	1
WBGene00173348	1	1	2	2	2	1	1
WBGene00169366	1	1	2	2	2	1	1
WBGene00012893	4	6	2	2	2	7	5
WBGene00168492	1	1	2	2	2	1	1
WBGene00046923	1	1	2	2	2	1	1
WBGene00050473	1	1	2	2	2	1	1
WBGene00173963	1	1	2	2	2	1	1
WBGene00168106	1	1	2	2	2	1	1
WBGene00047048	1	1	2	2	2	1	1
WBGene00170499	1	1	2	2	2	1	1
WBGene00046957	1	1	2	2	2	1	1
WBGene00050311	1	1	2	2	2	2	1
WBGene00168865	1	1	2	2	2	2	1
WBGene00050684	1	1	2	2	2	1	1
WBGene00170749	1	1	2	2	2	1	1
WBGene00165363	1	1	2	2	2	1	1
WBGene00047138	1	2	2	2	2	2	1
WBGene00048176	1	1	2	2	2	1	1
WBGene00050832	1	1	2	2	2	1	1
WBGene00170537	1	1	2	2	2	1	1
WBGene00050445	1	1	2	2	2	1	1
WBGene00171435	4	1	2	2	2	1	1
WBGene00165764	1	1	2	2	2	1	1
WBGene00173553	1	1	2	2	2	1	1
WBGene00048814	1	1	2	2	2	1	1
WBGene00047845	1	1	2	2	2	1	1
WBGene00165875	1	1	2	2	2	1	1
WBGene00166715	1	1	2	2	2	1	1
WBGene00050483	1	5	2	2	2	2	1
WBGene00048879	1	4	2	2	2	2	1
WBGene00169986	1	1	2	2	2	1	1
WBGene00174118	1	1	2	2	2	1	1
WBGene00165427	1	1	2	2	2	1	1
WBGene00173261	1	1	2	2	2	1	1
WBGene00167580	1	1	2	2	2	1	1
WBGene00173938	1	1	2	2	2	1	1
WBGene00048494	1	1	2	2	2	1	1
WBGene00046994	1	1	2	2	2	1	1
WBGene00047651	1	1	2	2	2	1	1
WBGene00046316	1	1	2	2	2	1	1
WBGene00168071	1	1	2	2	2	1	1
WBGene00046551	1	1	2	2	2	1	1
WBGene00050638	1	1	2	2	2	1	1
WBGene00048918	1	1	2	2	2	1	1
WBGene00048361	1	1	2	2	2	1	1
WBGene00173205	1	1	2	2	2	1	1
WBGene00173186	1	1	2	2	2	1	1
WBGene00173214	1	1	2	2	2	1	1
WBGene00174070	1	1	2	2	2	1	1
WBGene00171093	1	1	2	2	2	1	1
WBGene00050305	1	1	2	2	2	1	1
WBGene00168308	1	1	2	2	2	1	1
WBGene00046535	1	1	2	2	2	1	1
WBGene00174001	1	1	2	2	2	1	1
WBGene00049068	1	1	2	2	2	1	1
WBGene00174653	1	1	2	2	2	1	1
WBGene00048726	1	2	2	2	2	1	1
WBGene00172606	1	1	2	2	2	1	1
WBGene00174941	1	1	2	2	2	1	1
WBGene00010374	6	35	16	4	7	24	22
WBGene00045940	1	1	2	2	2	1	2
WBGene00174759	1	2	2	2	2	1	1
WBGene00048942	1	2	2	2	2	1	1
WBGene00047268	1	1	2	2	2	1	1
WBGene00046457	1	1	2	2	2	1	1
WBGene00174589	1	1	2	4	2	1	1
WBGene00171196	1	1	2	4	2	1	1
WBGene00048753	1	1	2	4	2	1	1
WBGene00166952	1	1	2	2	2	1	1
WBGene00047602	1	1	2	2	2	1	1
WBGene00050597	3	1	2	2	2	1	1
WBGene00174233	3	1	2	2	2	1	1
WBGene00046138	4	1	2	2	2	1	1
WBGene00174699	1	1	2	2	2	1	2
WBGene00173056	1	1	2	2	2	1	2
WBGene00170920	1	1	2	2	2	2	2
WBGene00050242	1	1	2	2	2	2	2
WBGene00174996	1	1	2	2	2	1	1
WBGene00167257	1	1	2	2	2	1	1
WBGene00170578	1	1	2	2	2	1	1
WBGene00048275	1	1	2	2	2	1	1
WBGene00165011	1	1	2	2	2	1	1
WBGene00049967	1	1	2	4	2	1	1
WBGene00169840	1	1	2	4	2	1	1
WBGene00050079	1	1	2	2	2	1	1
WBGene00048620	4	4	8	4	12	3	4
WBGene00046637	1	1	2	2	2	1	1
WBGene00048301	1	1	2	2	5	1	1
WBGene00047330	1	1	2	2	5	1	1
WBGene00167046	1	1	2	2	2	1	1
WBGene00010373	6	1	16	2	7	2	4
WBGene00168003	1	1	2	2	2	1	1
WBGene00049130	1	1	2	2	2	1	1
WBGene00171237	1	1	2	2	2	1	1
WBGene00169621	1	2	4	2	2	1	3
WBGene00166090	1	1	2	2	2	1	1
WBGene00173829	1	1	2	2	2	1	1
WBGene00167461	1	1	2	2	2	1	1
WBGene00049330	1	1	2	2	2	1	1
WBGene00047944	1	1	2	2	2	1	1
WBGene00165607	1	1	2	2	2	1	1
WBGene00045993	1	1	2	2	2	1	1
WBGene00168109	1	1	2	2	2	1	1
WBGene00048775	1	1	2	2	2	1	1
WBGene00171259	1	1	2	2	2	1	1
WBGene00045739	1	1	2	2	2	1	1
WBGene00045585	1	1	2	2	2	1	1
WBGene00045552	1	1	2	2	2	1	1
WBGene00166163	1	1	2	2	2	1	1
WBGene00045587	1	1	2	2	2	1	1
WBGene00168929	1	1	2	2	2	1	1
WBGene00049894	1	1	2	2	5	1	1
WBGene00047096	1	1	2	2	5	1	1
WBGene00166131	3	1	2	2	2	1	1
WBGene00048681	1	1	2	2	2	1	1
WBGene00172331	5	3	18	10	14	5	5
WBGene00174984	5	3	20	10	14	5	5
WBGene00048034	1	1	2	2	2	1	1
WBGene00045933	1	1	2	2	2	1	1
WBGene00046469	9	1	4	10	10	1	3
WBGene00170043	1	1	2	2	2	1	1
WBGene00173406	1	1	2	2	2	1	1
WBGene00165728	1	1	2	2	2	1	1
WBGene00171255	1	1	2	2	2	1	1
WBGene00166235	1	1	2	2	2	1	1
WBGene00173438	1	1	2	2	2	1	1
WBGene00168493	1	1	2	2	2	1	1
WBGene00171729	1	1	2	2	2	1	1
WBGene00168956	1	1	2	2	2	1	1
WBGene00007199	1	11	4	2	2	4	6
WBGene00045279	1	1	2	2	2	1	1
WBGene00007198	1	2	8	2	5	1	1
WBGene00047698	1	1	2	2	2	1	1
WBGene00045278	1	1	2	2	2	1	3
WBGene00174523	1	1	2	2	2	1	1
WBGene00172460	1	1	2	2	2	1	1
WBGene00049267	1	1	2	2	2	1	1
WBGene00171620	1	1	2	2	2	1	1
WBGene00007200	1	1	2	2	2	1	3
WBGene00167556	1	1	2	2	2	1	1
WBGene00050105	1	1	2	2	2	1	1
WBGene00172007	1	1	2	2	2	1	1
WBGene00165768	1	1	6	2	2	1	1
WBGene00050672	1	1	2	2	5	1	1
WBGene00048349	1	1	2	2	2	1	1
WBGene00169798	1	1	2	2	5	1	1
WBGene00046100	1	1	2	2	5	1	1
WBGene00165887	1	1	2	2	2	1	1
WBGene00050381	1	1	2	2	2	1	1
WBGene00171599	1	1	2	2	2	1	1
WBGene00170513	1	1	2	2	2	1	1
WBGene00174479	1	1	4	6	5	1	1
WBGene00167377	1	1	2	2	2	1	1
WBGene00165758	1	1	2	2	2	1	1
WBGene00173935	1	1	2	2	2	1	1
WBGene00050301	1	1	2	2	2	1	1
WBGene00049219	1	1	4	2	2	1	1
WBGene00167133	1	1	2	2	2	1	1
WBGene00235301	1	1	2	2	2	1	2
WBGene00048639	1	1	2	2	2	1	1
WBGene00173673	1	1	2	2	2	1	1
WBGene00049202	1	1	2	2	2	1	1
WBGene00007197	4	5	4	4	5	2	5
WBGene00173667	44	7	12	8	14	12	6
WBGene00173135	1	1	2	2	2	1	1
WBGene00166995	1	1	2	2	2	1	1
WBGene00165581	1	1	2	2	2	1	1
WBGene00167438	1	1	2	2	2	1	1
WBGene00169831	1	1	8	8	7	1	2
WBGene00009206	1	1	2	4	2	2	1
WBGene00166866	1	1	2	2	2	1	1
WBGene00167967	1	1	2	2	2	1	1
WBGene00167489	1	1	2	2	2	1	1
WBGene00173305	1	1	2	2	2	1	1
WBGene00165100	1	1	2	2	2	1	1
WBGene00165383	1	1	2	2	2	1	1
WBGene00173882	1	1	2	2	2	1	1
WBGene00049071	1	1	2	2	2	1	1
WBGene00173331	1	1	2	2	2	1	1
WBGene00170131	1	1	2	2	2	1	1
WBGene00049502	3	1	2	6	2	1	1
WBGene00046131	1	1	2	2	2	1	1
WBGene00046926	1	1	2	2	2	1	1
WBGene00168346	1	1	2	2	2	1	1
WBGene00170739	1	1	2	2	2	1	1
WBGene00167095	1	1	2	2	2	1	1
WBGene00046434	1	1	2	2	2	1	1
WBGene00172075	3	1	2	2	5	1	1
WBGene00168952	4	1	4	2	2	1	1
WBGene00173119	1	1	2	2	2	1	1
WBGene00046859	1	1	2	2	2	1	1
WBGene00047756	1	1	2	2	2	1	1
WBGene00169006	1	2	4	2	2	1	1
WBGene00048375	1	1	2	2	2	1	1
WBGene00049340	1	1	2	2	2	1	1
WBGene00170795	1	1	2	2	2	1	1
WBGene00174872	1	1	2	2	2	1	1
WBGene00047912	1	1	2	2	2	1	1
WBGene00007196	4	20	2	4	10	2	6
WBGene00004443	13	7	8	4	17	40	44
WBGene00007195	3	2	4	6	5	15	13
WBGene00167180	1	1	2	2	2	1	1
WBGene00169100	1	1	2	2	2	1	1
WBGene00047017	1	1	2	2	2	1	1
WBGene00001562	9	32	12	8	19	17	19
WBGene00048267	3	1	2	2	7	4	3
WBGene00047788	3	1	2	2	2	2	2
WBGene00049675	1	1	10	2	5	4	4
WBGene00047184	4	2	2	2	5	1	1
WBGene00167273	4	1	2	6	7	1	1
WBGene00165275	4	1	2	6	7	1	1
WBGene00047264	1	1	2	2	2	1	1
WBGene00045605	1	1	2	2	2	1	1
WBGene00050419	1	1	2	2	2	1	1
WBGene00168438	5	1	2	2	2	2	1
WBGene00049112	5	1	2	2	2	2	1
WBGene00172175	1	1	2	2	2	1	1
WBGene00172088	1	1	2	2	2	1	1
WBGene00174893	1	1	2	2	2	1	1
WBGene00050366	1	1	2	2	2	1	1
WBGene00169240	1	1	2	2	2	1	1
WBGene00168478	1	1	2	2	2	1	1
WBGene00050873	1	1	2	2	2	1	1
WBGene00047695	1	1	2	2	2	1	1
WBGene00168894	1	1	2	2	2	1	1
WBGene00050571	1	1	2	2	2	1	1
WBGene00047808	1	1	2	2	2	1	1
WBGene00172548	1	1	2	2	2	1	1
WBGene00049582	1	1	2	2	2	1	1
WBGene00050287	1	1	2	2	2	1	1
WBGene00048374	1	1	2	2	2	1	1
WBGene00174258	1	1	2	2	2	1	1
WBGene00049920	1	1	2	2	2	1	1
WBGene00174695	1	1	2	2	2	1	1
WBGene00171942	1	1	2	2	2	1	1
WBGene00174119	1	1	2	2	2	1	1
WBGene00172812	1	9	2	2	2	1	1
WBGene00047716	1	1	2	2	2	1	1
WBGene00174408	4	1	6	6	5	1	1
WBGene00049732	4	1	6	6	5	1	1
WBGene00012536	5	20	4	2	2	12	9
WBGene00172575	1	1	2	4	2	1	1
WBGene00049099	1	1	2	4	2	1	1
WBGene00171904	1	1	2	4	2	1	1
WBGene00167161	3	2	4	2	2	1	1
WBGene00172979	3	2	4	2	2	1	1
WBGene00047838	1	1	2	2	2	1	1
WBGene00047107	1	1	2	2	2	1	1
WBGene00048180	1	1	2	2	2	1	1
WBGene00167021	1	1	2	2	2	1	1
WBGene00047426	1	1	2	2	2	1	1
WBGene00171070	1	1	2	2	2	1	1
WBGene00169701	1	1	2	2	2	1	1
WBGene00165703	1	1	2	2	2	1	1
WBGene00048875	1	1	2	2	5	1	1
WBGene00049734	1	1	2	2	2	1	1
WBGene00167426	1	1	2	2	2	1	1
WBGene00049623	1	1	2	2	2	1	1
WBGene00048072	3	1	2	2	5	1	2
WBGene00171438	1	1	2	2	2	1	1
WBGene00165896	5	1	6	2	2	2	1
WBGene00045853	1	1	2	2	2	1	1
WBGene00048059	1	1	2	2	2	1	1
WBGene00170527	1	1	2	2	2	1	1
WBGene00172261	1	1	2	2	2	1	1
WBGene00170417	1	1	2	2	2	1	1
WBGene00049685	1	1	2	2	2	1	1
WBGene00170093	1	1	2	2	2	1	1
WBGene00166489	1	1	2	2	2	1	1
WBGene00048634	1	1	2	2	2	1	1
WBGene00046663	1	1	2	2	2	1	1
WBGene00049946	1	1	2	2	2	1	1
WBGene00012535	5	9	10	2	5	9	13
WBGene00172806	1	1	2	2	2	1	1
WBGene00174390	1	1	2	2	2	1	1
WBGene00046770	1	1	2	2	2	1	1
WBGene00046607	1	1	2	2	2	1	1
WBGene00048615	1	1	2	2	2	1	1
WBGene00172469	1	1	2	2	2	1	1
WBGene00167747	1	1	2	2	5	1	1
WBGene00048655	4	1	2	2	2	1	1
WBGene00049037	4	1	4	2	2	1	1
WBGene00172554	4	1	4	2	2	1	1
WBGene00174157	1	1	2	2	2	1	1
WBGene00050602	1	2	2	6	2	1	1
WBGene00045769	1	2	2	6	2	1	1
WBGene00169138	4	1	4	2	2	1	1
WBGene00173421	1	1	2	2	2	1	2
WBGene00166734	1	1	2	2	2	1	2
WBGene00169510	1	1	2	2	2	1	1
WBGene00045682	1	1	2	2	2	1	1
WBGene00167276	1	1	2	2	2	1	1
WBGene00174834	1	1	2	2	2	1	1
WBGene00173610	1	1	2	2	2	1	1
WBGene00171392	1	1	2	2	2	1	1
WBGene00170846	1	1	2	2	2	1	1
WBGene00166545	1	1	2	4	7	1	1
WBGene00172875	1	1	2	4	7	1	1
WBGene00047617	1	2	2	2	2	1	1
WBGene00049872	1	1	2	2	2	1	1
WBGene00047578	1	1	2	2	2	1	1
WBGene00050444	1	1	2	2	2	1	1
WBGene00172101	1	1	2	2	2	1	1
WBGene00168677	1	1	2	2	2	1	1
WBGene00168454	1	1	4	4	2	1	1
WBGene00166816	1	1	4	4	2	1	1
WBGene00168331	3	3	2	4	2	3	3
WBGene00050296	3	4	4	4	2	2	2
WBGene00172459	1	1	2	2	2	1	1
WBGene00050726	1	1	2	2	2	1	1
WBGene00049418	1	1	2	2	2	1	1
WBGene00169409	1	1	4	2	2	1	1
WBGene00172777	1	1	2	2	2	1	1
WBGene00048809	1	1	2	2	2	1	1
WBGene00050094	1	1	2	2	2	1	1
WBGene00049731	1	1	2	2	2	1	1
WBGene00167578	1	1	2	2	2	1	1
WBGene00048332	1	1	2	2	2	1	1
WBGene00173133	1	1	2	2	2	1	1
WBGene00167778	1	1	2	2	2	1	1
WBGene00173694	1	1	2	2	2	1	1
WBGene00048123	1	1	2	2	2	1	1
WBGene00048196	1	1	2	2	2	1	1
WBGene00047677	1	1	2	2	2	1	1
WBGene00045995	1	1	2	2	2	1	1
WBGene00173132	1	1	2	2	2	1	1
WBGene00049861	1	2	2	2	2	1	1
WBGene00050113	1	1	2	2	2	1	1
WBGene00167698	1	1	2	2	2	1	1
WBGene00173244	1	1	2	2	2	1	1
WBGene00170883	1	1	2	2	2	1	1
WBGene00046972	1	1	2	2	2	1	1
WBGene00166208	1	1	2	2	2	1	1
WBGene00050467	1	1	2	2	2	1	1
WBGene00047054	1	1	2	2	2	1	1
WBGene00047948	1	1	2	2	2	1	1
WBGene00165591	1	1	2	2	2	1	1
WBGene00165258	1	1	2	2	2	1	1
WBGene00171399	1	1	2	2	2	1	1
WBGene00167085	1	1	2	2	2	1	1
WBGene00047468	1	1	2	2	2	1	1
WBGene00170197	1	1	2	2	2	1	1
WBGene00048861	1	1	2	2	2	1	1
WBGene00165041	1	1	2	2	2	1	1
WBGene00167592	1	1	2	2	2	1	1
