GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.OK803.INP__.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.OK803.J2.1_.bam	X.BAMS.OK803.J2.2_.bam	X.BAMS.OK803.J2.3_.bam
WBGene00007446	43	7	9	6	14	4	2	4
WBGene00219217	63	31	18	15	11	8	3	8
WBGene00007447	18	6	7	6	5	2	2	1
WBGene00007448	291	34	20	34	29	13	7	7
WBGene00219442	8	1	1	1	2	1	1	1
WBGene00196519	3	1	1	1	2	1	1	1
WBGene00202476	3	1	1	1	2	1	1	1
WBGene00007449	116	35	31	23	28	6	5	3
WBGene00011127	8	2	5	6	6	2	2	1
WBGene00011128	3382	916	1202	959	1171	464	328	299
WBGene00201342	3	1	1	1	3	1	1	1
WBGene00011130	23	1	5	4	8	1	1	1
WBGene00007809	15	6	13	5	6	2	2	1
WBGene00168500	3	1	1	1	2	1	1	1
WBGene00007808	303	81	42	30	36	15	7	19
WBGene00007338	58	13	9	11	9	6	7	8
WBGene00168524	3	1	1	1	2	1	1	1
WBGene00173637	3	1	1	1	2	1	1	1
WBGene00007336	407	193	57	51	53	33	18	19
WBGene00001795	2172	779	449	396	420	235	160	200
WBGene00007337	61	4	14	16	15	5	2	3
WBGene00000701	253	29	44	30	43	1	4	9
WBGene00003606	172	64	97	65	97	23	28	21
WBGene00172298	3	1	1	1	2	1	1	1
WBGene00169991	3	1	1	1	2	1	1	1
WBGene00007114	212	96	35	29	29	18	15	12
WBGene00007113	1459	401	295	217	236	100	69	84
WBGene00196590	3	2	4	1	2	1	1	1
WBGene00007112	1575	839	468	399	464	379	232	284
WBGene00003287	8	1	1	1	2	1	1	1
WBGene00001020	1765	540	275	204	289	120	100	110
WBGene00007106	1332	372	138	98	114	73	37	61
WBGene00001921	46328	6433	47440	48453	46579	9441	6685	7539
WBGene00001920	357780	26906	57023	64141	57020	16524	13374	19936
WBGene00007110	3527	1021	556	506	536	270	163	230
WBGene00007111	5819	1683	1855	1449	1703	717	468	580
WBGene00010061	10188	2648	2804	2493	2603	927	678	735
WBGene00001929	34801	9130	8123	7525	9021	5051	3702	4313
WBGene00001932	39366	9514	20175	16869	20919	10027	8262	11427
WBGene00002223	7124	2390	2713	2392	2533	995	687	819
WBGene00044025	1077	497	239	185	202	105	73	98
WBGene00014829	3	1	7	5	6	1	1	1
WBGene00011338	5256	1805	1706	1352	1484	596	451	527
WBGene00010352	8	2	1	1	3	1	1	1
WBGene00199957	3	1	1	3	2	1	1	1
WBGene00001108	83	29	12	15	12	6	5	3
WBGene00001940	39376	9526	20176	16872	20922	10044	8270	11435
WBGene00010353	978	279	239	198	230	100	67	70
WBGene00001937	28046	7166	6341	5847	6663	3850	2908	3357
WBGene00045122	5	1	4	4	5	1	1	1
WBGene00009036	5	1	1	1	2	1	1	1
WBGene00009038	61	9	23	23	26	6	3	3
WBGene00009039	43	12	9	10	8	1	2	4
WBGene00196095	3	1	1	1	2	1	1	1
WBGene00199342	3	1	1	4	2	1	1	1
WBGene00199741	3	1	1	1	2	1	1	1
WBGene00200621	3	1	3	1	2	1	1	1
WBGene00201374	3	1	1	1	2	1	1	1
WBGene00174837	3	1	1	1	2	1	1	1
WBGene00007512	38	6	8	9	5	1	1	1
WBGene00007515	137	26	14	8	11	6	8	6
WBGene00219489	3	4	1	1	2	1	1	1
WBGene00007514	190468	159931	33170	31346	27946	13045	11164	13483
WBGene00003148	2895	1220	325	265	365	172	146	169
WBGene00004892	4068	1132	1746	1445	1606	578	409	498
WBGene00195770	3	1	1	3	2	1	1	1
WBGene00010848	53	7	25	19	22	7	8	11
WBGene00045319	8	1	4	9	8	1	1	1
WBGene00010847	2182	560	442	378	394	151	110	142
WBGene00201578	3	1	1	4	2	1	1	1
WBGene00201005	5	2	1	1	3	1	1	1
WBGene00010849	288	17	42	38	45	9	3	7
WBGene00077461	6398	1566	1540	1423	2402	410	391	161
WBGene00000702	53	6	9	8	5	1	1	1
WBGene00008723	104	33	20	20	22	14	6	11
WBGene00008722	1868	637	412	349	397	137	119	123
WBGene00004755	5974	1719	2014	1602	2037	674	485	559
WBGene00196989	10	1	1	1	2	1	1	1
WBGene00198599	3	1	1	1	2	1	1	1
WBGene00198307	8	1	4	4	5	1	1	1
WBGene00201942	5	1	1	1	2	1	1	1
WBGene00009589	33	7	9	8	8	5	1	3
WBGene00009588	827	274	128	91	162	82	55	60
WBGene00012497	1823	435	769	703	794	225	152	176
WBGene00012499	857	187	196	217	236	85	58	75
WBGene00001107	10	4	3	5	3	1	1	1
WBGene00003093	1383	770	351	264	357	404	305	294
WBGene00003094	137	17	18	10	14	6	5	2
WBGene00003095	154	22	16	13	15	9	5	6
WBGene00010231	6656	1403	946	897	878	395	300	354
WBGene00003415	5557	1579	1446	1253	1329	527	334	357
WBGene00010234	1719	487	434	329	461	118	79	84
WBGene00014088	1856	550	2045	1793	2020	594	481	509
WBGene00199549	3	1	1	1	2	1	1	1
WBGene00006491	925	358	176	152	170	110	84	107
WBGene00001320	3312	812	2005	1584	2074	577	397	481
WBGene00198390	3	1	3	1	2	1	1	1
WBGene00014077	124	37	23	26	32	6	7	7
WBGene00014078	3865	1097	1324	1087	1133	418	318	417
WBGene00002335	1964	707	846	674	929	371	267	290
WBGene00001079	23	1	12	4	9	1	1	2
WBGene00011911	293	26	30	35	26	9	7	7
WBGene00196441	3	1	1	1	2	1	1	1
WBGene00195760	3	1	1	3	3	1	1	1
WBGene00202320	3	1	3	1	2	1	1	1
WBGene00196226	3	1	1	3	2	1	1	1
WBGene00200161	3	1	1	1	2	1	1	1
WBGene00194869	8	4	4	1	3	1	1	1
WBGene00045096	23	4	4	3	6	1	1	1
WBGene00010446	13	11	7	9	3	2	3	1
WBGene00200650	3	1	1	1	2	1	1	1
WBGene00011724	3	1	1	3	3	1	1	1
WBGene00194933	18	1	1	4	5	1	1	1
WBGene00185100	8	1	1	1	3	1	1	1
WBGene00011723	473	143	81	58	73	23	18	20
WBGene00011725	185	45	31	19	23	13	5	9
WBGene00170559	3	1	1	1	2	1	1	1
WBGene00196702	8	1	1	5	2	1	1	1
WBGene00010350	248	69	176	245	185	40	33	25
WBGene00196650	5	1	1	1	2	1	1	1
WBGene00010349	25	5	5	4	5	1	2	2
WBGene00045108	23	1	3	1	5	1	1	1
WBGene00010348	364	140	16	18	17	10	4	10
WBGene00174702	3	1	1	1	2	1	1	1
WBGene00202048	3	1	1	1	2	1	1	1
WBGene00003920	11583	2259	3156	2541	3015	1097	782	879
WBGene00200601	10	5	4	3	2	1	1	1
WBGene00045009	5	2	8	6	5	1	1	1
WBGene00044253	248	57	100	74	66	37	29	31
WBGene00010920	263	21	38	56	49	12	5	11
WBGene00172937	3	1	1	1	2	1	1	1
WBGene00199953	3	1	1	1	2	1	1	1
WBGene00009550	15	4	5	1	5	1	1	1
WBGene00006415	3051	838	934	821	859	352	246	286
WBGene00001151	1100	286	188	167	185	58	40	44
WBGene00200459	13	4	4	1	3	1	1	1
WBGene00197534	3	1	1	1	2	1	1	1
WBGene00195534	3	1	1	1	2	1	1	1
WBGene00004084	111	4	23	20	23	3	5	2
WBGene00201555	3	1	1	1	2	1	1	1
WBGene00198508	3	1	1	1	2	1	1	1
WBGene00197529	8	1	1	4	2	1	1	1
WBGene00196079	3	1	1	1	2	1	1	1
WBGene00001398	5124	1512	1406	1211	1372	648	423	561
WBGene00014089	149	47	42	43	49	11	6	10
WBGene00014090	622	306	53	63	57	28	19	25
WBGene00044009	13	2	3	3	2	1	1	3
WBGene00014630	12898	14	100	81	97	2	1	2
WBGene00167080	3	1	1	1	2	1	1	1
WBGene00014093	23	5	3	4	2	1	1	4
WBGene00014094	40	4	3	9	6	1	1	1
WBGene00001839	119	24	21	24	28	6	3	7
WBGene00006566	1567	563	425	312	379	145	115	128
WBGene00014096	2968	858	888	739	852	309	242	246
WBGene00014991	3	1	1	1	3	1	1	1
WBGene00005591	10	1	3	1	2	1	1	1
WBGene00004907	28	9	4	9	6	1	1	2
WBGene00006759	70810	17323	26981	24588	25110	8844	5964	7589
WBGene00195308	5	1	1	1	2	1	1	1
WBGene00014009	15	2	3	5	3	1	1	1
WBGene00011742	2237	519	420	389	396	167	137	120
WBGene00235284	3	2	1	1	2	1	2	1
WBGene00011741	3544	935	497	486	465	238	175	205
WBGene00011738	3529	966	1669	1420	1644	483	344	460
WBGene00200018	5	1	1	1	2	1	1	1
WBGene00000270	602	231	89	70	90	48	31	48
WBGene00010666	402	135	61	80	73	34	34	52
WBGene00200706	3	2	3	1	2	1	1	1
WBGene00198475	3	1	1	1	2	1	1	1
WBGene00199487	3	1	1	1	2	1	1	1
WBGene00045283	13	1	1	3	5	1	1	1
WBGene00010668	3	1	1	3	2	1	1	1
WBGene00010670	1011	316	211	116	189	73	64	71
WBGene00008687	389	113	120	98	124	48	36	43
WBGene00008684	5769	1407	1761	1625	1643	588	427	541
WBGene00044329	2513	514	674	547	597	265	174	247
WBGene00000703	19865	2828	4579	4652	4190	1576	890	1058
WBGene00010888	356	92	31	21	36	16	11	12
WBGene00220033	3	4	3	3	2	1	1	1
WBGene00010890	4523	1686	1818	1590	1661	617	407	541
WBGene00170152	3	1	1	1	2	1	1	1
WBGene00196931	3	1	1	3	2	1	1	1
WBGene00200968	3	1	1	1	2	1	1	1
WBGene00197796	3	1	1	1	2	1	1	1
WBGene00007089	2225	582	629	542	661	215	128	193
WBGene00007093	1254	423	296	252	269	151	98	98
WBGene00007090	1226	345	279	200	215	132	76	84
WBGene00007088	2907	731	669	532	629	219	135	182
WBGene00007087	3929	1306	708	559	640	256	216	260
WBGene00007092	1823	505	509	401	512	169	92	136
WBGene00200468	8	1	4	1	5	1	1	1
WBGene00003772	640	220	297	277	318	102	71	74
WBGene00195488	13	8	10	6	6	1	1	1
WBGene00202171	3	1	4	4	2	1	2	2
WBGene00008966	149	54	47	46	63	22	15	16
WBGene00200574	20	1	8	5	2	1	2	2
WBGene00199105	13	8	10	6	6	1	1	1
WBGene00198079	3	1	4	4	2	1	2	2
WBGene00200605	3	1	1	1	2	1	1	1
WBGene00201076	3	1	1	1	2	1	1	1
WBGene00201133	3	2	1	1	2	1	1	1
WBGene00196559	3	1	4	4	2	1	1	1
WBGene00009436	533	184	170	119	133	55	51	99
WBGene00004025	817	262	168	143	189	53	40	52
WBGene00012704	268	70	59	31	59	19	19	20
WBGene00012705	3	1	1	3	3	1	1	1
WBGene00012706	5	1	1	4	3	1	1	1
WBGene00012707	28	4	5	3	3	2	2	2
WBGene00012708	13	2	4	5	3	1	3	2
WBGene00012709	109	2	5	16	9	1	1	1
WBGene00001044	1054	248	243	203	224	102	72	74
WBGene00012710	46	12	10	5	11	3	7	4
WBGene00016579	13	2	7	4	2	2	2	1
WBGene00016580	25	16	9	8	11	2	2	1
WBGene00016581	15	4	3	3	3	2	1	1
WBGene00016582	2498	944	989	860	895	375	232	284
WBGene00016583	961	413	282	234	261	127	78	82
WBGene00016590	362	83	33	31	53	14	14	15
WBGene00016585	268	130	82	65	79	35	26	31
WBGene00019579	35	21	10	16	15	9	5	3
WBGene00019580	30	9	5	11	3	1	1	3
WBGene00235167	3	1	1	1	2	1	1	1
WBGene00172532	3	1	1	1	2	1	1	1
WBGene00006733	1676	494	320	242	306	145	96	116
WBGene00008948	3969	1147	976	818	954	347	237	226
WBGene00198601	3	1	3	1	2	1	1	1
WBGene00201179	3	1	1	1	3	1	1	1
WBGene00200223	5	1	1	1	2	1	1	1
WBGene00004756	3863	1123	2285	1910	2119	725	555	610
WBGene00235129	10	2	1	1	2	1	1	1
WBGene00195390	5	1	1	1	2	1	1	1
WBGene00013922	8	1	1	1	3	1	2	1
WBGene00009212	1299	226	271	317	280	65	56	65
WBGene00044285	3	2	1	1	2	1	1	2
WBGene00009216	23	9	5	4	8	3	3	1
WBGene00009217	46	17	18	9	11	6	2	3
WBGene00004492	18654	5374	5218	4375	4986	2302	1431	1626
WBGene00009218	493	189	145	106	125	58	38	40
WBGene00199516	3	1	1	3	2	1	1	1
WBGene00201552	3	1	1	1	5	1	1	1
WBGene00008582	1709	46	214	138	199	11	7	6
WBGene00014313	4952	2	20	20	48	1	1	1
WBGene00201477	8	1	4	1	3	1	1	1
WBGene00174925	3	1	4	1	3	1	1	1
WBGene00198430	3	2	4	1	2	1	1	1
WBGene00201057	8	1	1	4	3	1	1	1
WBGene00000704	233	40	48	48	37	14	5	6
WBGene00197020	3	1	1	1	2	1	1	1
WBGene00007730	594	208	150	145	155	83	46	70
WBGene00169319	3	1	1	1	3	1	1	1
WBGene00007731	480	178	90	66	68	40	26	39
WBGene00001085	8540	2073	2432	2130	2243	842	563	656
WBGene00007732	607	170	166	121	117	91	50	65
WBGene00007735	20	15	42	30	43	8	12	12
WBGene00235111	5	1	1	1	2	1	1	1
WBGene00165722	3	1	1	1	2	1	1	1
WBGene00011416	119	24	29	31	31	4	5	6
WBGene00011417	63	10	8	5	9	4	1	4
WBGene00011419	119	24	29	31	31	4	5	6
WBGene00011420	63	10	8	5	9	4	1	4
WBGene00045193	5	1	1	1	5	1	1	1
WBGene00009954	28	1	12	8	9	1	1	1
WBGene00006630	10	2	3	3	2	1	1	1
WBGene00005676	8	1	1	1	2	1	1	1
WBGene00009955	43	2	1	5	8	1	1	1
WBGene00009957	463	138	73	86	60	43	48	69
WBGene00009956	56	7	16	15	14	1	1	2
WBGene00197703	5	1	1	1	2	1	1	1
WBGene00197646	3	1	1	1	2	1	1	1
WBGene00194644	20	6	4	8	3	3	2	6
WBGene00014082	137	14	8	18	9	4	3	2
WBGene00044907	83	26	12	16	14	4	5	6
WBGene00010671	1926	522	321	298	380	161	92	134
WBGene00002002	1158	444	262	250	250	125	91	105
WBGene00010672	8	2	5	3	2	2	1	1
WBGene00010674	30	9	5	8	12	3	4	3
WBGene00010675	33	9	9	6	17	2	5	2
WBGene00000841	164	42	48	38	34	11	15	15
WBGene00003995	1140	387	239	203	252	135	88	99
WBGene00013224	3155	659	475	398	427	192	117	142
WBGene00013223	3218	1040	1073	1072	1077	428	301	337
WBGene00000186	3145	822	1148	940	1062	370	261	303
WBGene00219454	20	13	3	1	5	2	3	1
WBGene00197955	3	1	1	1	2	1	1	1
WBGene00235112	20	13	3	1	5	2	3	1
WBGene00011939	2647	926	820	556	754	292	217	248
WBGene00198687	3	1	1	1	2	1	1	1
WBGene00007779	635	195	166	125	198	62	37	63
WBGene00011951	58	6	16	18	19	4	2	3
WBGene00011952	35	4	10	5	11	1	1	1
WBGene00007987	159	33	63	44	37	16	7	10
WBGene00001452	367	90	187	163	148	70	53	69
WBGene00169558	3	1	1	1	2	1	1	1
WBGene00166368	3	1	1	1	2	1	1	1
WBGene00195860	15	25	9	10	8	1	1	1
WBGene00196673	5	1	3	6	5	1	1	1
WBGene00201023	15	24	9	10	8	1	1	1
WBGene00010829	20	6	9	4	6	1	1	1
WBGene00014137	169	59	20	28	15	18	7	10
WBGene00014132	13	6	4	5	6	1	1	1
WBGene00014136	53	21	9	9	15	11	9	12
WBGene00014135	56	10	13	10	22	6	1	6
WBGene00014134	46	26	21	11	17	18	9	6
WBGene00010660	458	184	43	68	54	28	27	30
WBGene00010657	56	11	10	10	11	4	3	9
WBGene00010658	38	11	8	4	11	8	4	8
WBGene00010659	28	6	4	1	5	4	1	6
WBGene00007864	25	2	7	8	3	1	1	1
WBGene00007868	18	3	5	1	5	1	1	1
WBGene00007869	13	1	1	1	2	1	1	1
WBGene00194945	13	1	1	1	2	1	1	1
WBGene00007871	20	6	4	3	5	1	1	1
WBGene00007872	28	6	8	6	3	1	1	2
WBGene00007875	51	16	14	16	20	7	9	13
WBGene00010122	20	11	10	5	2	1	3	1
WBGene00000021	53	7	10	13	23	1	1	2
WBGene00010123	18	4	7	8	3	4	1	2
WBGene00014771	18	1	3	4	6	1	1	1
WBGene00010747	61	35	13	26	12	15	6	15
WBGene00010750	71	43	13	13	8	8	11	10
WBGene00010749	51	36	14	15	14	16	6	11
WBGene00010748	8	2	4	5	5	1	1	1
WBGene00045198	3	4	1	3	3	1	1	1
WBGene00009889	91	7	12	5	17	2	1	1
WBGene00014767	3	1	3	1	3	1	1	2
WBGene00009894	3	1	1	1	2	1	1	1
WBGene00000705	25	4	1	3	5	1	1	1
WBGene00197456	3	1	1	3	2	1	1	1
WBGene00008031	78	17	7	4	5	6	1	2
WBGene00000706	210	6	9	6	8	1	1	1
WBGene00008034	2412	812	425	393	456	226	158	169
WBGene00001007	1782	386	481	342	396	164	145	133
WBGene00007203	195	33	18	19	19	1	5	8
WBGene00007204	35	4	1	5	5	1	1	1
WBGene00173590	3	1	1	1	2	1	1	1
WBGene00008623	43	9	12	13	12	4	3	4
WBGene00165993	3	1	1	5	2	1	1	1
WBGene00008624	1097	259	137	108	145	68	56	75
WBGene00172590	5	1	1	3	2	1	1	1
WBGene00002974	119	42	40	28	25	11	9	4
WBGene00044978	15	6	10	4	15	1	2	1
WBGene00185077	30	6	4	4	2	2	1	1
WBGene00206469	114	12	50	50	45	8	6	4
WBGene00008177	220	69	76	73	96	23	13	17
WBGene00000417	3415	952	1244	919	1164	473	339	395
WBGene00044909	10	1	4	1	6	1	2	1
WBGene00194643	46	4	16	36	15	6	5	1
WBGene00000501	91	45	29	23	28	11	5	10
WBGene00198553	3	1	1	1	2	1	1	1
WBGene00219548	8	4	5	6	5	1	2	1
WBGene00010435	4260	1212	799	773	685	379	265	310
WBGene00006466	7086	3852	689	661	889	699	356	396
WBGene00004424	22555	4766	11396	10452	11094	5242	3409	4008
WBGene00010440	1752	542	196	183	216	81	58	64
WBGene00006763	1871	612	696	595	702	256	189	200
WBGene00013460	1982	691	732	597	751	258	161	217
WBGene00013465	3423	791	2122	1678	2204	737	621	731
WBGene00013461	2447	657	780	640	773	305	216	248
WBGene00004156	303	45	145	125	136	32	25	28
WBGene00004333	4280	1092	1633	1369	1555	473	347	397
WBGene00012191	43	13	34	26	40	4	1	7
WBGene00013374	3	1	1	1	2	1	1	1
WBGene00000093	369	98	57	38	65	17	12	13
WBGene00004410	3342	819	420	334	343	182	143	180
WBGene00013378	1282	381	223	207	207	110	85	97
WBGene00004278	584	184	400	391	391	126	88	129
WBGene00044745	346	128	250	240	229	70	45	63
WBGene00013379	1090	279	239	190	250	81	64	84
WBGene00013380	1133	342	368	307	363	122	87	90
WBGene00013385	154	24	20	26	34	11	8	10
WBGene00013382	1398	517	2601	2823	3253	1028	991	998
WBGene00013383	627	202	213	189	223	94	61	61
WBGene00172029	3	1	1	1	2	1	1	1
WBGene00010712	94	6	16	15	26	4	3	3
WBGene00010714	179	52	61	34	65	15	11	20
WBGene00010713	3269	902	1506	1329	1504	436	385	469
WBGene00045062	164	23	61	80	73	15	14	12
WBGene00206493	30	12	18	19	26	9	3	3
WBGene00171621	3	1	1	1	2	1	1	1
WBGene00012638	111	18	30	14	12	6	3	7
WBGene00012868	6381	2106	3309	2967	3374	1119	847	1021
WBGene00003755	124	25	17	13	17	12	6	8
WBGene00004239	5319	1630	1384	1150	1349	558	405	436
WBGene00003582	3241	1179	1487	1251	1541	589	438	495
WBGene00004681	6034	1994	2518	2233	2496	846	670	789
WBGene00009943	362	101	67	71	65	28	13	26
WBGene00012875	956	160	170	207	210	95	62	78
WBGene00199167	3	1	1	1	2	1	1	1
WBGene00169741	3	1	1	1	2	1	1	1
WBGene00174346	3	1	1	1	2	1	1	1
WBGene00167324	3	1	1	1	2	1	1	1
WBGene00012872	20	1	4	6	5	1	1	2
WBGene00171209	3	1	1	1	2	1	1	1
WBGene00006631	3	2	3	1	2	1	1	1
WBGene00171238	3	1	1	1	2	1	1	1
WBGene00174123	3	1	1	1	2	1	1	1
WBGene00165996	3	1	1	1	2	1	1	1
WBGene00166029	3	1	1	1	2	1	1	1
WBGene00012873	20	1	5	6	6	1	1	2
WBGene00169212	3	1	1	1	2	1	1	1
WBGene00045045	35	1	5	4	8	2	1	1
WBGene00168270	3	1	1	3	2	1	1	1
WBGene00172002	3	1	1	1	2	1	1	1
WBGene00047636	3	1	1	1	2	1	1	1
WBGene00169490	3	1	1	1	2	1	1	1
WBGene00045591	3	1	1	1	2	1	1	1
WBGene00172135	3	1	1	1	2	1	1	1
WBGene00166076	3	1	1	1	2	1	1	1
WBGene00047193	3	1	1	1	2	1	1	1
WBGene00007460	382	203	240	188	210	149	111	135
WBGene00047082	3	1	1	1	2	1	1	1
WBGene00167886	3	1	1	1	2	1	1	1
WBGene00170337	3	1	1	1	2	1	1	1
WBGene00167583	3	1	1	1	2	1	1	1
WBGene00045285	3	1	1	1	2	1	1	1
WBGene00047612	3	1	1	1	2	1	1	1
WBGene00167964	3	1	1	1	2	1	1	1
WBGene00007461	25	11	5	9	14	4	3	1
WBGene00050237	3	1	1	1	2	1	1	1
WBGene00174829	3	1	1	1	2	1	1	1
WBGene00167288	3	1	1	1	2	1	1	1
WBGene00174492	3	1	1	1	2	1	1	1
WBGene00047597	3	1	1	1	2	1	1	1
WBGene00170911	3	1	1	1	2	1	1	1
WBGene00174224	3	1	1	1	2	1	1	1
WBGene00168232	3	1	1	1	2	1	1	1
WBGene00046989	3	1	1	1	2	1	1	1
WBGene00048575	3	1	1	1	2	1	1	1
WBGene00047343	3	1	1	1	2	1	1	1
WBGene00047397	3	1	1	1	2	1	1	1
WBGene00165838	3	1	1	1	2	1	1	1
WBGene00172150	3	1	1	1	2	1	1	1
WBGene00169536	3	1	1	1	2	1	1	1
WBGene00167242	3	1	1	1	2	1	1	1
WBGene00194668	23	4	3	5	3	1	3	2
WBGene00048391	3	1	1	1	2	1	1	1
WBGene00049654	3	1	1	1	2	1	1	1
WBGene00014672	33	10	5	6	5	2	1	1
WBGene00169567	3	1	1	1	2	1	1	1
WBGene00165037	3	1	1	1	2	1	1	1
WBGene00047415	3	1	1	1	2	1	1	1
WBGene00173934	3	1	1	1	2	1	1	1
WBGene00174456	3	1	1	1	2	1	1	1
WBGene00173476	3	1	1	1	2	1	1	1
WBGene00166967	3	1	1	1	2	1	1	1
WBGene00167532	3	1	1	1	2	1	1	1
WBGene00167820	3	1	1	3	2	1	1	1
WBGene00174335	5	1	1	1	2	1	1	1
WBGene00049183	3	1	1	1	3	1	1	1
WBGene00165219	3	1	1	1	2	1	1	1
WBGene00167167	3	1	1	1	2	1	1	1
WBGene00049759	3	1	1	1	2	1	1	1
WBGene00007456	3	1	1	1	2	1	1	1
WBGene00167985	3	1	1	1	2	1	1	1
WBGene00046733	3	1	1	1	2	1	1	1
WBGene00172597	3	1	1	1	2	1	1	1
WBGene00007458	2197	1055	132	125	148	107	89	83
WBGene00169142	3	1	1	1	2	1	1	1
WBGene00007457	88	10	5	9	11	4	2	1
WBGene00166558	3	1	1	1	2	1	1	1
WBGene00171482	3	1	1	1	2	1	1	1
WBGene00045069	5	1	1	1	2	1	1	1
WBGene00007459	288	118	9	8	9	6	3	6
WBGene00045068	3	1	4	3	2	1	1	1
WBGene00012877	86	15	13	11	14	4	2	1
WBGene00166651	3	1	1	1	2	1	1	1
WBGene00168386	3	1	1	1	2	1	1	1
WBGene00165511	3	1	3	1	2	1	1	1
WBGene00173319	3	1	1	1	2	1	1	1
WBGene00012878	313	160	10	9	11	7	5	11
WBGene00012880	202	67	27	24	29	18	10	18
WBGene00174022	3	1	1	1	2	1	1	1
WBGene00168803	3	1	3	1	2	1	1	1
WBGene00169221	3	1	1	1	2	1	1	1
WBGene00165243	3	1	1	1	2	1	1	1
WBGene00012879	3026	1168	908	684	932	322	208	239
WBGene00169609	3	1	1	1	2	1	1	1
WBGene00168281	3	1	1	1	2	1	1	1
WBGene00167660	3	1	1	1	2	1	1	1
WBGene00169598	3	1	1	1	2	1	1	1
WBGene00168450	3	1	1	1	2	1	1	1
WBGene00172908	3	1	1	1	3	1	1	1
WBGene00045638	3	1	1	1	2	1	1	1
WBGene00169018	3	1	1	1	2	1	1	1
WBGene00174777	3	1	1	1	2	1	1	1
WBGene00174035	3	1	1	1	2	1	1	1
WBGene00165640	3	1	1	1	2	1	1	1
WBGene00047527	3	1	1	1	2	1	1	1
WBGene00168187	3	1	1	1	2	1	1	1
WBGene00046098	3	1	1	1	2	1	1	1
WBGene00166607	3	1	1	1	2	1	1	1
WBGene00196760	8	1	1	1	2	1	1	1
WBGene00171854	3	1	1	1	2	1	1	1
WBGene00011959	819	221	261	223	249	100	74	72
WBGene00011958	5	1	5	3	3	2	1	3
WBGene00045529	3	2	3	3	2	1	1	1
WBGene00173460	3	1	1	1	2	1	1	1
WBGene00166987	3	1	1	1	2	1	1	1
WBGene00170706	3	1	3	1	3	1	1	1
WBGene00167484	3	1	3	1	3	1	1	1
WBGene00174579	3	1	8	8	5	1	1	1
WBGene00172348	3	1	8	8	5	1	1	1
WBGene00050838	3	1	1	4	2	1	1	1
WBGene00047552	3	1	1	1	3	1	1	1
WBGene00049047	3	1	1	1	2	1	1	1
WBGene00172187	3	1	1	1	2	1	1	1
WBGene00166457	3	1	1	1	2	1	1	1
WBGene00046906	3	1	1	1	2	1	1	1
WBGene00165339	3	1	1	1	2	1	1	1
WBGene00219243	13	1	8	5	3	1	1	1
WBGene00046338	3	1	1	1	2	1	1	1
WBGene00167769	3	1	1	1	2	1	1	1
WBGene00166945	3	1	1	1	2	1	1	1
WBGene00049723	3	1	1	1	2	1	1	1
WBGene00170045	3	1	1	1	2	1	1	1
WBGene00049041	5	1	1	1	2	1	1	1
WBGene00172327	5	1	1	1	2	1	1	1
WBGene00172515	33	1	1	3	2	1	1	1
WBGene00165446	33	1	1	3	2	1	1	1
WBGene00049658	3	1	1	1	2	1	1	1
WBGene00045863	3	1	1	1	2	1	1	1
WBGene00006580	367	96	95	103	99	31	25	18
WBGene00047438	3	1	1	1	2	1	1	1
WBGene00168117	3	1	1	1	2	1	1	1
WBGene00173284	3	1	1	1	2	1	1	1
WBGene00169660	3	1	1	1	2	1	1	1
WBGene00048347	3	1	1	1	2	1	1	1
WBGene00173381	3	1	1	1	2	1	1	1
WBGene00172349	3	1	1	1	2	1	1	1
WBGene00046410	3	1	1	1	2	1	1	1
WBGene00046620	3	1	1	1	2	1	1	1
WBGene00170561	3	1	1	1	2	1	1	1
WBGene00048715	3	1	1	1	2	1	1	1
WBGene00170571	3	1	1	1	2	1	1	1
WBGene00172674	5	1	1	1	2	1	1	1
WBGene00169506	5	1	1	1	2	1	1	1
WBGene00048450	3	1	1	1	2	1	1	1
WBGene00169151	3	1	1	1	2	1	1	1
WBGene00167723	3	1	1	1	2	1	1	1
WBGene00170790	3	1	1	1	2	1	1	1
WBGene00173695	3	1	1	3	2	1	1	1
WBGene00174957	3	1	1	3	2	1	1	1
WBGene00166229	3	1	1	1	2	1	1	1
WBGene00168910	3	1	1	1	2	1	1	1
WBGene00166711	3	1	1	1	2	1	1	1
WBGene00173830	3	1	1	1	2	1	1	1
WBGene00173234	3	1	1	1	2	1	1	1
WBGene00049996	3	1	1	1	2	1	1	1
WBGene00174556	3	1	1	1	2	1	1	1
WBGene00174373	3	1	1	1	2	1	1	1
WBGene00169086	3	1	1	1	2	1	1	1
WBGene00049700	3	1	1	1	2	1	1	1
WBGene00050157	3	1	1	1	2	1	1	1
WBGene00170804	3	1	1	1	2	1	1	1
WBGene00170644	3	1	1	1	2	1	1	1
WBGene00173389	3	1	1	1	2	1	1	1
WBGene00046563	3	1	1	1	2	1	1	1
WBGene00167853	3	1	1	1	2	1	1	1
WBGene00008122	359	93	53	40	62	14	12	13
WBGene00047997	51	1	12	11	8	1	1	1
WBGene00170547	3	1	1	1	2	1	1	1
WBGene00047304	3	1	1	1	2	1	1	1
WBGene00048458	3	1	1	1	2	1	1	1
WBGene00045701	3	1	1	1	2	1	1	1
