"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WBGene00014450",2.875,1.43294363869124,2.49580162478799,0.338403588473632,0.560752153475975,NA
"WBGene00014451",5.375,0.237032335563233,2.19053316359227,0.0118131962509409,0.913449540794378,NA
"WBGene00010957",133.375,-0.319916340010638,0.700295786601074,0.207956283021261,0.648373985863171,0.998665344693429
"WBGene00010958",171.125,-0.797465703709214,0.680242187359822,1.35454795801166,0.244484607566145,0.998665344693429
"WBGene00014452",55.625,-2.59435905041882,1.19831210073683,4.38326727282826,0.0362933639875367,0.647030636991872
"WBGene00014453",29.875,-0.240317677166428,1.4057011005988,0.0287984557392349,0.865245226561321,0.998665344693429
"WBGene00014454",3327.5,0.105221115317339,1.05532566460574,0.0099400046849496,0.920582840233679,0.998665344693429
"WBGene00014455",2.375,0.12553011677024,2.61764508855432,0.00230473662237785,0.961710127859389,NA
"WBGene00014456",3,0.36256489251334,2.44056216740176,0.0222564223710471,0.881406973124248,NA
"WBGene00014457",3.25,0.169921232497272,2.40455036329805,0.00501541845089903,0.943541317236435,NA
"WBGene00010959",119.75,0.732162488544062,0.619451929371269,1.39375059113797,0.237772734374749,0.998665344693429
"WBGene00010960",88.625,-1.59991592622211,0.712874916648434,4.95406819091993,0.0260293489038577,0.594130217837259
"WBGene00014458",18.25,-0.539367919396356,1.54172845736911,0.119791214450416,0.72926104467448,0.998665344693429
"WBGene00014459",15.125,-1.20645094175663,1.60678359989391,0.544898025817439,0.46040988435452,0.998665344693429
"WBGene00014460",19.375,0.353633577360476,1.39717166106678,0.0654773613476607,0.798039293186433,0.998665344693429
"WBGene00010961",90.5,-0.847940233318124,0.693392037994259,1.47999621438316,0.223775114598129,0.998665344693429
"WBGene00014461",13.25,-1.53367989308932,1.37126415298147,1.23039812771724,0.267329625684974,0.998665344693429
"WBGene00014462",14.125,0.0347622474160755,1.64710940062618,0.00044598590360323,0.983151224370742,1
"WBGene00014463",52.125,-0.663685399882941,0.810757314251254,0.663093297944073,0.41547001223145,0.998665344693429
"WBGene00014464",41,-0.859202131290749,0.872496128264472,0.958624877785098,0.327533582172501,0.998665344693429
"WBGene00000829",168.875,-0.712575648184884,0.588276773065195,1.46089927687393,0.226787090597361,0.998665344693429
"WBGene00014465",8.25,-0.584961113635352,1.5373369463191,0.143318621221361,0.705003891393178,0.998665344693429
"WBGene00010962",253.25,-1.45151595824381,0.564965490854,6.51628581373966,0.0106891008393452,0.426951336164492
"WBGene00014466",64.125,-1.82781821754069,0.898722923795352,3.96508492324497,0.0464531787125656,0.708123720727943
"WBGene00010963",509.375,-0.643838442113969,0.47118459026484,1.86049104215545,0.17256813765882,0.998665344693429
"WBGene00010964",128,-1.55477578549663,0.602442422258071,6.56916692681696,0.0103760508455053,0.426951336164492
"WBGene00014467",9.75,-0.0524741962224342,1.99242303840942,0.000691384931556627,0.979022681377907,0.99929142316097
"WBGene00014468",9.25,-0.055501733308153,2.01353467222708,0.000757315236590728,0.97804549775201,0.99929142316097
"WBGene00014469",4,-3.59943445155266e-06,2.40267526638407,-2.35189645536593e-12,1,NA
"WBGene00014470",25.5,-0.183603025647268,1.36692507117482,0.0178163917372842,0.893815316845521,0.998665344693429
"WBGene00010965",86.625,-0.917421113929637,0.659568075280272,1.91827493590014,0.166046955130732,0.998665344693429
"WBGene00014471",12,0.693886742483123,1.8911607975333,0.141382619491814,0.706910352043535,0.998665344693429
"WBGene00014472",746.75,-0.494741144568962,0.570507567008784,0.750534244039869,0.386307138650893,0.998665344693429
"WBGene00010966",60.375,-1.61143399386137,0.903712387218199,3.10508147737735,0.0780483258559346,0.855227124450112
"WBGene00010967",148,-1.74668067688351,0.643098851862757,7.25704109041001,0.00706235563861453,0.400881608223462
"WBGene00014473",21,-2.27853211176464,1.33371824884274,2.87603550711113,0.0899071262320698,0.886214352082203
"WBGene00021406",36.5,-0.0585506004944207,0.861114281526931,0.00462534001286485,0.945777791426617,0.998665344693429
"WBGene00021405",18.125,-0.194647684335081,1.19204647417555,0.0265132354244244,0.870653189889716,0.998665344693429
"WBGene00021404",8.875,0.616670945223118,1.34369329113009,0.211204228407411,0.645825175118159,0.998665344693429
"WBGene00021403",11,-1.14628596953134,1.18665211898025,0.932034734800226,0.334334758084179,0.998665344693429
"WBGene00195502",45.25,-0.0371696325601981,0.719789601775605,0.00266650438289417,0.958816975456028,0.998665344693429
"WBGene00166500",1.625,0.584959716330511,2.92767851512536,0.0401429237918016,0.841201393748941,NA
"WBGene00235260",133,-0.600158094867822,0.552724579407586,1.17440887951807,0.278497182941594,0.998665344693429
"WBGene00023131",1.625,1.90687539931046,2.91435466843363,0.434390056324492,0.509842639434505,NA
"WBGene00235261",1.75,0.362569648265196,2.93773414156742,0.0152858336320385,0.90160357330021,NA
"WBGene00235262",2.25,1.26303172572387,2.48807352914818,0.258039153755497,0.61147049393371,NA
"WBGene00201447",1.375,1.16991503506448,3.07117379178394,0.146219172157917,0.702174957651101,NA
"WBGene00006599",42.5,-0.175441181210001,0.795671150198075,0.0486211656609186,0.825480155503101,0.998665344693429
"WBGene00017927",24,-0.919379968815996,0.884327827473403,1.07917616654028,0.298881926266166,0.998665344693429
"WBGene00023277",10,-1.28010170621193,1.32111066395402,0.942938654306509,0.331523239111552,0.998665344693429
"WBGene00196821",2.25,2.90687051529592,2.68579591332565,1.20641711488282,0.272042865748472,NA
"WBGene00017926",2.375,0.999999551143671,2.42313929285758,0.17062979886769,0.679552691038719,NA
